Channel_cebp,Channel_dapi,Channel_gr,Channel_h3k4me1,Count_nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06ConvertObjectsToImage,ExecutionTime_07SaveImages,ExecutionTime_08MeasureObjectIntensity,ExecutionTime_09MeasureObjectSizeShape,FileName_cebp,FileName_dapi,FileName_gr,FileName_h3k4me1,Frame_cebp,Frame_dapi,Frame_gr,Frame_h3k4me1,Group_Index,Group_Number,Height_cebp,Height_dapi,Height_gr,Height_h3k4me1,ImageNumber,ImageSet_ImageSet,MD5Digest_cebp,MD5Digest_dapi,MD5Digest_gr,MD5Digest_h3k4me1,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06ConvertObjectsToImage,ModuleError_07SaveImages,ModuleError_08MeasureObjectIntensity,ModuleError_09MeasureObjectSizeShape,PathName_cebp,PathName_dapi,PathName_gr,PathName_h3k4me1,ProcessingStatus,Scaling_cebp,Scaling_dapi,Scaling_gr,Scaling_h3k4me1,Series_cebp,Series_dapi,Series_gr,Series_h3k4me1,Threshold_FinalThreshold_nuclei,Threshold_OrigThreshold_nuclei,Threshold_SumOfEntropies_nuclei,Threshold_WeightedVariance_nuclei,URL_cebp,URL_dapi,URL_gr,URL_h3k4me1,Width_cebp,Width_dapi,Width_gr,Width_h3k4me1
-1,-1,-1,-1,20.0,0,0,9.453125,0.0,16.15625,5.09375,1.28125,13.125,55.9375,stad3-61-xy2c4.tif,stad3-61-xy2c1.tif,stad3-61-xy2c3.tif,stad3-61-xy2c2.tif,0,0,0,0,11,1,2048,2048,2048,2048,11,eLsVl7SJsxntM9CqkjUabZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAD7ynxI=,b8421b26618136ee3bc8ec5d8d1ca1e7,51e7237146fa34b6a3f82ab5fc61d179,1459efccf460eabb90359640b6dfe8b7,850deac64dcd398b42ba8ebe0a2df3e8,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.05690238962415606,0.05690238962415606,-12.536863138474393,0.06872806788624876,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy2c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy2c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy2c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy2c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,28.0,0,0,9.578125,0.0,17.0,5.09375,1.171875,17.921875,56.140625,stad3-61-xy3c4.tif,stad3-61-xy3c1.tif,stad3-61-xy3c3.tif,stad3-61-xy3c2.tif,0,0,0,0,12,1,2048,2048,2048,2048,12,eLsVl7SJsxntM9CqkjUebZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAEd8nxY=,2676da71d51a37dc6ac4ef50c9165e35,6e8f5c704af56778d8f39609448dbccf,3173915aea13e5dd4dd681f0a66f681d,742bd343ad3afe944b9144561e0310fb,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.0650590774603188,0.0650590774603188,-12.564009567915793,0.09306695156926294,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy3c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy3c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy3c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy3c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,34.0,0,0,9.15625,0.0,15.953125,4.96875,1.28125,17.84375,55.984375,stad3-61-xy4c4.tif,stad3-61-xy4c1.tif,stad3-61-xy4c3.tif,stad3-61-xy4c2.tif,0,0,0,0,13,1,2048,2048,2048,2048,13,eLsVl7SJsxntM9CqkjUZbZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAFAGnxo=,4e720ba424c05057bb18ee3684045bc9,3b1bfd43cedca81545892d2f85f12318,20676ccbebae4ca2cec75d6702e2adb1,ccc5c635f45d9c3b721e87aef70fd663,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.05593851045705378,0.05593851045705378,-12.589909822946288,0.08255426514624595,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy4c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy4c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy4c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy4c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,25.0,0,0,9.734375,0.0,17.140625,5.28125,1.078125,18.703125,56.453125,stad3-61-xy5c4.tif,stad3-61-xy5c1.tif,stad3-61-xy5c3.tif,stad3-61-xy5c2.tif,0,0,0,0,14,1,2048,2048,2048,2048,14,eLsVl7SJsxntM9CqkjUdbZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAFiQnx4=,8d72be5720a4f7df3143a8f874c0b799,445488d721e5eb0f1288920874ca52fc,20dabd5920262048cc3adfbbd21d3493,b4267ceb516c8e2671a7e33690da4457,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.05984266323503107,0.05984266323503107,-12.549379549082843,0.10633255049945808,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy5c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy5c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy5c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy5c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,14.0,0,0,9.671875,0.0,16.28125,4.859375,1.359375,12.484375,51.78125,stad3-61-xy6c4.tif,stad3-61-xy6c1.tif,stad3-61-xy6c3.tif,stad3-61-xy6c2.tif,0,0,0,0,15,1,2048,2048,2048,2048,15,eLsVl7SJsxntM9CqkjUbbZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAGEanyI=,1c6a83c002eda80a6cb0731139a113fd,e6c71ace600722f554e2394e6550f785,6fab9d5882a7c17f10b8f58a12efd59a,e20e309a32bcca84e013fdfdf680e406,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.046888390788808465,0.046888390788808465,-12.574892007665015,0.05613194063412203,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy6c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy6c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy6c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy6c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,15.0,0,0,10.078125,0.0,16.75,4.703125,1.296875,14.09375,53.25,stad3-61-xy7c4.tif,stad3-61-xy7c1.tif,stad3-61-xy7c3.tif,stad3-61-xy7c2.tif,0,0,0,0,16,1,2048,2048,2048,2048,16,eLsVl7SJsxntM9Cukh1tnYy2TugXaKPtFDIDzoRKAQcq9OwAaaSfJg==,f5e7472cf1f7f4de849bc014655b03e1,ee4a71a441d58fa3d2c19cae00d4031d,ef37ed0c2873126e0775958686cd3901,6189151b00c7325854817632da8b03cb,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.08995005115866661,0.08995005115866661,-12.7096450760387,0.1690780268819305,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy7c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy7c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy7c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy7c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,20.0,0,0,9.515625,0.0,15.609375,4.609375,1.21875,11.515625,51.390625,stad3-61-xy8c4.tif,stad3-61-xy8c1.tif,stad3-61-xy8c3.tif,stad3-61-xy8c2.tif,0,0,0,0,17,1,2048,2048,2048,2048,17,eLsVl7SJsxntM9CqkrUYbZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAHIunyo=,b91a7c82ad5936e297f11b7b423a4b11,387c64898c6d72e5ad5cae02730df098,5252a07c34e3bb3b4f4a33ef99252b82,5298c30e021bc6b1e2ff0b1aa2380db1,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.049152713967487216,0.049152713967487216,-12.088604033397818,0.0655309595064104,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy8c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy8c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy8c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy8c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,27.0,0,0,9.703125,0.0,16.859375,4.8125,1.203125,17.046875,53.421875,stad3-61-xy9c4.tif,stad3-61-xy9c1.tif,stad3-61-xy9c3.tif,stad3-61-xy9c2.tif,0,0,0,0,18,1,2048,2048,2048,2048,18,eLsVl7SJsxntM9CqkrUcbZ2QG3CjrRMyAm20nUJmwJlQKeBAhZ4dAHq4ny4=,565efeb0d3df50b56551b29d35a1bf51,29f6cd84ec9e41da490ad95358afe69f,9e2d93ef9aa838ac41b6d0c648728cc4,3071a2a8acb6ac6f70335a98fd1b4e90,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Z:\TAD\190720_3t3l1_time_course_r6\stad3-61,Done,65535,65535,65535,65535,0,0,0,0,0.04732266964856535,0.04732266964856535,-12.32735747633858,0.09019946404618284,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy9c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy9c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy9c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-61/stad3-61-xy9c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,33.0,0,0,9.875,0.0,16.703125,5.0,1.234375,16.546875,52.796875,stad3-62-xy1c4.tif,stad3-62-xy1c1.tif,stad3-62-xy1c3.tif,stad3-62-xy1c2.tif,0,0,0,0,19,1,2048,2048,2048,2048,19,eLsVl7SJsxntM1Ax6RnBGaO9B0oCbrR1QkagjbZTyAw4EyoFHKjQswMAR8CfFg==,b05a029b1b13205cd5ae850b6524fabd,9f92749135a00d8ddcc1b9ec17f5c2af,eefa83ef143e131671eacb813b67390d,053ff32b39461e08ab942960552deed4,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.04268303274875507,0.04268303274875507,-12.499085292424262,0.06594907708999205,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy1c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy1c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy1c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy1c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,26.0,0,0,9.09375,0.0,15.828125,4.765625,1.203125,16.734375,56.234375,stad3-62-xy2c4.tif,stad3-62-xy2c1.tif,stad3-62-xy2c3.tif,stad3-62-xy2c2.tif,0,0,0,0,20,1,2048,2048,2048,2048,20,eLsVl7SJsxntM1Ax6RnBGcCkZzTaOiE34EZbJ2QE2mg7hcyAM6FSwIEKPTsAUEqfGg==,c0c86b3a71691ef8181a9302888d70ee,c1ea6f80b4381975a75b728cdd8a9d0f,dbfcbe21dc249cd6a50a1cd0c4fc2283,e1950c50307eeec8be27769b1c24cdb5,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.04536857776110992,0.04536857776110992,-12.558195064933063,0.07326980490289813,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy2c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy2c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy2c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy2c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,23.0,0,0,9.546875,0.0,16.90625,5.0625,1.171875,16.9375,55.9375,stad3-62-xy3c4.tif,stad3-62-xy3c1.tif,stad3-62-xy3c3.tif,stad3-62-xy3c2.tif,0,0,0,0,21,1,2048,2048,2048,2048,21,eLsVl7SJsxntM1Ax6RnBGcCkZzzaOiE34EZbJ2QE2mg7hcyAM6FSwIEKPTsAWNSfHg==,0db79e2d6e75e8cb0e1a598b2a830508,bda38b6bdea7a8a67e705e2c38d25c33,9351db6f0a0229a485093f1692a1d930,892af14f0ed308dbb1806a35073eac82,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.05265880259685218,0.05265880259685218,-12.428307237272133,0.06209625704887252,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy3c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy3c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy3c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy3c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,30.0,0,0,9.578125,0.0,17.03125,5.0,1.234375,15.4375,54.546875,stad3-62-xy4c4.tif,stad3-62-xy4c1.tif,stad3-62-xy4c3.tif,stad3-62-xy4c2.tif,0,0,0,0,22,1,2048,2048,2048,2048,22,eLsVl7SJsxntM1Ax6RnBGeAyZbR1QmbAjbZOyAi00XYKmQFnQqWAAxV6dgBhXp8i,fad3d9cdd911ee31bbaa9a7a05f7a998,13cbc9ac773d769a73f3ccd444bf1a3b,07b2c6efb55e693100045916ba06489e,43b6437cffb9e4bc55b879c08ce26cd7,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.04351074970327318,0.04351074970327318,-12.541107704269113,0.07993827761629202,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy4c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy4c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy4c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy4c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,29.0,0,0,9.640625,0.0,16.21875,4.84375,1.234375,14.3125,52.5,stad3-62-xy5c4.tif,stad3-62-xy5c1.tif,stad3-62-xy5c3.tif,stad3-62-xy5c2.tif,0,0,0,0,23,1,2048,2048,2048,2048,23,eLsVl7SJsxntM1Ax6RnBGcCkZzraOiE34EZbJ2QE2mg7hcyAM6FSwIEKPTsAaeifJg==,1836d01b5b6b9854f4dac0f01784882e,061be083faeaecf0b8fb470ccff7be55,5c99043f5a73917cb48ea7c347a60bbd,505c43cab2db37b2df4fd6b00ff05700,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.03051022338331677,0.03051022338331677,-12.603553650170252,0.042161676763376774,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy5c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy5c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy5c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy5c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,22.0,0,0,10.1875,0.0,16.75,4.96875,1.265625,14.390625,54.6875,stad3-62-xy6c4.tif,stad3-62-xy6c1.tif,stad3-62-xy6c3.tif,stad3-62-xy6c2.tif,0,0,0,0,24,1,2048,2048,2048,2048,24,eLsVl7SJsxntM1Ax6RnBGcCkZzbaOiE34EZbJ2QE2mg7hcyAM6FSwIEKPTsAcnKfKg==,a45b6a591d594d5c9322c3f93c2e2275,55cfc4f1d8b5cacc7a05f3be92250824,7852b819ef86258effb6c2dcc074c478,6fef4345c4686babaad448f9560b2cb8,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.03412110556382686,0.03412110556382686,-12.88353017662337,0.062046025539927,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy6c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy6c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy6c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy6c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,41.0,0,0,2.8125,0.0,11.984375,4.359375,0.859375,13.71875,50.265625,stad3-62-xy7c4.tif,stad3-62-xy7c1.tif,stad3-62-xy7c3.tif,stad3-62-xy7c2.tif,0,0,0,0,25,1,2048,2048,2048,2048,25,eLsVl7SJsxntM1Ax6RnBGaOtE0oCbrR1QkagjbZTyAw4EyoFHKjQswMAevyfLg==,cbe8629c31a021d7102711dd0b4206ea,0ba6e9bffd5dba33798e2add83e0e8aa,ced50ca1462e4212f7edea7b943c4f14,4d1b69a7bfb4334375ebf36944e7afe7,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.04774036479648203,0.04774036479648203,-12.14656630000452,0.10791333114943286,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy7c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy7c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy7c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy7c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,26.0,0,0,3.828125,0.0,16.953125,2.875,0.734375,10.15625,41.421875,stad3-62-xy8c4.tif,stad3-62-xy8c1.tif,stad3-62-xy8c3.tif,stad3-62-xy8c2.tif,0,0,0,0,26,1,2048,2048,2048,2048,26,eLsVl7SJsxntM1Ax6RnBGcCkZzHaOiE34EZbJ2QE2mg7hcyAM6FSwIEKPTsAg4afMg==,49bf59921b55e7fe1f138071701cb6b4,d516f819fd19fdc7f83f4c2a3d449afe,53e21d006c77ab78f3f8313574fc75b9,24cb6d0ea06b41ee5166d2bf7e33b99c,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.036688244552351534,0.036688244552351534,-12.712848080557995,0.06576886941190999,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy8c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy8c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy8c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy8c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,31.0,0,0,4.21875,0.0,12.28125,3.828125,0.8125,10.953125,50.53125,stad3-62-xy9c4.tif,stad3-62-xy9c1.tif,stad3-62-xy9c3.tif,stad3-62-xy9c2.tif,0,0,0,0,27,1,2048,2048,2048,2048,27,eLsVl7SJsxntM1Ax6RnBGcCkZznaOiE34EZbJ2QE2mg7hcyAM6FSwIEKPTsAjBCfNg==,e908837cbb65cfc4636cbe538038045f,9e5d88670087489eab06f9ad5b6d3a27,36b16d95acbb52fcdf00acfd56051fc7,bffa83f439f6b4581be04c08caa24ca0,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Z:\TAD\190720_3t3l1_time_course_r6\stad3-62,Done,65535,65535,65535,65535,0,0,0,0,0.04911761049879715,0.04911761049879715,-12.508409131742205,0.07966542825428985,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy9c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy9c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy9c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-62/stad3-62-xy9c2.tif,2044,2044,2044,2044
-1,-1,-1,-1,21.0,0,0,5.203125,0.0,11.4375,3.75,1.0,11.546875,51.3125,stad3-63-xy1c4.tif,stad3-63-xy1c1.tif,stad3-63-xy1c3.tif,stad3-63-xy1c2.tif,0,0,0,0,28,1,2048,2048,2048,2048,28,eLsVl7SJsxntM9CqTBntPZAdcKOtEzICbbSdQmbAmVAp4ECFnh0AWRifHg==,4c7909bf9c1fdbf63084d7f31cc565ce,0fadf0513d3131904a7fefd6ddf3c3b5,2a6b2bd84c121a53fd48756d90ec2cca,204029c30f516beba3e3340ca2de97ae,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190720_3t3l1_time_course_r6\stad3-63,Z:\TAD\190720_3t3l1_time_course_r6\stad3-63,Z:\TAD\190720_3t3l1_time_course_r6\stad3-63,Z:\TAD\190720_3t3l1_time_course_r6\stad3-63,Done,65535,65535,65535,65535,0,0,0,0,0.05614949343726039,0.05614949343726039,-12.743468603001686,0.08609906222701406,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-63/stad3-63-xy1c4.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-63/stad3-63-xy1c1.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-63/stad3-63-xy1c3.tif,file:///Z:/TAD/190720_3t3l1_time_course_r6/stad3-63/stad3-63-xy1c2.tif,2044,2044,2044,2044
