"Group_Number","Group_Index","URL_cebp","URL_dapi","URL_ppar","PathName_cebp","PathName_dapi","PathName_ppar","FileName_cebp","FileName_dapi","FileName_ppar","Series_cebp","Series_dapi","Series_ppar","Frame_cebp","Frame_dapi","Frame_ppar","Channel_cebp","Channel_dapi","Channel_ppar","Metadata_ChannelNumber","Metadata_FileLocation","Metadata_Frame","Metadata_Plate","Metadata_Series","Metadata_Site","Metadata_Well"
1,1,"file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img168-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img168-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img168-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","img168-c2.tiff","img168-c1.tiff","img168-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,2,"file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img169-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img169-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img169-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","img169-c2.tiff","img169-c1.tiff","img169-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,3,"file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img170-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img170-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img170-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","img170-c2.tiff","img170-c1.tiff","img170-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,4,"file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img171-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img171-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t0/63kb_imbs/img171-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","Z:\TAD\190603_3t3l1_timecourse\t0\63kb_imbs","img171-c2.tiff","img171-c1.tiff","img171-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,5,"file:///Z:/TAD/190603_3t3l1_timecourse/t4h/64kb_imgs/img172-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t4h/64kb_imgs/img172-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t4h/64kb_imgs/img172-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t4h\64kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t4h\64kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t4h\64kb_imgs","img172-c2.tiff","img172-c1.tiff","img172-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,6,"file:///Z:/TAD/190603_3t3l1_timecourse/t4h/64kb_imgs/img1721-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t4h/64kb_imgs/img1721-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t4h/64kb_imgs/img1721-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t4h\64kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t4h\64kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t4h\64kb_imgs","img1721-c2.tiff","img1721-c1.tiff","img1721-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,7,"file:///Z:/TAD/190603_3t3l1_timecourse/t6d/63kb_imgs/img18851-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t6d/63kb_imgs/img18851-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t6d/63kb_imgs/img18851-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t6d\63kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t6d\63kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t6d\63kb_imgs","img18851-c2.tiff","img18851-c1.tiff","img18851-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
1,8,"file:///Z:/TAD/190603_3t3l1_timecourse/t6d/63kb_imgs/img190-c2.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t6d/63kb_imgs/img190-c1.tiff","file:///Z:/TAD/190603_3t3l1_timecourse/t6d/63kb_imgs/img190-c3.tiff","Z:\TAD\190603_3t3l1_timecourse\t6d\63kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t6d\63kb_imgs","Z:\TAD\190603_3t3l1_timecourse\t6d\63kb_imgs","img190-c2.tiff","img190-c1.tiff","img190-c3.tiff",0,0,0,0,0,0,-1,-1,-1,nan,nan,"0",nan,"0",nan,nan
