,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_gr,Intensity_IntegratedIntensityEdge_h3k4me1,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_gr,Intensity_IntegratedIntensity_h3k4me1,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_gr,Intensity_LowerQuartileIntensity_h3k4me1,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_gr,Intensity_MADIntensity_h3k4me1,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_gr,Intensity_MassDisplacement_h3k4me1,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_gr,Intensity_MaxIntensityEdge_h3k4me1,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_gr,Intensity_MaxIntensity_h3k4me1,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_gr,Intensity_MeanIntensityEdge_h3k4me1,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_gr,Intensity_MeanIntensity_h3k4me1,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_gr,Intensity_MedianIntensity_h3k4me1,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_gr,Intensity_MinIntensityEdge_h3k4me1,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_gr,Intensity_MinIntensity_h3k4me1,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_gr,Intensity_StdIntensityEdge_h3k4me1,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_gr,Intensity_StdIntensity_h3k4me1,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_gr,Intensity_UpperQuartileIntensity_h3k4me1,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_gr,Location_CenterMassIntensity_X_h3k4me1,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_gr,Location_CenterMassIntensity_Y_h3k4me1,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_gr,Location_CenterMassIntensity_Z_h3k4me1,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_gr,Location_MaxIntensity_X_h3k4me1,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_gr,Location_MaxIntensity_Y_h3k4me1,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_gr,Location_MaxIntensity_Z_h3k4me1,Number_Object_Number,pred,day
243,16,6,38854,306.0,336.0,1.0,1.024991334253764,0.5501698795252273,1.0,0.7480554485945321,0.7392211647291039,243.92867001908616,244.40130932546168,92.660671268883,34.392922803339104,30.59411708155671,210.59397516107967,203.6933079273211,-77.26325080527519,812.7099999999973,0.960472647269671,0.8274001813064049,0.0585854683728425,0.11741181377004167,0.05849148363811161,0.00998735760192381,0.007861588642070514,0.054224479781286215,0.013875999561796226,0.011581874821415782,0.01795144280923786,0.014786851119243096,0.0063923686811509116,0.019547014505178453,0.008282295234494193,0.009676452102043287,0.003141114396849241,0.015923210471654566,0.007729330793986197,0.006442056908922089,0.002154746862770872,0.00896279994366345,0.007847249207313053,0.004157786277628093,0.010038405286552973,0.001197099238537183,0.005169225428468582,0.00463120322763365,0.0043110241137744535,0.005720781974928098,0.0019839141179591566,14.787975968793035,46.06628536432982,30.847150441259146,41.06158546358347,1531.6312696039677,3522.2253492586315,2355.050434820354,3779.379846252501,0.02900740131735802,0.0787670686841011,0.05049210414290428,0.07783626765012741,0.008392460644245148,0.011627376079559326,0.009567409753799437,0.018051423132419583,9.82922443161723,2.3249541502711613,6.5059405410855815,7.744552772107968,0.05487144365906715,0.0949874147772789,0.08914320915937424,0.1270618736743927,0.1247882843017578,0.1441062092781067,0.1576714664697647,0.26004424691200256,0.021431849230134838,0.0667627324120722,0.04470601513225963,0.059509544150120976,0.039420169599113805,0.09065283752660296,0.060612818109341486,0.09727131945880736,0.03772030398249626,0.09094376862049104,0.059235524386167526,0.09800869971513748,0.013305867090821266,0.059250783175230026,0.029556725174188614,0.035843443125486374,0.013305867090821266,0.059250783175230026,0.02928206324577332,0.035843443125486374,0.006865162454952391,0.008333874269813227,0.009520744245911978,0.020229282923570787,0.01516767762077153,0.014920429443498927,0.013821757228581331,0.026561235428898083,0.04570076987147331,0.10208285599946976,0.06993209570646286,0.11427481472492218,286.00405720738223,292.89107382743106,288.78727251610223,287.7808282156295,335.89540143956594,332.6109127296179,333.4859296303102,334.6380661823353,0.0,0.0,0.0,0.0,295.2106346836877,332.45264322849636,0,221.0,264.0,230.0,343.0,378.0,283.0,347.0,270.0,0.0,0.0,0.0,0.0,6,1.0,-2.0
245,16,8,31215,807.0,491.0,1.0,1.0192811046218675,0.5599245062717615,1.0,0.7433027741397785,0.8599113133940116,218.73837849182442,228.3549868078208,91.04943712072028,32.49426504296796,28.844410203711917,182.76775684232842,181.2342901970136,6.717391880462443,675.3979999999973,0.9854775059194949,0.7619620715522459,0.07590388243278909,0.1550724116490272,0.05025314607550225,0.01761391822778148,0.009175831218763895,0.05649697178987075,0.011117474256440942,0.013118364319783185,0.025903485591557942,0.01334056693803478,0.00351937170078517,0.0030472627984597287,0.012635618199261107,0.004037290026672305,0.005432707608171518,0.01713907049304059,0.0036256854104015283,0.006356278603288122,0.002104878856641243,0.0042985879921364,0.004882151898285962,0.0068235126973692295,0.001671722404823481,0.0034059182685339928,0.005830230134811022,0.006940997348589982,0.004093412409511645,0.001900788903037248,0.00028265031770098966,11.820538688451052,36.36255440860987,25.87904181145132,30.012115759775046,1244.3071059985084,3227.662534028292,2564.252021564171,3671.441247729585,0.024917982518672943,0.08734264224767685,0.0642557442188263,0.09437323361635208,0.01071183383464813,0.01480124890804291,0.01741054654121399,0.023697257041931152,8.657490686543902,1.6124934338775174,5.079017494330767,4.8233626999210415,0.21672388911247253,0.06958114355802536,0.09094376862049104,0.1441214680671692,0.2215762585401535,0.19417105615139008,0.2540932297706604,0.221622034907341,0.02081080755008988,0.06401858170529906,0.04556169333001992,0.05283823197143493,0.03986247336211785,0.10340101022035213,0.08214807052904599,0.1176178519214988,0.03520256280899048,0.10257114470005037,0.08087281882762909,0.11827267706394196,0.008850232698023321,0.05899138003587723,0.029205767437815663,0.02934309840202332,0.00871290173381567,0.05899138003587723,0.029205767437815663,0.02934309840202332,0.02706157912343834,0.0017618160788860668,0.010111200733700606,0.016517037019529886,0.02454356496801615,0.02181870012682777,0.025007211048739958,0.03553825166530476,0.04646753519773483,0.11689936369657515,0.09901579469442368,0.14174486696720126,799.6564037850547,802.8876308367221,803.5358898043819,801.9665069660077,482.9498702644694,489.50438787093833,486.09896749650994,486.3097613471189,0.0,0.0,0.0,0.0,802.6010251481661,491.091206150889,0,686.0,867.0,868.0,830.0,484.0,479.0,523.0,457.0,0.0,0.0,0.0,0.0,8,1.0,-2.0
248,16,11,31397,1344.0,855.0,1.0,1.0826761638301965,0.7360410147400183,1.0,0.7444457617071725,0.8187358607562311,243.14002727562317,241.1742108932877,80.4114419718985,31.04686483862897,28.0,163.4847178155451,164.5904667529839,75.83787315438029,694.1879999999977,0.9865979543419172,0.6867128816717487,0.037572067455048604,0.17206188127389838,0.09557556417831577,0.015236676212012013,0.0033254940683546514,0.03004816756040642,0.00735356462504617,0.019695998128868502,0.009672268116582226,0.014909250441267553,0.006185829272688099,0.016538670178797028,0.02611828999957308,0.01406697946147523,0.0037346212565111288,0.006719778350082692,0.006871868630741621,0.0045669632724580885,0.00537221336805199,0.0025003370776077263,0.003489884700477307,0.008246522172929125,0.007641118454866336,0.0014799228800656847,0.005265463885307807,0.004714182995062274,0.008261977274677942,0.0014386989504243726,0.0038529864252122657,9.144487745128572,37.6599832251668,34.57929356396198,27.12623791396618,1015.2901231469586,3418.3349982276563,3423.523722261191,3401.038302635774,0.0242465864866972,0.08981460332870482,0.08648813515901567,0.08616769313812256,0.007141223177313805,0.01766994595527649,0.022064544260501858,0.023559927940368645,2.277383151814265,1.7596565462943818,1.6680069803421786,0.8310476584819771,0.02145418524742126,0.06887922435998918,0.09788662195205687,0.07335011661052704,0.12205691635608673,0.2126039564609528,0.2363317310810089,0.2067444920539856,0.015446769839744209,0.06361483652899796,0.05841096885804389,0.045821347827645575,0.03233716989352354,0.10887457394743624,0.10903983572510717,0.1083236711353242,0.029755093157291405,0.10974288731813432,0.10760661959648132,0.10894941538572313,0.008865491487085821,0.05960173904895784,0.03360036760568619,0.027298390865325928,0.008865491487085821,0.05960173904895784,0.03360036760568619,0.027298390865325928,0.0029080314756676755,0.0016124059019789446,0.010448186367629793,0.00855557874273797,0.013298476969248574,0.02553342858938879,0.03205909140384735,0.033617236345630436,0.03871214017271996,0.126283660531044,0.13070496916770935,0.13333334028720856,1344.8331229916078,1343.4466706843805,1344.0455051606564,1343.457658071669,838.0394025222104,840.1606141997363,837.7265162878219,838.6187658440801,0.0,0.0,0.0,0.0,1342.6267477784504,838.6036564002932,0,1375.0,1362.0,1352.0,1337.0,875.0,787.0,876.0,809.0,0.0,0.0,0.0,0.0,11,1.0,-2.0
249,16,12,32417,1871.0,860.0,1.0,1.220304563200076,0.8519256450654542,1.0,0.8077795220652364,0.7699327782138801,280.5799829239126,273.40263349134,72.3394774656273,29.226865089056144,26.925824035672523,145.4126352238987,146.92929068828468,4.111393430399186,727.3859999999977,0.9876306248667092,0.552141966348584,0.015686327824989917,0.1792499852538268,0.10583282407560124,0.009342317796913795,0.004312538905144789,0.014041111043101248,0.03815105523503473,0.03577758756431182,0.0028950767985080053,0.004270907808773179,0.002751867421333036,0.012300586342250392,0.016789677011939712,0.0018225822040144359,0.013258688171226144,0.005079499800121122,0.004574011185861207,0.003500330223832191,0.0019631400930185307,0.015886398269966337,0.012221468584468416,0.01693667458632091,0.0072479590350434985,0.004341423222194818,0.003013213908043537,0.003551490852475565,0.002641550424312471,0.002362783649279597,0.0012565971743887052,11.272144727408886,41.01461812481284,33.94688344374299,33.69286646693945,1329.9850344415754,3623.23006323725,2891.381615869701,4436.508020643145,0.02368200197815895,0.08943312615156174,0.06761272251605988,0.08830396085977554,0.012359805405139923,0.02220188081264496,0.020401313900947567,0.04566262662410736,7.776681606022383,2.0982133702774384,3.5199449029254435,5.820588022027963,0.05580224469304085,0.07185473293066025,0.11557183414697647,0.13336385786533356,0.19290456175804135,0.19920653104782104,0.20012207329273224,0.2718699872493744,0.017503330322063488,0.06368729522486466,0.05271255193127793,0.052318115631893564,0.04102739409697305,0.11176944391020914,0.08919337433660428,0.1368574519740613,0.035782407969236374,0.1112993061542511,0.08795300126075745,0.13830015063285828,0.010193026624619959,0.05908293277025223,0.03361562639474869,0.032684825360774994,0.010193026624619959,0.05908293277025223,0.03361562639474869,0.0322728306055069,0.005824043421253054,0.0016347641071345544,0.010630285701668178,0.016172108733727247,0.024732254417354386,0.027705194210178325,0.026235828194643238,0.05586932447831757,0.04859998449683189,0.13388265669345856,0.10843060910701753,0.18038834631443024,1853.1672084248376,1853.4790786850049,1854.2694406634107,1853.4133782397573,853.1209464991788,860.0080580543173,857.2422336360503,855.1064559308618,0.0,0.0,0.0,0.0,1855.5096708517133,860.5364469259956,0,1866.0,1920.0,1851.0,1760.0,824.0,889.0,857.0,830.0,0.0,0.0,0.0,0.0,12,1.0,-2.0
250,16,13,36579,923.0,971.0,1.0,1.1678864145819177,0.8038756690556287,1.0,0.6849230423547916,0.6254144910790443,282.8761643839255,283.06359709436316,76.02631123499285,30.187324786720925,27.29468812791236,190.96060689348374,168.2539979790641,58.26485126173697,857.3079999999967,0.932816504520127,0.5812646403353201,0.05256360297781552,0.17716588880407996,0.0896073547477876,0.025946918671734646,0.00980600140325055,0.0023620884580906657,0.02960695019911821,0.03523520107287405,0.01228430078291688,0.00432220744341511,0.009873654015904676,0.007500914216976062,0.013098925259811557,0.006398164910605354,0.008830907310468645,0.012118574754982334,0.011026584658509229,0.002633856660238907,0.0012199134100234644,0.0076621761458021765,0.0051349267930671325,0.0153205899411176,0.010091653469584162,0.006068874350205791,0.0011754450143073893,0.004059835828171799,0.007819127475951777,0.01086074370348318,0.0017307879757375779,13.398535193409769,45.76041815057397,36.42703905142844,33.205676395446055,1599.9610325293615,3522.918932184577,2749.3693481069063,3431.4203272648165,0.027847714722156525,0.07769893854856491,0.060822460800409324,0.06933699548244476,0.011718928813934326,0.015533678233623503,0.013153277337551115,0.02246128022670746,13.620465323048553,2.174449073977794,4.223065405910398,7.0023654237619315,0.03518730401992798,0.06771954149007797,0.08480964601039886,0.06695658713579178,0.23216602206230166,0.1870756149291992,0.1756008267402649,0.2070649266242981,0.018531860571797745,0.06329241791227383,0.05038317987749438,0.045927629869220006,0.0437398789614085,0.09630987539803104,0.07516250712449507,0.09380847828712692,0.038361180573701865,0.09742885828018187,0.07331959903240204,0.09039444476366043,0.0070801861584186545,0.059250783175230026,0.03007553145289421,0.02180514298379421,0.0070801861584186545,0.059250783175230026,0.029114214703440663,0.02180514298379421,0.004709763353897771,0.0014941354671405699,0.007976445057021109,0.008392358407456845,0.025411578227783768,0.02141134873461559,0.01929380355551361,0.03409772550368525,0.052143894135952,0.10980392247438432,0.08752574771642685,0.1147974357008934,913.4226777224437,917.4941287824687,916.9899978156143,916.2282577717392,953.3751704896872,964.088068132866,962.0697648939492,959.3893815678673,0.0,0.0,0.0,0.0,918.5157604089778,966.0075726509746,0,898.0,945.0,892.0,892.0,923.0,970.0,896.0,917.0,0.0,0.0,0.0,0.0,13,1.0,-2.0
251,16,14,39677,183.0,1105.0,1.0,1.0720361845169029,0.7240916992394923,1.0,0.7265519135689434,0.7996851140416621,270.3548249104071,271.53084539329967,91.9238815542512,34.757229524466375,31.144823004794873,186.36200243821824,186.46472644400654,-59.296502995900404,789.6139999999968,0.9807081505283316,0.6851874880448802,0.006443042652295496,0.18176473785841415,0.08948384023656461,0.0046710624835496605,0.005402323143231446,0.039135701969864316,0.008689725310936211,0.01929380200673854,0.0013638207199105266,0.0017291858250057489,0.0038442327333815507,0.016400973670762757,0.030906113033677886,0.014477506144457681,0.006527638809326909,0.0017140309467086818,0.0016359866301033238,0.004624341222766797,0.002033005925684242,0.004347819976673272,0.00556093413609646,0.011276809797945516,0.006189178861351184,0.0015919786238348624,0.0018612862308590868,0.001879845703277213,0.0010674838410282062,0.001513864583720781,0.0017956316709381523,13.738536729477346,41.84808111563325,47.55600826069713,34.556130427867174,1293.0360611407084,3203.0991568490863,4428.580183155835,3098.0047800950706,0.024963760748505592,0.07212939858436583,0.08758678287267685,0.0644693672657013,0.007461659610271455,0.008361943066120148,0.022751204669475555,0.013534754514694214,8.529964375094211,0.25571308225365746,5.649675820603162,6.408229770902477,0.03457694500684738,0.06729228794574738,0.10453955829143524,0.0784466341137886,0.06913863122463226,0.10992599278688432,0.2083924561738968,0.13575951755046844,0.020753076630630432,0.06321462404174208,0.07183687048443675,0.052199592791340135,0.032589058173266836,0.0807293685724497,0.11161580218151156,0.0780806205130194,0.031601432710886,0.08075074106454849,0.10832379758358003,0.07772945612668991,0.013992522843182087,0.05873197689652442,0.053070876747369766,0.04022278264164925,0.013992522843182087,0.05873197689652442,0.053070876747369766,0.04022278264164925,0.004294598442169146,0.001416493327393147,0.009816596137791771,0.007945150878903608,0.009543186536487013,0.010215335253911304,0.028609181949410745,0.01729652980362722,0.04005493223667145,0.08886854350566864,0.13379110395908356,0.09167620539665222,169.83927689172597,171.5179427268931,169.6554490756227,170.7944458384704,1117.0253980829557,1125.1277935650057,1120.0641007261677,1119.0159495223722,0.0,0.0,0.0,0.0,171.5801093832699,1125.3758348665474,0,167.0,170.0,143.0,151.0,1128.0,1091.0,1140.0,1127.0,0.0,0.0,0.0,0.0,14,1.0,-2.0
253,16,16,34249,1464.0,1233.0,1.0,1.0491573576671722,0.6779929268497917,1.0,0.7447053707327679,0.8572198868169301,243.2271625752139,243.1810025474852,88.61715409558128,33.249297144934864,29.732137494637012,178.91090100169293,178.78860759423858,-51.03306111831275,708.5699999999972,0.9876575251607698,0.7373919538032171,0.009074311758039863,0.16669256361024906,0.08525584176702751,0.0011719163242960838,0.006907458435740184,0.05153006130269694,0.006864260942482752,0.01720916928706593,0.003977547365746752,0.0033604965121466056,0.004030112588411925,0.009512253510546688,0.02616194970005584,0.015853322119683762,0.0055534739650157025,0.0037034184547075507,0.0023242398075534122,0.0019591294972154173,0.001373400067461013,0.010570633688774344,0.013482726714317193,0.001180317952240308,0.009315179090773002,0.0028569913327413828,0.001080358228776643,0.002310482828419129,0.003059900518580321,0.001998190257194845,0.0003894384424812736,10.511512998491526,38.11204705014825,42.025192648172386,30.443061035126448,1330.5790529130027,3378.5659136809413,4793.557856492698,3839.3182924091816,0.027664607390761372,0.08262760192155838,0.10276950895786284,0.08598458766937256,0.009246967732906342,0.0157778337597847,0.03489737957715988,0.02594033628702164,1.6723206657694742,1.3692118911346915,1.064402571040167,0.9983217072404921,0.02879377454519272,0.06764324754476547,0.11360342055559157,0.08659494668245317,0.1288929581642151,0.1902342289686203,0.3165178894996643,0.21768520772457126,0.017460985047328115,0.06330904825606021,0.06980929011324315,0.0505698688291137,0.0388501577538907,0.09864714046193876,0.1399619801013956,0.11210015744720084,0.03808651864528656,0.09788662195205687,0.1419088989496231,0.11361867934465407,0.011947814375162123,0.059266041964292526,0.048462655395269394,0.03958190232515335,0.011947814375162123,0.059266041964292526,0.048462655395269394,0.03958190232515335,0.003431195936281185,0.0013402896619542706,0.012035971469788614,0.007794227082236386,0.01580654466486432,0.02067120104974068,0.04537569412888595,0.035020631661805024,0.04609750583767891,0.11413748562335968,0.17347601056098938,0.13836881518363953,1460.9395753066335,1458.0212214873943,1460.3448928159098,1459.8125624963284,1238.9117229725814,1239.239164598418,1238.7071428396675,1237.8569011846175,0.0,0.0,0.0,0.0,1459.2805045402786,1238.7016263248565,0,1416.0,1493.0,1495.0,1457.0,1216.0,1200.0,1252.0,1211.0,0.0,0.0,0.0,0.0,16,1.0,-2.0
254,16,17,41105,1574.0,1482.0,1.0,1.09233872147093,0.7420892022031371,1.0,0.6774953850210971,0.7502496598232183,280.2844102694557,277.82368509542164,87.69264507357502,34.74615400142359,31.38470965295043,186.7057258557299,187.87495924451022,-41.049711367985296,829.7539999999965,0.9690918521312712,0.6750002649011024,0.08256875170458597,0.15712822107215824,0.08491739113522058,0.02627461261254533,0.01263441728282863,0.029964208518350518,0.015637453764355783,0.01782848340859753,0.025933469149053104,0.01865414515236556,0.004915882189594779,0.006424651173396528,0.012338933938208157,0.006073467980154622,0.003879544041080777,0.009814052160419216,0.01540794713652735,0.011968475425944772,0.002558211453156962,0.0008322793925392032,0.004292497331923284,0.009269504791271112,0.00550672771116536,0.002197753599700509,0.007336803720607931,0.0069252118198492715,0.0010831524200527556,0.0055340618754781135,0.0016892458260180116,13.086549257859588,43.744564071297646,38.528526790440075,39.860914099961526,1376.2122570723293,3971.9194050468495,3219.4883993044496,4545.269386522472,0.02587930113077164,0.08075074106454849,0.06599526852369307,0.08767834305763245,0.006576638668775559,0.013443201780319214,0.01107805222272873,0.02288852632045746,5.18810574515791,1.4254377915190157,1.5899162612992672,4.6039074225385335,0.030273899435997013,0.07020676136016846,0.07618829607963562,0.1117113009095192,0.1106889471411705,0.17920196056365967,0.21051347255706787,0.2339818477630615,0.01899354028716921,0.06348993334005464,0.055919487359129286,0.05785328606670756,0.033480410097855,0.09662861951214816,0.07832352266888333,0.11057704382733176,0.03389028832316398,0.095887690782547,0.07696650922298431,0.1130235716700554,0.012893873266875744,0.05894559994339942,0.042008087038993835,0.0320592038333416,0.012893873266875744,0.05894559994339942,0.042008087038993835,0.0320592038333416,0.003751541179865837,0.001815834645549361,0.0062424272261860725,0.016694706493492268,0.010445789522939892,0.021552838258620543,0.016606622571649476,0.032987702049146105,0.03973449394106865,0.10794232040643692,0.08815137296915054,0.13412679731845856,1585.6359414232456,1581.1037285639318,1582.4523954696454,1585.135358727483,1490.1048429790585,1486.6119351478367,1488.2868642138546,1489.7896692891075,0.0,0.0,0.0,0.0,1580.8849531687142,1488.0204841260186,0,1607.0,1589.0,1613.0,1599.0,1551.0,1511.0,1480.0,1476.0,0.0,0.0,0.0,0.0,17,1.0,-2.0
256,16,19,31825,1783.0,1491.0,1.0,1.179966761171418,0.8272959612854163,1.0,0.7317437689690058,0.7495853190848871,269.0452162630056,271.77380300536703,74.67261881037787,29.33351940100421,26.83281572999748,154.49737980617172,151.14053965388732,-74.23809439407317,730.4299999999976,0.981541166129505,0.5486095302148163,0.04738138215747085,0.18528777202575306,0.08846741488211465,0.03403992314911531,0.009755403380866315,0.0020298786246595187,0.0339056599065407,0.03218204943668186,0.0066339103461611785,0.0028215736044557467,0.0032697450904034518,0.01171599974476718,0.015233437589810397,0.007369131623010124,0.014518033875124174,0.018677043793733184,0.012378215470878513,0.003595152317978866,0.0012594288943174876,0.0049041116775978884,0.004599461209005132,0.011976385206554772,0.0014682822394819894,0.007235626332067146,0.006055539092942357,0.007973112916026221,0.008401907245657144,0.003172751417073952,0.00018009622727426083,11.13405058439821,40.140978135168545,29.878172017633915,37.6998703815043,1134.790131044574,3521.715940658003,2230.6347630396485,4010.9416677914564,0.021744105964899063,0.08751048892736435,0.054718852043151855,0.08770886063575745,0.01109331101179123,0.021515227854251858,0.01429770514369011,0.03801022469997406,7.535822015969655,1.400113063106526,4.422773521957792,6.7237730689954125,0.032410163432359695,0.07191576808691025,0.07740902155637741,0.11619745194911955,0.125490203499794,0.21986724436283112,0.17940032482147214,0.2708323895931244,0.017757656434446906,0.06402069878017314,0.047652586949974346,0.06012738497847575,0.03565719186314451,0.11065878839459553,0.07009064455741236,0.126031160024869,0.032776378095149994,0.1110856831073761,0.06878767162561418,0.1268482506275177,0.010864423587918282,0.059586480259895325,0.032867934554815285,0.03363088518381119,0.010864423587918282,0.059586480259895325,0.032867934554815285,0.03363088518381119,0.005114500005409335,0.001978317796526316,0.007843418603429122,0.021132666968040042,0.01799816336112961,0.028717422881831,0.01917805984040068,0.049090063847789585,0.043945983052253716,0.13049516081809998,0.08336003869771957,0.16426336765289307,1790.901418613531,1786.6174016749758,1787.645107869372,1791.7419509718554,1500.8142653377436,1495.8582459869965,1499.563438268599,1497.4908455594461,0.0,0.0,0.0,0.0,1785.217313432836,1495.8665828750982,0,1772.0,1790.0,1787.0,1830.0,1576.0,1465.0,1554.0,1464.0,0.0,0.0,0.0,0.0,19,1.0,-2.0
258,16,21,43285,1201.0,1774.0,1.0,1.1781511934853022,0.82545873029961,1.0,0.7316970096522812,0.6033181218044179,313.147571344193,312.1297807002722,86.12200647918046,32.70940470458547,29.732137494637012,183.96246679469482,176.76005285301517,5.2267287041861135,949.5119999999963,0.9407737448380789,0.565688208302402,0.022713272456609868,0.18685216905460575,0.0974817583678052,0.0093867015030764,0.004835682247966819,0.003963232164443308,0.0354249342807967,0.03075083881471368,0.0041070891672972025,0.008562830641910237,0.00547743487941435,0.01383073746981797,0.022873641869492492,0.0051143979509830064,0.008718427063302045,0.005710057538480157,0.008191188984946902,0.005410665836652783,0.0028448824798156217,0.01580261553502548,0.008660422929457427,0.015531262158023394,0.0064814632240313,0.0018355551208955711,0.0037198431598000257,0.002051621801370617,0.001951686801374094,0.0034601678075118227,0.0004280555355317027,16.428671804256734,51.89179832488298,43.92063784599304,46.03259336575866,1491.4354668101294,3718.34198962897,2961.210548337549,3842.5074586905544,0.02635233104228973,0.07516594231128693,0.059357594698667526,0.07440298795700072,0.0070344097912311545,0.009399555623531342,0.008346684277057648,0.014435030519962309,3.680461329585468,0.9948784512653496,2.3442745167890955,2.587078395927666,0.05876249447464942,0.07615777850151062,0.07774471491575241,0.10687419027090073,0.10876630991697313,0.13937591016292572,0.14909590780735016,0.15345998108386993,0.020257301854817184,0.0639849547779075,0.05415615024166836,0.0567602877506272,0.0344561734275183,0.08590370774238121,0.0684119336568684,0.08877226426453863,0.032928969711065285,0.08555733412504196,0.06735332310199738,0.08975356817245482,0.012878614477813244,0.05803006142377853,0.03785763308405876,0.038788434118032455,0.012726024724543095,0.05803006142377853,0.03785763308405876,0.038788434118032455,0.007143656985791232,0.002708191674598984,0.006213722045990315,0.012916970516556823,0.011909850703684005,0.014017140811234785,0.012651789375119604,0.020489731168089904,0.04042115062475205,0.0940871313214302,0.07612726092338562,0.10346761345863342,1206.4542763612324,1209.4847198223406,1208.4230383460765,1207.661676426944,1773.8831227292615,1772.6330305265842,1771.7777447464898,1772.5592023106094,0.0,0.0,0.0,0.0,1210.1043779600325,1773.4113665242,0,1130.0,1168.0,1190.0,1234.0,1760.0,1768.0,1730.0,1760.0,0.0,0.0,0.0,0.0,21,1.0,-2.0
