,Unnamed: 0,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,in_object
7,16,17,31374,41580,1845,1426,32150,0.501607875674657,199.86649913510018,0.7545454545454545,114,91,215.40826388062516,186.348634456269,684.239682094289,0.9758631415241058,2900.045009254065,2170.3633477322605,0.16161179183356678,0.0005409125761274491,3.139707924200558e-05,3.2793769162071834e-07,8.640772322395091e-13,7.392364679856803e-09,6.005541798723155e-13,1.0
0,0,1,20667,28152,68,428,22701,0.5779159146121184,162.21603395176942,0.7341219096334186,68,85,184.382443713334,150.47383289694216,682.3574311003805,0.9104004228888596,2124.8053468562985,1415.1483991685543,0.1712853218185926,0.001179076650345903,0.0001391670731730713,5.154182101192767e-06,-1.3498004293443104e-10,-1.4681571264030606e-07,-2.89082525273167e-11,0.0
1,2,3,2295,3008,174,13,2324,0.932010285675068,54.056310965207366,0.7629654255319149,49,13,92.41249852346554,33.493230444611925,219.88225099390857,0.9875215146299484,533.754367709345,70.11228035099244,0.263122722466378,0.04081316970586057,0.0018273024914434864,0.00024685600173740243,4.9390449838231886e-08,-4.3899629647504985e-06,-1.5826711809188598e-07,0.0
2,6,7,81474,108811,648,414,87418,0.8906661127613885,322.080608959547,0.7487662092986922,233,110,486.24265371777125,221.0741010184585,1265.5676759431465,0.932004850259672,14776.994893406274,3054.6098838199737,0.2188625178244133,0.02070112201047769,4.022975031277251e-05,6.418190323321485e-06,8.574329571019525e-11,7.831904548316387e-07,-5.730840559338166e-11,0.0
3,7,8,2065,3315,697,209,2161,0.8738560645812496,51.276111980903075,0.6229260935143288,22,33,74.73926752703473,36.337089581473116,187.58073580374355,0.9555761221656641,349.12238190485425,82.52400495325017,0.2090297272920602,0.01666766987980924,0.0005390871665402182,4.3018714123405796e-05,-3.337461497501403e-09,-3.802362976117762e-06,5.6372457471321524e-09,0.0
4,8,9,31783,44929,910,1928,34335,0.7216910330229666,201.16503784285598,0.7074050168042912,131,91,244.6274136824449,169.33484408112145,819.2518754031088,0.925673510994612,3740.160720310129,1792.143088748607,0.17406487144255528,0.003756608968030142,5.187099668669147e-05,8.672055749307058e-06,1.5773689035826262e-10,3.578448294066765e-07,9.459492224572805e-11,0.0
5,11,12,109549,199430,1420,1829,134203,0.8749170954816095,373.4730497454834,0.5493105350248207,212,188,588.2897328237274,284.89267434563635,1779.6164491784257,0.8162932274241261,21630.300609113285,5072.7397434880495,0.24375430494665706,0.022844196401108262,0.002404852038415809,0.00044194508840569846,3.3816418162849324e-07,3.4644937829295195e-05,-3.0533376649026764e-07,0.0
6,12,13,3033,4818,1275,728,3233,0.4399039441942633,62.142863944154904,0.6295143212951432,34,39,68.84058117255891,61.821928138578,228.89444430272832,0.9381379523662232,296.18910101097964,238.87192492321896,0.1764131308718096,0.00035712869770858314,0.0016777051465615294,9.66987916512455e-06,7.536251393964127e-10,1.825254000456642e-07,-9.741793408808173e-10,0.0
7,13,14,15588,38212,1399,674,19558,0.9029230116932528,140.88029678891124,0.4079346802051712,113,78,223.99018412186047,96.27150096931624,695.0092347159894,0.7970140096124348,3135.7251614340594,579.262618680316,0.2383235681366677,0.026896642679180943,0.0003743423877973228,6.141114368151693e-05,9.190851163416073e-09,9.582579858668616e-06,1.4921632180724785e-09,0.0
8,15,16,4055,8774,1525,622,4847,0.8916792182790964,71.85392371959297,0.4621609300205152,61,39,115.32693294930927,52.20479341784213,312.39191898578673,0.8365999587373634,831.2688414684047,170.33377848747338,0.24700434524189346,0.02656659328059209,0.0047044836367526885,0.0019098310024756703,5.664055123149493e-06,0.00030268710397691583,8.306709405011012e-07,0.0
9,17,18,11109,15225,2007,1101,11225,0.8530996313622979,118.93030775400743,0.7296551724137931,50,77,170.7415462604703,89.08406739033157,456.7350647362943,0.9896659242761692,1822.0422262135207,495.9981914253212,0.20866328361138192,0.014248395411688054,0.0017817177449967816,0.00021707091972135583,9.007922211243394e-08,1.2843791038205315e-05,1.0054720046087064e-07,0.0
0,1,2,33472,44544,209,1621,33984,0.6862687014917108,206.4409698712331,0.7514367816091954,115,96,242.69881205961198,176.5265216222094,705.1686142824235,0.9849340866290018,3681.419585946677,1947.6008022522726,0.1681710202019285,0.0026831446205518557,3.960922945820011e-05,1.181700034822355e-06,2.841826624042969e-13,2.3102044248180897e-09,-8.079613700734985e-12,1.0
1,9,10,26447,36720,879,1661,26757,0.6429014901753339,183.50304149961892,0.7202342047930284,83,112,210.39294243839882,161.15023685673182,625.0681092190353,0.9884142467391712,2766.574389242962,1623.087427436298,0.16597957487349266,0.0018694317041582878,3.725146463355792e-05,2.0520025109012337e-06,1.790425872928715e-11,8.740051728920177e-08,1.142338615983597e-12,1.0
2,10,11,38047,50358,913,145,38687,0.5091154934691156,220.0975805376759,0.7555304023193932,116,105,237.7239471597364,204.60857656960232,743.938166904124,0.9834569752113111,3532.0421908253225,2616.541850364926,0.16160496336610636,0.0005789968266719102,4.2792802669148276e-05,2.574573983180469e-07,-6.528554768622216e-13,-4.880056553544199e-09,5.514122264267259e-13,1.0
3,11,12,30201,39150,1033,919,30741,0.8172586134093427,196.09463911730649,0.7714176245210728,130,73,258.6325711215076,149.04247134454306,691.5117600329311,0.9824338830877328,4180.675427807606,1388.3536415305591,0.18439883014927205,0.008548467854601291,1.0742225489148337e-05,4.228729355347017e-07,-8.20224588482042e-13,-3.5863394413319906e-08,3.735580549920978e-13,1.0
4,14,15,30483,40725,1342,150,31150,0.6427917129328308,197.00802278628646,0.7485082872928177,86,112,225.8862039242463,173.03809355564897,680.5411972844539,0.9785874799357944,3189.036070206636,1871.3863638358448,0.16600801870034051,0.0018684631066431434,3.2784296245797184e-05,4.3017196967811424e-07,1.5481620218878956e-12,1.3342359030445458e-08,4.614152059869109e-13,1.0
5,17,18,26774,35870,1493,775,28090,0.6623842832154047,184.63400437281118,0.7464176191803735,101,82,215.13746058837842,161.1732925670767,662.8843430349616,0.9531505873976504,2892.757934276004,1623.5518898070313,0.16868267065373255,0.0022471794016448985,0.00015676171537547395,3.273993222819455e-06,4.222234201049397e-11,1.1352246231696474e-07,6.098094175507705e-11,1.0
6,24,25,22679,29106,1981,463,22916,0.6779236430773691,169.92880754906966,0.7791864220435649,84,101,202.65376150591638,148.9773307137807,599.5462479183374,0.989657880956537,2566.784190781051,1387.1403166626983,0.1743429828230411,0.002705540450750767,0.0007484973472554312,2.3701787037187828e-05,9.126601422524584e-10,4.0789173177912887e-07,-3.022141943866515e-09,1.0
0,0,1,41884,57024,90,937,44799,0.7840374438235739,230.9293508666396,0.7344977553310886,90,159,298.5653212724898,185.32353458861908,935.938166904124,0.9349315832942701,5571.328191659066,2146.5507795261938,0.18426795366214446,0.006686031203780775,6.59961395638645e-05,7.2817358491906265e-06,-1.345858858444617e-10,-5.338149180619961e-07,8.583728692816932e-11,0.0
1,2,3,3728,5535,365,16,3950,0.9300597596651052,68.89584183949485,0.6735320686540198,60,16,118.89555967067085,43.68321295512723,291.03048327204937,0.9437974683544303,883.5096318376284,119.2639433801872,0.2689843281163669,0.04202562561057693,0.002434858492045592,0.00019547910879062023,-8.293968176865718e-08,-2.9959856615050458e-05,-1.0634182315510233e-07,0.0
2,3,4,638,899,404,552,671,0.634826707225739,28.50134785481265,0.7096774193548387,11,16,33.41037970250202,25.81468185452405,99.84062043356596,0.9508196721311476,69.76584199158495,41.64986245314334,0.17463276558734844,0.0019420708950532788,0.00096808126246331,3.680670827333291e-05,5.490153506191946e-09,6.862880454731525e-07,-4.257925785071773e-09,0.0
3,4,5,21271,43844,554,1303,28294,0.8445241679487484,164.56937247271026,0.4851519021987045,88,129,255.78865979654358,136.979288563374,878.6904755831212,0.7517848307061568,4089.2399050319923,1172.7078434580053,0.2473766042259413,0.01879999331511854,0.0031248188268383826,0.0003821444997809239,5.080736950020002e-08,-2.148827370126211e-05,-4.144912924482039e-07,0.0
4,5,6,179,240,553,1398,185,0.5641417224461039,15.09668435477122,0.7458333333333333,6,7,16.617606701704883,13.720791836676039,48.04163056034262,0.9675675675675676,17.259053280784183,11.76625803908724,0.16215257720598558,0.0009416310217286783,5.312434979077249e-06,2.3887842223475738e-08,7.695736301509349e-15,6.748074531931823e-10,3.631797378057777e-15,0.0
5,6,7,7777,11074,612,958,8111,0.6923285815849861,99.50871288186457,0.7022756005056889,60,49,118.64942154725777,85.61533231406389,351.60512242138316,0.9588213537171744,879.8553270936793,458.1240704529745,0.17204312685439804,0.0029406773875090136,0.00029171104818411967,6.659960848452567e-06,-2.923880472845816e-10,-3.6007686208875617e-07,2.610696716760375e-11,0.0
6,7,8,28337,39248,807,528,30400,0.6325099152255098,189.9468056566372,0.7219985731757033,108,87,217.56672799519498,168.51680138496684,744.8254685319159,0.9321381578947368,2958.4550706584478,1774.8695218137725,0.1670368984886269,0.0017445827241684216,1.912648213576216e-05,8.154955393673424e-07,1.7658675066189498e-12,5.7837346889050766e-09,-2.693437255618648e-12,0.0
7,8,9,21742,28836,825,1218,22712,0.4996754019127759,166.38141176715598,0.7539880704674712,80,87,179.7303173728679,155.68468878290784,579.5290039756343,0.9572912997534344,2018.9366864344886,1514.8576450894295,0.1625330848828957,0.0005375245428726703,2.2826605968432613e-05,2.0965326086218244e-07,-1.8419272257708522e-13,-4.6145408858394425e-09,-4.2002955672934084e-13,0.0
8,12,13,521,700,1068,184,532,0.6573196056171837,25.75573339679963,0.7442857142857143,11,13,29.695429605024575,22.37882991896045,83.84062043356595,0.9793233082706768,55.11365871418564,31.300751783859962,0.165862592126767,0.0020890526356458746,2.854707741305957e-05,5.028370513689015e-07,-1.878317242658602e-12,-2.2836671552737142e-08,3.184281165212002e-13,0.0
9,13,14,526,660,1230,1043,537,0.791108921270857,25.87902626705061,0.796969696969697,16,9,33.18919923996252,20.301013457630976,86.76955262170048,0.9795158286778398,68.84518413687053,25.75819671293212,0.17985433621635485,0.006709972983817268,0.00010989224468959856,4.2450033106141814e-06,-8.951380547413318e-11,-3.431731061732938e-07,-1.9836991400301628e-11,0.0
10,15,16,56540,90480,1422,1186,61685,0.8514423676265118,268.3075918779156,0.6248894783377542,123,181,381.32024062383795,199.98270659414024,1039.8864350760148,0.9165923644321958,9087.820369338857,2499.567683544874,0.20494142293745546,0.013577783740280852,0.0001506175219526261,1.7218680114977947e-05,9.415596858209518e-11,5.71931517446329e-08,-8.718049547355467e-10,0.0
11,16,17,529,648,1398,11,542,0.4442673346066444,25.952720843196786,0.8163580246913579,11,11,27.577213572142178,24.70626750461103,85.69848480983498,0.9760147601476016,47.531419275221424,38.14997837558742,0.16196861559699216,0.00031450514168161764,7.42137649823241e-05,1.2455105839642086e-07,1.3330915690596145e-13,3.538321064606593e-10,-3.5443090461049304e-13,0.0
12,18,19,57084,91388,1616,1907,64312,0.6955725933245996,269.59526362987543,0.6246334310850439,144,200,330.03356977889644,237.11453949082843,1173.2001435749996,0.8876103993033959,6807.6348238126075,3513.9565523717274,0.18081408759344714,0.003329151465323824,0.0007566405830703438,0.00013551700586474438,4.2640022589618586e-08,6.307801719891984e-06,8.057185954533277e-09,0.0
13,19,20,66,90,1574,1196,70,0.4075161114787534,9.16699568847508,0.7333333333333333,4,4,9.599546611145335,8.766286932721435,28.14213562373095,0.9428571428571428,5.759455946221994,4.8029866616751615,0.16003700921056296,0.00021001687150631952,2.230770424531895e-05,2.4552255539407203e-08,9.962717340335656e-15,3.5520548344994786e-10,-1.519564960661951e-14,0.0
14,20,21,515,782,1734,1196,568,0.8597949460341034,25.60699837034026,0.6585677749360613,17,12,36.93748453632736,18.86173689210161,95.01219330881977,0.9066901408450704,85.27361024196394,22.235319911679188,0.2087552041818313,0.014982848704930796,0.0007679422670792513,0.00011606383480163977,3.3762376410026364e-08,1.3703453117909873e-05,-7.794866184361906e-09,0.0
15,21,22,1,1,1720,1145,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,22,23,29112,54243,1867,1542,38589,0.6298406416979625,192.52675041752002,0.53669597920469,99,162,240.0201326305981,186.42948925802057,999.6904755831214,0.754411879032885,3600.6040042506183,2172.2471540629003,0.19829799252244845,0.002407295249023683,0.0031680186897791816,0.00029011561320706723,1.1156680150203774e-07,-4.059259761834973e-06,-2.547746103558052e-07,0.0
17,23,24,1,1,1769,623,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,22538,30125,254,464,22943,0.8890106615703922,169.3997427956757,0.748149377593361,121,61,250.73485460718345,114.80810410930631,621.9726547895301,0.9823475569890598,3929.24795718034,823.8062980733325,0.2108906848546309,0.018985236009600125,1.519735757445195e-05,1.8807029519382186e-06,5.7233969375541285e-12,8.690431166309291e-08,-8.266649884702948e-12,1.0
1,2,3,29215,37436,266,763,29467,0.2770773360335388,192.86703528451355,0.7803985468532962,97,92,196.85287597960166,189.14561747727427,639.9554108468271,0.9914480605423016,2421.9409238400267,2236.00403817871,0.1594367606373006,4.050599676582576e-05,6.5025431897386295e-06,1.3963650084855532e-09,-8.081622624845158e-17,-1.7764547705340635e-12,1.0570285191325612e-16,1.0
2,3,4,23246,30051,509,1305,23457,0.6709880428879933,172.0398978635874,0.7735516288975408,78,94,200.05204249573944,148.332221743214,581.286363288515,0.9910048173253186,2501.301231669821,1375.1530004548758,0.1667579038167727,0.002346900357654605,1.218460624549617e-06,4.9611489510064236e-08,-1.1317249738745631e-14,-2.3358721641135305e-09,4.55022710426095e-15,1.0
3,4,5,25008,31400,566,128,25505,0.6565549551611428,178.44095531782204,0.7964331210191082,99,76,206.10840796734357,155.46307730757255,610.3574311003804,0.9805136247794549,2655.042239677057,1510.5480253712674,0.16657030810333995,0.0020944465502635893,5.6255255430995244e-06,4.5885925209037406e-08,-2.679083061644987e-15,8.928648398294898e-10,-2.3158692882423644e-14,1.0
4,6,7,25444,32437,874,1782,25607,0.5694453093758564,179.98974130833534,0.7844128618552887,81,96,198.71319355581662,163.34805163487096,598.7422074112308,0.9936345530518998,2467.9333308219652,1667.6616233067791,0.16253713858389973,0.0009892456580921133,2.8111436632683147e-05,2.8890256371498896e-07,8.212598108573469e-13,9.08013401364164e-09,-5.820640220748537e-14,1.0
5,7,8,30986,42411,910,809,32104,0.17902229546213527,198.6267870483832,0.7306123411379123,98,98,200.9353494992776,197.68924236972447,687.3523804664972,0.96517567904311,2523.438417399802,2442.564784294729,0.1602660298746057,6.812129161861568e-06,7.869819714014955e-06,2.0966808612518847e-07,2.3740933187562265e-13,-4.864355154129565e-10,-1.271777271619623e-13,1.0
6,8,9,47242,69954,1021,1144,48260,0.6912989438284628,245.25574931564515,0.675329502244332,126,133,290.84671521446467,210.15678202738889,855.6610383315985,0.9789059262329052,5286.988234440244,2760.3670645067145,0.17034323904464158,0.0028603798551944198,0.00018344159080614048,4.165762489216398e-06,7.533361931819844e-11,1.5817715886018223e-07,8.709764600460662e-11,1.0
7,9,10,32974,43232,1136,418,33251,0.6443993176546595,204.89948937978656,0.7627220577350111,110,97,234.41319950603383,179.25323384702503,688.2396820942889,0.9916694234759856,3434.3467564159755,2008.2326152885157,0.16505669229406472,0.001870532702627469,3.860698254391179e-06,6.070912490118389e-08,6.576737954038059e-15,2.1619255846895947e-10,2.864568925753863e-14,1.0
8,10,11,24594,34038,1153,1843,25200,0.1641626671061319,176.95777282509118,0.7225453904459721,89,87,178.58664976546464,176.1638149491716,602.0975464705581,0.9759523809523808,1993.3244671532957,1939.6056060903736,0.15991420969519676,4.770844430271184e-06,2.271064177106484e-05,1.5972561594863506e-08,-7.655790215013091e-15,2.8326459165207645e-11,5.825282026280546e-15,1.0
9,11,12,41019,57534,1366,540,42126,0.5492505961837806,228.53230162384412,0.7129523412243195,112,124,250.39112211598584,209.24126786287928,791.6782822743016,0.9737216920666572,3918.4821271564083,2736.369261054075,0.16223826490676233,0.0008305155176752124,4.868548452270142e-06,5.0682192149274944e-08,-2.0543000347978488e-14,-1.1082804089502147e-09,-1.455351310330535e-14,1.0
10,12,13,24538,33234,1445,1838,24878,0.5539214009672309,176.75619352291855,0.7383402539567913,94,84,194.033082981083,161.5459230813981,597.1269837220808,0.9863333065358952,2353.0523306964897,1631.0678290138117,0.1623653174549801,0.0008657199500597517,2.4202207258201527e-05,1.3975029525902842e-07,2.502428834142977e-13,4.022368119301615e-09,5.860577771668696e-14,1.0
11,13,14,31069,39744,1494,931,31295,0.4581758044587269,198.8926328836158,0.7817280595813204,96,102,210.99504390444469,187.5453909228661,660.4406922210658,0.9927783991052884,2782.431784514909,2198.3296035256667,0.1603128967150721,0.00035344602806637116,2.0674118687871034e-06,8.467169871168886e-09,7.132636294157122e-16,1.0481738903504131e-10,8.638573366918603e-16,1.0
12,14,15,26805,36000,1520,1591,27142,0.5930510450856765,184.74086174050944,0.7445833333333334,96,92,206.15768857177474,165.99092724337982,622.683332908185,0.9875838184363716,2656.3120348285543,1722.061745444813,0.16334168178598646,0.0012147722403150671,2.881107363675709e-05,3.3603037272858603e-07,-1.7556805134168838e-13,-1.5479510440270232e-09,1.0307105955809014e-12,1.0
13,16,17,32634,41730,1795,764,32887,0.4673987798201732,203.84037701811508,0.7820273184759166,97,108,217.07869534193188,191.90768127887264,679.5117600329312,0.99230699060419,2945.1974982097054,2301.784883364585,0.16078269233236162,0.0003887214665895248,3.1976482929593925e-05,9.443903521357991e-08,3.1178120141367027e-14,-1.0065755458599706e-10,-1.6112405564290685e-13,1.0
14,17,18,29835,39098,1871,1274,30152,0.6590763867892727,194.90280094748147,0.7630825106143537,86,115,224.96604912940003,169.19156735228015,660.4406922210658,0.9894866012204828,3163.107703805727,1789.1116539450718,0.1659869065778716,0.002120893611621287,1.8060025102176776e-05,3.960877107405786e-07,3.903933705688077e-13,3.770176269866298e-09,-9.848098056335998e-13,1.0
15,18,19,25792,32391,1895,83,25923,0.5632748153080113,181.21642954712829,0.796270568985212,91,83,199.94837024487597,165.21126359994494,605.286363288515,0.9949465725417584,2498.7094227238754,1705.9226012681556,0.16302078256792926,0.0009448063515837238,3.6309983708351926e-05,6.509484922757786e-07,3.1112972329885976e-12,1.6040702770821613e-08,-5.78942918199877e-13,1.0
16,19,20,25378,37022,1894,1585,25590,0.8055881029585443,179.7561491751783,0.6854843066284911,86,106,233.8116083246589,138.52776601880478,627.6538956566621,0.9917155138726064,3416.7417617102305,1199.3713723850456,0.18189428379286302,0.007634167794727353,2.706455247316104e-05,2.3041641214093842e-06,1.5981158687795906e-11,1.6289098229402405e-07,8.699929157542329e-12,1.0
0,0,1,11753,15824,35,1631,11832,0.8557446002093881,122.32900052429257,0.7427325581395349,35,90,176.0224037783442,91.07372281809376,471.5634918610405,0.9933231913455036,1936.4929144941527,518.4014367466858,0.2088738493355602,0.01455831197639366,0.0015462598007754975,0.00010381647135873596,-3.204172180461667e-08,-1.0146964350828622e-05,-2.6522973041485182e-08,0.0
1,5,6,18956,27492,741,1456,21327,0.5109055361121425,155.35613541151105,0.6895096755419758,89,81,176.27323140455238,151.53096736189968,687.9554108468269,0.8888263703286914,1942.0157568626792,1435.1021293520696,0.1781556175466738,0.0007151127696634902,0.0002316546641211059,3.286340484878114e-05,-2.0626869095431177e-09,-2.2795480445166392e-07,-1.991819852499766e-09,0.0
2,15,16,60908,112944,1841,476,68989,0.9058089468689816,278.4788577086765,0.5392761014307975,152,180,446.43856368263357,189.14994061163438,1161.2173875177025,0.8828653843366334,12456.711946438303,2236.10625208655,0.24122969394044874,0.028158180555530925,8.207331980845443e-05,1.3900330734219451e-05,2.599101998662861e-10,1.0445716512752121e-06,-3.9099883528107946e-10,0.0
0,1,2,19462,24928,71,903,19968,0.4528997134648959,157.41597129781886,0.7807284980744544,71,83,167.16123608860448,149.0345168824601,536.7594513539337,0.9746594551282052,1746.4299281668855,1388.205451399268,0.16106440137530334,0.00033879389636148487,1.0509761220292335e-05,4.3781215818038684e-08,2.8799480834000624e-14,5.943551079115532e-10,-7.250169650914445e-15,1.0
1,5,6,19139,26123,122,1339,19994,0.6165529365612359,156.10423327599506,0.7326493894269418,87,72,176.765277924215,139.1696816858394,553.6122650963193,0.9572371711513454,1952.8727174765606,1210.5125187836168,0.1652847712137613,0.0015044954331557756,4.639896923661071e-06,1.4240593442631466e-07,-1.1566192203023087e-13,-2.74440505621674e-10,4.684368377965147e-15,1.0
2,11,12,18025,25921,395,1690,18373,0.7762352760168882,151.49304536463484,0.6953821226032946,84,85,191.7582531235321,120.89271225118007,533.0853531617382,0.9810591629020846,2298.2017275617873,913.440492215414,0.1781770995715507,0.005902000585311319,0.00016093571749804014,5.940837485859328e-06,-5.4905943232908403e-11,-2.225012784026753e-07,1.7529760845360697e-10,1.0
3,18,19,36066,81125,669,539,42079,0.9453147764295856,214.2910577238779,0.4445731895223421,143,143,397.9391736714009,129.7916138677575,949.033621333629,0.8571021174457568,9897.22412139234,1052.8664393998165,0.3036125592189917,0.06013629104805247,0.0005422595495046924,0.0002238729692734228,7.799983623703076e-08,5.461467992143308e-05,5.894970776907843e-10,1.0
4,23,24,22759,29400,1078,1635,23021,0.6696980392895939,170.2282549949554,0.7741156462585034,93,72,198.05952646901702,147.08564213028774,578.7005768508882,0.9886190869206376,2451.7235015707033,1352.136632554942,0.16713652331498066,0.002334278867265598,6.528072714499272e-05,1.4774678684368462e-06,1.3708906242262707e-11,6.415396677035552e-08,-4.754794490821579e-12,1.0
5,24,25,58523,79442,1111,1360,59017,0.6614895188533857,272.97215586307686,0.7366758138012638,122,150,315.96162025654047,236.9568103691454,929.9036790187176,0.9916295304742702,6239.484092196144,3509.283123769945,0.1665801004043896,0.0021763867397093187,4.7040037017495016e-05,1.428021370097131e-06,1.1221027483913746e-11,6.504209633126224e-08,3.3276344893574112e-12,1.0
6,28,29,25189,34506,1264,578,27374,0.782373789937547,179.0855407126271,0.7299889874224772,110,84,230.09837623804717,143.30737698353806,685.2274887854693,0.9201797325929716,3309.07892171162,1283.5627686188686,0.1823272734261181,0.00646620648920744,0.00019975286610879323,1.49735257127129e-05,-4.0072166782641226e-10,-6.85658539279744e-07,7.141601725634936e-10,1.0
7,30,31,27278,37635,1360,1171,27775,0.500409922810126,186.3636989901353,0.7248040387936759,96,97,200.82044705213315,173.8680547789447,631.9970414071697,0.982106210621062,2520.5532471386623,1889.381279538382,0.1616663438183534,0.000535390122194542,9.699331987194323e-06,1.6884443273387822e-07,-2.0445143922380994e-13,-2.767700817679213e-09,6.990896900953492e-14,1.0
8,33,34,17083,22701,1459,918,17605,0.542318079247776,147.48135862783062,0.7525219153341263,81,71,161.48276422272605,135.67349988401378,510.1147904132612,0.9703493325759728,1629.7926963132827,1150.4561606735926,0.1627494501543567,0.0007873227190987918,2.9403794274382427e-05,6.141296777114177e-07,1.2478810958239661e-12,9.752775981891919e-09,-2.292022127524902e-12,1.0
9,34,35,24429,31243,1483,486,24686,0.6464756164045556,176.3631731352532,0.7819031463047723,79,100,202.4888706790147,154.48577531196702,600.2152954766494,0.9895892408652678,2562.608921803921,1491.6159233587227,0.16595950899188028,0.0019220376220141129,3.818938668940088e-05,6.58773326258766e-07,-1.8050385574211342e-12,-2.2990417809383018e-08,2.767675411960245e-12,1.0
10,35,36,18347,23652,1520,1744,18651,0.4345101157757249,152.84019735415166,0.7757060713681718,72,79,161.26720785354803,145.2480446323203,513.58787847868,0.9837006058656372,1625.4445205549662,1318.562154344532,0.16046256471900028,0.0002797781192044972,9.773110061092994e-06,8.565012949968192e-08,-4.3255105366309165e-14,-9.165643053024873e-10,6.534279951281517e-14,1.0
11,36,37,22066,27540,1652,1618,22427,0.2879479468733136,167.61653794935063,0.8012345679012346,81,85,171.67610710287443,164.40494789108126,567.2447327281723,0.9839033308066172,1842.0428593748509,1689.3116806918213,0.1600360074352702,4.79080152444693e-05,6.4961355264574095e-06,3.0539286343914916e-08,-1.3398880839773824e-14,-7.663145105237244e-11,2.344259574248765e-15,1.0
12,37,38,14871,19865,1729,772,15212,0.3665507162829046,137.60212669052981,0.7486030707274101,74,70,143.00985357282482,133.05609204201716,470.5168106668145,0.9775834867210096,1278.2386386825494,1106.4952268433588,0.16036136544455032,0.0001333766562168396,3.566186967701547e-05,3.673847239598369e-08,2.4151934314803542e-14,1.7487229176820108e-10,3.442427437380272e-14,1.0
13,39,40,17520,22330,1778,564,17692,0.30998087081837417,149.35580612671222,0.7845947156291984,75,71,153.3066779660273,145.75521929859457,497.00209204105306,0.9902780917929008,1468.9335943111998,1327.786497048837,0.15963014220091531,6.490463301429474e-05,7.290115539590428e-06,5.5451667676751444e-09,-4.4316007418597697e-16,-3.7481466577585786e-11,-1.023049129884277e-15,1.0
14,41,42,24412,32886,1884,1210,24967,0.5384700321551323,176.30179739887734,0.7423219607127653,85,94,192.62425348891892,162.31379875400768,597.0264786586927,0.9777706572675932,2319.006439510205,1646.6105791222815,0.1624453964702805,0.0007586532794616546,2.779172430395815e-05,1.2787152522972533e-07,5.275419683363252e-14,-8.342293258168847e-10,2.35212971706804e-13,1.0
15,43,44,25453,34112,1921,1923,25911,0.5958746452568269,180.02157129673125,0.7461597091932458,79,102,201.38620689028775,161.72872355613262,615.8132752230962,0.9823241094515842,2534.775270353612,1634.7612514434986,0.1638131662985546,0.0012503183164723698,3.251952149491592e-05,5.374324396837815e-07,1.3496776889982158e-12,4.366469185302179e-09,-1.796198391046299e-12,1.0
0,0,1,6225,8991,34,506,7276,0.6997566452999824,89.02761462589226,0.6923590256923591,34,54,112.75517523581436,80.5501883169891,423.8061325481598,0.8555525013743815,794.6080964037003,405.5208023689004,0.19279179096748605,0.003906747888048846,0.00042532570936372455,5.949309147396078e-06,-9.65933308990799e-11,1.5989436594787533e-07,2.8325113450704427e-10,0.0
1,2,3,1007,1196,11,1523,1027,0.8199311873729724,35.80715321759479,0.8419732441471572,11,20,48.308241534563074,27.654637060186104,129.1126983722081,0.9805258033106136,145.85538751010534,47.79868443316367,0.192307916527576,0.0094819057247919,0.0004742115984525794,4.4583561539847367e-05,3.2837306896325624e-09,2.3539262870848725e-06,-5.58936686036541e-09,0.0
2,3,4,1910,4293,19,1809,2771,0.8311173171204711,49.314171699869,0.4449103191241556,19,43,85.9279813367602,47.78430281823052,269.7228714274745,0.6892818477084085,461.4761235381633,142.7087247390221,0.3163271456948614,0.027853582560009516,0.01904498390348712,0.0016957427014147625,9.088720133224337e-06,0.0002474258434920098,-3.2034303539101013e-06,0.0
3,4,5,6603,17672,56,2017,9873,0.9296186742978491,91.6907885988897,0.3736419194205523,56,63,215.58295701373123,79.44725433670284,543.0782104868019,0.6687936797326041,2904.7507096740187,394.4916388525468,0.4996580870099296,0.1445288328764938,0.11320605518758353,0.057843111112418924,0.004625887801207375,0.020551928701545253,0.0007143280667444077,0.0
4,6,7,15184,22608,194,481,16796,0.3564710900915344,139.04268857893504,0.6716206652512385,73,80,147.97887835372597,138.25760620898,574.2569260369921,0.9040247678018576,1368.6092774266765,1194.6978546648368,0.16881632850971506,0.0001311848931602657,0.00011906664438578116,4.5462556423005855e-06,-5.1392937078226605e-11,-1.808932444964573e-08,9.244861174800563e-11,0.0
5,7,8,1518,2279,146,1012,1658,0.7707192801934831,43.96336689686059,0.6660816147433085,18,29,57.35294301889728,36.543852940082076,160.71067811865476,0.9155609167671894,205.5850045580548,83.46582423164662,0.19041556573761625,0.006471787041923704,0.0013599022022799552,0.00010354483415208672,2.581690921101474e-08,3.988133051240411e-06,-2.9037825456498063e-08,0.0
