,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
0,1,6225,8991,34,506,7276,0.6997566452999824,89.02761462589227,0.6923590256923591,34,54,112.75517523581435,80.5501883169891,423.8061325481598,0.8555525013743815,794.6080964037002,405.52080236890043,0.19279179096748603,0.003906747888048846,0.00042532570936372455,5.949309147396078e-06,-9.65933308990799e-11,1.5989436594787533e-07,2.8325113450704427e-10
2,3,1007,1196,11,1523,1027,0.8199311873729724,35.80715321759479,0.8419732441471572,11,20,48.30824153456308,27.654637060186104,129.1126983722081,0.9805258033106135,145.85538751010534,47.79868443316367,0.19230791652757598,0.009481905724791899,0.0004742115984525794,4.4583561539847367e-05,3.2837306896325624e-09,2.3539262870848725e-06,-5.58936686036541e-09
3,4,1910,4293,19,1809,2771,0.8311173171204711,49.314171699869,0.44491031912415563,19,43,85.92798133676021,47.78430281823052,269.7228714274745,0.6892818477084085,461.4761235381633,142.7087247390221,0.3163271456948614,0.027853582560009513,0.01904498390348712,0.0016957427014147625,9.088720133224335e-06,0.0002474258434920098,-3.203430353910101e-06
4,5,6603,17672,56,2017,9873,0.929618674297849,91.69078859888968,0.3736419194205523,56,63,215.58295701373123,79.44725433670285,543.0782104868019,0.6687936797326041,2904.7507096740183,394.49163885254694,0.4996580870099296,0.1445288328764938,0.11320605518758352,0.05784311111241892,0.004625887801207375,0.020551928701545253,0.0007143280667444077
6,7,15184,22608,194,481,16796,0.3564710900915344,139.04268857893504,0.6716206652512385,73,80,147.97887835372595,138.25760620898,574.2569260369921,0.9040247678018576,1368.6092774266763,1194.6978546648368,0.16881632850971504,0.0001311848931602657,0.00011906664438578117,4.5462556423005855e-06,-5.13929370782266e-11,-1.8089324449645734e-08,9.244861174800564e-11
7,8,1518,2279,146,1012,1658,0.7707192801934831,43.963366896860585,0.6660816147433085,18,29,57.35294301889727,36.54385294008208,160.71067811865476,0.9155609167671894,205.5850045580548,83.46582423164662,0.19041556573761625,0.006471787041923704,0.0013599022022799552,0.00010354483415208673,2.581690921101474e-08,3.988133051240411e-06,-2.9037825456498066e-08
8,9,677,962,220,4,705,0.9830514596393282,29.35954992478095,0.7037422037422038,34,4,71.79524309983364,13.16220993418355,156.5269119345812,0.9602836879432625,322.1598082352631,10.827735646970009,0.4918575241982764,0.2114805291005418,0.007753839887612268,0.0028111558687808377,1.217248795210363e-05,0.0008616344180178386,4.907692559590414e-06
9,10,907,1295,319,1168,946,0.435309757514782,33.982764264767994,0.7003861003861004,18,17,36.78203313654038,33.114156096615474,117.74011537017762,0.9587737843551797,84.55737260359714,68.53420837443848,0.1687889536692785,0.0003120915383287296,0.0008321482530523722,1.4079935438885413e-06,4.801665004575914e-11,1.1724985029446347e-08,4.141561809440733e-12
10,11,644,918,315,829,659,0.6743355469578107,28.635053113438516,0.7015250544662309,12,17,33.49276319195505,24.731895689385954,95.7401153701776,0.9772382397572079,70.11032413952368,38.229166524416726,0.16822902277009383,0.0024507354338164315,8.836512663175203e-05,2.8644157493775373e-06,3.525131709955e-11,6.116290622257962e-08,2.8881097720751398e-11
12,13,82,112,325,770,85,0.8416582425289485,10.217907939900583,0.7321428571428571,3,6,13.92321953413681,7.518685550193226,33.55634918610404,0.9647058823529412,12.116002637235553,3.5331645251677757,0.1908435019805284,0.010955548789108142,0.00010275748379572315,9.053661338970503e-06,2.4955866817990284e-10,7.123745224145869e-07,1.182311683035684e-10
