Channel_c2,Channel_c3,Channel_cebp,Channel_dapi,Count_nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06ConvertObjectsToImage,ExecutionTime_07SaveImages,ExecutionTime_08MeasureObjectIntensity,ExecutionTime_09MeasureObjectSizeShape,FileName_c2,FileName_c3,FileName_cebp,FileName_dapi,Frame_c2,Frame_c3,Frame_cebp,Frame_dapi,Group_Index,Group_Number,Height_c2,Height_c3,Height_cebp,Height_dapi,ImageNumber,ImageSet_ImageSet,MD5Digest_c2,MD5Digest_c3,MD5Digest_cebp,MD5Digest_dapi,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06ConvertObjectsToImage,ModuleError_07SaveImages,ModuleError_08MeasureObjectIntensity,ModuleError_09MeasureObjectSizeShape,PathName_c2,PathName_c3,PathName_cebp,PathName_dapi,ProcessingStatus,Scaling_c2,Scaling_c3,Scaling_cebp,Scaling_dapi,Series_c2,Series_c3,Series_cebp,Series_dapi,Threshold_FinalThreshold_nuclei,Threshold_OrigThreshold_nuclei,Threshold_SumOfEntropies_nuclei,Threshold_WeightedVariance_nuclei,URL_c2,URL_c3,URL_cebp,URL_dapi,Width_c2,Width_c3,Width_cebp,Width_dapi
-1,-1,-1,-1,23.0,0,0,4.734375,0.0,16.375,4.46875,1.015625,10.375,13.234375,stad440-xy09_c2_mid.tif,stad440-xy09_c3_mid.tif,stad440-xy09_c1_mid.tif,stad440-xy09_c4_mid.tif,0,0,0,0,49,1,2048,2048,2048,2048,49,eLsnNWttG63BqV6DG4DSu+VoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A++quXA==,be6b81ea8da65be5a4000bff4aae6b80,1860b6a9de26015af2faddbbbc850a28,4116bc655e3ee086318b20df8219b439,b4fe4f369044b7303f4847e1b19a1570,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.02879446733277291,0.02879446733277291,-12.348876048900362,0.14174793823283643,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy09_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy09_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy09_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy09_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,27.0,0,0,1.859375,0.0,17.25,4.265625,0.96875,9.5,13.328125,stad440-xy10_c2_mid.tif,stad440-xy10_c3_mid.tif,stad440-xy10_c1_mid.tif,stad440-xy10_c4_mid.tif,0,0,0,0,50,1,2048,2048,2048,2048,50,eLsnNWttG63BqV6DGwDTu6HBaA1OUeCN1uEUBN5oLU5hAJpQMQBBRaEdALWerjw=,a9576cc7ab7c41c26fe516727ddc1357,d92cb45ca32d8cf4ab9a263cd40d3f91,01cafa9b223b8111f2b9dab52f6b19bb,debe6871b98793db2dbe9a2a824a8000,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03142701159231365,0.03142701159231365,-12.25145855008035,0.17228706911864827,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy10_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy10_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy10_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad440-xy10_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,17.0,0,0,1.921875,0.0,17.796875,3.625,0.875,8.234375,13.046875,stad441-xy01_c2_mid.tif,stad441-xy01_c3_mid.tif,stad441-xy01_c1_mid.tif,stad441-xy01_c4_mid.tif,0,0,0,0,51,1,2048,2048,2048,2048,51,eLsnNWttG63BqV6DG47W4JQH3mgdTkHgjdbiFAagCRUDEFQU2gEAvniuQA==,e45a4e0f22295977deafe92cd310d755,5f37da215e36fc084c612f1170df1048,f12c35d6cf707836321e7218b348d434,eccb31f3978796cee85fe0db98592f9a,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03479292511474341,0.03479292511474341,-12.223091604651508,0.07255144704212987,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy01_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy01_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy01_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy01_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,19.0,0,0,2.171875,0.0,17.546875,3.34375,0.859375,8.625,11.4375,stad441-xy02_c2_mid.tif,stad441-xy02_c3_mid.tif,stad441-xy02_c1_mid.tif,stad441-xy02_c4_mid.tif,0,0,0,0,52,1,2048,2048,2048,2048,52,eLsnNWttG63BqV6DG4LSu9FoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0Ax0KuRA==,0be5bf481a4c57f5d52215d12ebf93bd,b0444f5917e2b7e90bd408f730963dcb,cd6af401fa4a462ee48491c4febcb4a8,3e9ded0b7683b7505ae5c2ec687f6727,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.035169225418940187,0.035169225418940187,-12.242851873546389,0.10909677039850145,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy02_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy02_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy02_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy02_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,17.0,0,0,2.171875,0.0,17.75,3.515625,0.828125,8.859375,13.640625,stad441-xy03_c2_mid.tif,stad441-xy03_c3_mid.tif,stad441-xy03_c1_mid.tif,stad441-xy03_c4_mid.tif,0,0,0,0,53,1,2048,2048,2048,2048,53,eLsnNWttG63BqV6DG4LSu/FoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A0AyuSA==,2bc02c5da581d2f5d35de19b49fac820,e2ee20e51043775bf9917f12db283e2d,6f461618eeb4a33b760f6cce44a1a75c,d09d48df0c2b9049acf3184aef837cba,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.027264240197837353,0.027264240197837353,-12.417096302921713,0.06708304395665712,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy03_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy03_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy03_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy03_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,18.0,0,0,2.046875,0.0,17.609375,3.75,0.96875,7.734375,11.421875,stad441-xy04_c2_mid.tif,stad441-xy04_c3_mid.tif,stad441-xy04_c1_mid.tif,stad441-xy04_c4_mid.tif,0,0,0,0,54,1,2048,2048,2048,2048,54,eLsnNWttG63BqV6DG4LSu8loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A2NauTA==,60f598cb2de41d407f32f0bfaf8b9eb1,e1c3cf3371ed59a0cf7ddd418660b980,855f441673598145e761021d2d238fc8,0ece0da1febfb398031aec4e8427188b,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03440533927641809,0.03440533927641809,-12.120622255513771,0.07303633886025736,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy04_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy04_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy04_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy04_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,18.0,0,0,1.828125,0.0,16.25,3.65625,0.890625,7.796875,12.96875,stad441-xy05_c2_mid.tif,stad441-xy05_c3_mid.tif,stad441-xy05_c1_mid.tif,stad441-xy05_c4_mid.tif,0,0,0,0,55,1,2048,2048,2048,2048,55,eLsnNWttG63BqV6DG4LSu+loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A4aCuUA==,b7185e49ca8256a92c8eca56f2108986,97187ba4f29bd8bada9dfe207a133c19,7885feeda4227bdc0f58372bfcf58608,bfd78d2bfb942699c6ffc51866899ef9,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03398374898824841,0.03398374898824841,-12.234723400559211,0.07022945769338534,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy05_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy05_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy05_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy05_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,21.0,0,0,2.390625,0.0,17.609375,3.25,0.796875,7.59375,11.96875,stad441-xy06_c2_mid.tif,stad441-xy06_c3_mid.tif,stad441-xy06_c1_mid.tif,stad441-xy06_c4_mid.tif,0,0,0,0,56,1,2048,2048,2048,2048,56,eLsnNWttG63BqV6DG4LSu9loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A6mquVA==,e79a9ee1cbfaf0b4701e8624775e5853,1ea42d41f60893092c599aea75fd5d5f,148bccc03b9e2c446550d2fc65823441,5703405f642e872914fd252ce3c5ce31,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.039921625750139356,0.039921625750139356,-12.124332072470976,0.10314712104690872,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy06_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy06_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy06_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy06_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,25.0,0,0,2.25,0.0,17.140625,3.46875,0.71875,8.828125,13.6875,stad441-xy07_c2_mid.tif,stad441-xy07_c3_mid.tif,stad441-xy07_c1_mid.tif,stad441-xy07_c4_mid.tif,0,0,0,0,57,1,2048,2048,2048,2048,57,eLsnNWttG63BqV6DG4LSu/loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A8zSuWA==,fc0ef928f0e3f8a5a2be9a4288990bb0,b4b831b719ad38c1435473f40651fdf2,6e435bf3e529e73d88382433a97cb1aa,45ec5cdb400505fc08380602ebb069eb,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03667563712224364,0.03667563712224364,-12.106758068091878,0.08464869442838119,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy07_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy07_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy07_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy07_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,20.0,0,0,1.921875,0.0,13.171875,4.1875,1.078125,9.484375,11.4375,stad441-xy08_c2_mid.tif,stad441-xy08_c3_mid.tif,stad441-xy08_c1_mid.tif,stad441-xy08_c4_mid.tif,0,0,0,0,58,1,2048,2048,2048,2048,58,eLsnNWttG63BqV6DG4LSu8VoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0A+/6uXA==,1fad479af35e0fadc1d15c56b1b11675,66adf88278ba304c090d4701b797a1eb,91fc6e9bc4df1df41bc8f619e8747b37,d88bf03e9f9902de6af395b39c527e55,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03985391708556563,0.03985391708556563,-12.238573909291052,0.08705017666740347,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy08_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy08_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy08_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy08_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,13.0,0,0,2.40625,0.0,13.1875,4.453125,1.046875,8.375,9.609375,stad441-xy09_c2_mid.tif,stad441-xy09_c3_mid.tif,stad441-xy09_c1_mid.tif,stad441-xy09_c4_mid.tif,0,0,0,0,59,1,2048,2048,2048,2048,59,eLsnNWttG63BqV6DG4LSu+VoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0ABNeuYA==,d08a111e3cb36c05882c1d910486a748,f2ea5fa13e9159cdef2e377e37bb99c4,610b827393a84928703bca55912b68aa,f43570ea62e30dbceaca34e2c956110a,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.032403729041107,0.032403729041107,-12.15551480038349,0.04866786738176165,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy09_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy09_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy09_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy09_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,22.0,0,0,2.15625,0.0,12.21875,4.5,1.09375,9.203125,10.828125,stad441-xy10_c2_mid.tif,stad441-xy10_c3_mid.tif,stad441-xy10_c1_mid.tif,stad441-xy10_c4_mid.tif,0,0,0,0,60,1,2048,2048,2048,2048,60,eLsnNWttG63BqV6DGwLTu6HBaA1OUeCN1uEUBN5oLU5hAJpQMQBBRaEdAL58rkA=,b76299e6c93bdc0fafde054d16e47ee2,aefcef552866f64e71db0bf96a605023,d4bde76c88fd79d06ec4d369dd53f40e,50d698db2eb8f0e8e07e960f1b0e0889,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.036211347265634686,0.036211347265634686,-12.149843086246955,0.07300935562595019,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy10_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy10_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy10_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad441-xy10_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,21.0,0,0,2.4375,0.0,12.328125,4.390625,1.125,10.90625,11.40625,stad442-xy01_c2_mid.tif,stad442-xy01_c3_mid.tif,stad442-xy01_c1_mid.tif,stad442-xy01_c4_mid.tif,0,0,0,0,61,1,2048,2048,2048,2048,61,eLsnNWttG63BR3szgzHwRutwCgJvtBanMABNqBiAoKLQDgDHVq5E,c9429b6964fa7f7a2191bee98ce96169,898be3acfe2672c535977b6d120fa2e2,e8ceb46374d757ff2fb5d99b05524014,daa07ba251d4be9cb0ec4bdcd890fe3d,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.02114999818149954,0.02114999818149954,-12.312778529025893,0.09515819927958648,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy01_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy01_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy01_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy01_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,16.0,0,0,2.0,0.0,14.703125,3.328125,1.015625,8.359375,11.984375,stad442-xy02_c2_mid.tif,stad442-xy02_c3_mid.tif,stad442-xy02_c1_mid.tif,stad442-xy02_c4_mid.tif,0,0,0,0,62,1,2048,2048,2048,2048,62,eLsnNWttG63BadObMRqtwSkKvNE6nILAG63FKQxAEyoGIKgotAMA0CCuSA==,122dfd4438faca66926cc815d0a5f727,9b0e7b85911255bd3e4b90d73821d9fe,8193513ec0a577a45ec46b869e280868,c6e24c7f4aee09ee23bf3e39ac5bac05,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.019698568619787693,0.019698568619787693,-11.975252182248138,0.06269439908541913,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy02_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy02_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy02_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy02_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,14.0,0,0,2.015625,0.0,14.828125,3.28125,1.0,7.4375,11.40625,stad442-xy03_c2_mid.tif,stad442-xy03_c3_mid.tif,stad442-xy03_c1_mid.tif,stad442-xy03_c4_mid.tif,0,0,0,0,63,1,2048,2048,2048,2048,63,eLsnNWttG63BadObMR6twSkKvNE6nILAG63FKQxAEyoGIKgotAMA2OquTA==,1565713b547b4b7d0b918c87a8a77cd3,57e711aceefdc1833cf733dbe9dc73f1,2bbf1cd2d8f9783182dd70724fbc5bb3,4fc596ba400b76f6aa7d5391800110ff,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.019502421375364065,0.019502421375364065,-12.181483311717571,0.056932673981674196,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy03_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy03_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy03_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy03_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,13.0,0,0,1.875,0.0,14.890625,2.796875,0.796875,8.359375,13.0,stad442-xy04_c2_mid.tif,stad442-xy04_c3_mid.tif,stad442-xy04_c1_mid.tif,stad442-xy04_c4_mid.tif,0,0,0,0,64,1,2048,2048,2048,2048,64,eLsnNWttG63BadObMRmtwSkKvNE6nILAG63FKQxAEyoGIKgotAMA4bSuUA==,136e51bdef3b586d6fc8d68516acbb88,abd41203873a23abbf4c3afe075593e5,2e5ad554599351416f8ff61ab4d544dc,ba280674582c17eb8dea6327060917fe,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.01873648533364758,0.01873648533364758,-11.979578915337243,0.05689120981086634,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy04_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy04_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy04_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy04_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,19.0,0,0,2.234375,0.0,15.53125,3.84375,1.125,10.53125,11.140625,stad442-xy05_c2_mid.tif,stad442-xy05_c3_mid.tif,stad442-xy05_c1_mid.tif,stad442-xy05_c4_mid.tif,0,0,0,0,65,1,2048,2048,2048,2048,65,eLsnNWttG63BadObMR2twSkKvNE6nILAG63FKQxAEyoGIKgotAMA6n6uVA==,1bde9995b4b1d4197aeac5c07ad6b89c,c2f84b8fe010114485a831f461be0239,d448b0fc3f6ecc937d4a69a0e304e62a,bbdedc6239aa6d6f2ea13ff999eca5f2,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.02079041360411793,0.02079041360411793,-11.965194459993405,0.06856946774438086,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy05_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy05_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy05_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad442-xy05_c4_mid.tif,2044,2044,2044,2044
