,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_c2,Intensity_IntegratedIntensityEdge_c3,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensity_c2,Intensity_IntegratedIntensity_c3,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_LowerQuartileIntensity_c2,Intensity_LowerQuartileIntensity_c3,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_MADIntensity_c2,Intensity_MADIntensity_c3,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MassDisplacement_c2,Intensity_MassDisplacement_c3,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MaxIntensityEdge_c2,Intensity_MaxIntensityEdge_c3,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensity_c2,Intensity_MaxIntensity_c3,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MeanIntensityEdge_c2,Intensity_MeanIntensityEdge_c3,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensity_c2,Intensity_MeanIntensity_c3,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MedianIntensity_c2,Intensity_MedianIntensity_c3,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MinIntensityEdge_c2,Intensity_MinIntensityEdge_c3,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensity_c2,Intensity_MinIntensity_c3,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_StdIntensityEdge_c2,Intensity_StdIntensityEdge_c3,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensity_c2,Intensity_StdIntensity_c3,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_UpperQuartileIntensity_c2,Intensity_UpperQuartileIntensity_c3,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Location_CenterMassIntensity_X_c2,Location_CenterMassIntensity_X_c3,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_Y_c2,Location_CenterMassIntensity_Y_c3,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Z_c2,Location_CenterMassIntensity_Z_c3,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_c2,Location_MaxIntensity_X_c3,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_Y_c2,Location_MaxIntensity_Y_c3,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Z_c2,Location_MaxIntensity_Z_c3,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Number_Object_Number,time,in_object
3102,132,19,39200,1699.0,1669.0,1.0,1.021148250682406,0.5765732344930229,1.0,0.7710464201416207,0.8602743706017552,246.72404691639667,248.81519246219673,101.17806086301516,36.08349849108906,32.0,203.59036528019928,201.5847656610624,-11.245815112608788,756.7099999999971,0.9868835124996852,15.519447700120509,24.955382704734802,11.00335704907775,21.361318409442898,1015.5625889226794,2022.7412110473958,1686.3956552259626,2144.8495653010905,0.019485771656036373,0.04597543179988861,0.024521248415112492,0.04240482300519943,0.0037994962185621257,0.004760812968015671,0.010238802060484886,0.008987564593553543,7.1143303455428635,0.1736973140561424,1.2509302381593956,0.8842572916167641,0.14006255567073822,0.057816434651613235,0.08665598183870317,0.03886472806334496,0.4735637307167053,0.14985884726047516,0.24391546845436096,0.13533227145671844,0.02402391284848376,0.03863062338194242,0.017033060447488774,0.03306705636136672,0.02590720890108876,0.051600541098147865,0.04302029732719292,0.0547155501352319,0.02278172038495541,0.050080109387636185,0.03329518437385559,0.051209278404712684,0.01268024742603302,0.028091859072446827,0.010833906009793282,0.02877851575613022,0.01268024742603302,0.028091859072446827,0.010833906009793282,0.02877851575613022,0.014150830760312266,0.005591777135451861,0.0072112813351338815,0.0015578835626560061,0.015270139694676938,0.008767333925473854,0.030609926187672432,0.017278669729749944,0.027603570371866226,0.05581750348210335,0.0474097803235054,0.060532540082931525,1694.494833637847,1701.1136184792185,1699.74524274459,1700.2004678324768,1672.3511576393664,1669.5120244643072,1669.1698609467276,1668.9797603738643,0.0,0.0,0.0,0.0,1700.972857142857,1669.4102551020408,0,1643.0,1675.0,1654.0,1762.0,1647.0,1619.0,1662.0,1683.0,0.0,0.0,0.0,0.0,19,-1.0,1.0
3111,133,5,72035,1711.0,260.0,1.0,1.02080596995555,0.5725793871546694,1.0,0.7630826271186439,0.8787683327523068,333.90494653672164,334.0014970026332,137.17871555019022,49.410392798764725,43.86342439892262,275.93078842347404,273.751730717076,57.00562428614726,1014.9379999999958,0.9926141296110016,33.654245909303434,35.774441216140985,17.83007561694831,27.20289933308959,2532.4936064388603,5969.0870897993445,4508.872655462474,7923.057989168912,0.028366521000862118,0.07501335442066193,0.04070725664496422,0.0798962414264679,0.005310138687491417,0.008560314774513245,0.016571298241615295,0.02874799817800522,2.061450596439577,3.0272843128747384,5.9897548085731644,3.1014751503313875,0.095490962266922,0.05645838007330895,0.03746089711785317,0.035309378057718284,0.2570687532424927,0.20144960284233093,0.382207989692688,0.24441900849342346,0.03899680870139447,0.04145358194222594,0.02066057429542098,0.03152132020056731,0.03515643237924426,0.08286370638994023,0.0625928042682373,0.10998900519426544,0.033035781234502785,0.08645761758089067,0.05636682733893395,0.10882734507322313,0.020416570827364918,0.03363088518381119,0.01464866101741791,0.02859540656208992,0.017990386113524437,0.03335622325539589,0.014465552754700184,0.02859540656208992,0.012937241405618105,0.0040332420783670145,0.0037906724192619365,0.0012233316158253966,0.011195891117864329,0.01712624025461329,0.034303732306795336,0.04202113511523213,0.03944457322359085,0.0935683250427246,0.07475394755601883,0.13739605247974396,1703.142048279305,1703.1939873666408,1707.274540711915,1704.4328043797045,247.25303445966426,242.83268639788292,248.2920026406257,247.4183658868365,0.0,0.0,0.0,0.0,1701.931755396682,245.58427153467065,0,1693.0,1623.0,1724.0,1706.0,196.0,205.0,325.0,228.0,0.0,0.0,0.0,0.0,5,-1.0,1.0
3113,133,7,39209,1512.0,551.0,1.0,1.007040871218595,0.4372531003455193,1.0,0.7780489740842164,0.8792872863878084,235.28114340665104,237.54157530840786,104.484448603608,36.715477163563634,32.38826948140329,211.42492757477768,211.5973891057353,39.481318266017425,748.5699999999972,0.9865636715899656,18.76708633732051,44.87336542084813,19.523872846737504,21.07699703797698,1176.5021484456954,5789.490198601037,3095.673689417541,2106.236121736467,0.02209506370127201,0.12375066429376602,0.05482566729187965,0.042298007756471634,0.003982605412602425,0.024643316864967343,0.01887541264295578,0.008651867508888245,2.4127640712342893,0.7210470239140376,1.78412997376239,0.9004995057054728,0.11827267706394196,0.11906614899635315,0.07730220258235931,0.038651101291179664,0.4038452804088593,0.3373006880283356,0.32347601652145386,0.1270466148853302,0.02923222170922197,0.06989620782063571,0.03041101689522976,0.032830213454792805,0.030005920794860762,0.14765717561276842,0.07895314059061799,0.05371818005397911,0.02537575364112854,0.14851605892181394,0.07205310463905333,0.05043106898665428,0.015411612577736378,0.042038604617118835,0.0158999003469944,0.027679866179823875,0.01493858266621828,0.042038604617118835,0.0158999003469944,0.027679866179823875,0.01595109955420014,0.015931543392625563,0.01105902229659978,0.0016592840027873411,0.016877059428982853,0.03816035682481535,0.0372618203382411,0.015739991793944325,0.0312504768371582,0.1730983406305313,0.0935683250427246,0.0599031038582325,1515.7736267493985,1515.8501064613724,1516.7505022552841,1514.2821966164418,546.7466168007978,549.1026140714849,549.8176385192154,548.7675494639025,0.0,0.0,0.0,0.0,1515.1297151164276,549.0718712540488,0,1616.0,1477.0,1495.0,1561.0,568.0,471.0,555.0,563.0,0.0,0.0,0.0,0.0,7,-1.0,1.0
3114,133,8,46647,953.0,554.0,1.0,1.0155748149249462,0.4171035318306376,1.0,0.7524073745503814,0.4903583498337107,256.48717370054646,266.0695397823659,99.62429422585636,33.381595758439225,28.861739379323627,238.99487642084298,233.11067081967047,-53.29190830886157,1093.3519999999958,0.9454003769684444,30.114412255585194,53.92523081600666,23.818509317934517,29.663691207766533,1464.9202762916684,3538.0202981196344,1952.2562648607416,2083.3066198006272,0.023617151658982042,0.06527809798717499,0.028290227055549618,0.037201493978500366,0.0043946001678705215,0.009277485311031342,0.008529791608452797,0.004699777811765671,7.998135621726054,3.5661608812958985,3.2423786894931483,0.5871239515122847,0.29156938195228577,0.1270771324634552,0.12307927012443542,0.03735408559441567,0.9929503202438354,0.27798885107040405,0.18699930608272552,0.12448310106992723,0.0323810884468658,0.05798411915699641,0.025611300341865068,0.031896442158888746,0.03140438348214609,0.07584668463394505,0.04185170032072249,0.04466110617618769,0.027222095057368282,0.07386892288923264,0.035965513437986374,0.04116884246468544,0.0160830095410347,0.04240482300519943,0.011398489587008951,0.02798504568636417,0.015213244594633581,0.04240482300519943,0.011398489587008951,0.02700846828520298,0.022966928786998145,0.010713647659187005,0.014949031783545175,0.0015675869053262015,0.020168901136440032,0.015744866551154136,0.02247235419208061,0.012718923997442748,0.03361562639474869,0.08403143286705017,0.046265356242656715,0.0471198596060276,941.83326519005,944.1113594358752,945.1463654206473,947.0662894191668,558.9189729454581,562.9296371481566,562.3649967320108,565.6123557022055,0.0,0.0,0.0,0.0,946.9935472806396,565.0297553969173,0,888.0,898.0,910.0,931.0,524.0,522.0,506.0,633.0,0.0,0.0,0.0,0.0,8,-1.0,1.0
3117,133,11,34529,1055.0,842.0,1.0,1.0145379590427668,0.5043248507544068,1.0,0.7764211189062781,0.8729631641682986,225.59267944567446,228.80559433720143,97.51410154434076,34.18494149510915,30.265491900843116,197.9898987322333,194.80243918231685,-55.35412750950283,705.0159999999976,0.987629249317106,16.586312705650926,27.225497886538506,10.206744537688794,19.88493178039789,1026.2167580462992,2285.02063376084,1580.6660293173045,1972.2432932704687,0.022766461595892903,0.05597009137272835,0.026031890884041783,0.04308003280311823,0.004348820075392723,0.009285114705562592,0.011520560830831528,0.010421913117170334,2.0755491611814607,0.10016657014649852,5.196717942567383,0.8529115582989057,0.056824598461389535,0.062867172062397,0.027878232300281525,0.04010070860385895,0.5090867280960083,0.15300221741199493,0.3042038679122925,0.13702601194381714,0.027460782625249883,0.04507532762671938,0.016898583671670186,0.03292207248410247,0.029720430885525187,0.0661768552162194,0.04577792665056343,0.057118459650452334,0.026520179584622383,0.06525520980358124,0.035645075142383575,0.05267414450645447,0.01731899008154869,0.03997863829135895,0.01120012253522873,0.027801938354969025,0.016617074608802795,0.03997863829135895,0.01109330914914608,0.027801938354969025,0.007387937628470799,0.0033972215186334185,0.002962393141717286,0.0016156077101148502,0.01558277494321641,0.013389726595755573,0.03360303458705093,0.019200113979642854,0.0320439450442791,0.07452506572008133,0.05190737918019295,0.0646219551563263,1059.4981270213993,1058.1020867280624,1058.6904513002833,1058.92102969939,832.6136778536189,834.2079660216733,839.4059752739453,833.7782026225619,0.0,0.0,0.0,0.0,1058.1991948796665,834.2325291783717,0,989.0,1092.0,1033.0,1101.0,836.0,907.0,869.0,858.0,0.0,0.0,0.0,0.0,11,-1.0,1.0
3118,133,12,30770,1830.0,884.0,1.0,1.05906277980942,0.7018233192968706,1.0,0.7291469194312796,0.8567258010587689,234.14622858959945,231.45841959194308,82.09750300709517,31.407667735679684,28.178005607210746,166.3973798041237,166.79431344185866,39.930237691821105,671.8119999999974,0.9882609882609884,22.05372709222138,21.940535608679056,9.695338428951802,18.007339579984546,988.3258139472456,1790.3489769287407,1493.3391959425062,2215.9078383222227,0.0240024421364069,0.051483940333127975,0.02676432393491268,0.05769436061382294,0.004898145794868468,0.006652932614088058,0.015152208507061003,0.014038302004337309,2.462522609812725,0.9622055750911144,3.860125616047494,2.007298862163186,0.23457694053649905,0.05732814595103264,0.024322880432009697,0.03645380213856697,0.34137484431266785,0.13752956688404086,0.2596475183963776,0.15144579112529755,0.03910235300039252,0.03890165888063663,0.017190316363389715,0.03192790705671019,0.032119785958636515,0.058184887128005874,0.048532310560367435,0.07201520436536309,0.028091859072446827,0.058548867702484124,0.04034485295414925,0.07086289674043655,0.017944609746336937,0.030685892328619964,0.01121538132429123,0.028427558019757267,0.01603723131120205,0.030685892328619964,0.01121538132429123,0.028427558019757267,0.023916491859323936,0.003898149636665653,0.0028935253340455326,0.0014082686408153347,0.017019929151141082,0.010142952327382224,0.03139671689990214,0.021459728683186224,0.03480583056807518,0.06480506807565689,0.05883115902543067,0.08581674098968506,1827.7776289487729,1828.711999122133,1827.4683678079773,1828.0742500560373,884.3531654005578,882.1952590060761,885.7366557077861,883.8791102008121,0.0,0.0,0.0,0.0,1827.7992525186871,881.8907377315567,0,1892.0,1828.0,1854.0,1823.0,918.0,857.0,922.0,935.0,0.0,0.0,0.0,0.0,12,-1.0,1.0
3119,133,13,34411,1209.0,1078.0,1.0,1.0021246312265286,0.32828810570362066,1.0,0.7845645234838121,0.8858505925724409,214.9825133105787,216.72332592501442,100.12492197250393,34.74313130668908,30.59411708155671,202.79773932892616,203.06767525371262,-88.5697423512456,698.6719999999973,0.988509379219212,22.75455867126584,23.699168477207426,9.847776055336,19.472785614430908,1163.129293573089,1902.9952124357224,1697.3447049334643,2222.7725673560053,0.0240177009254694,0.04853894934058189,0.0237582977861166,0.04963759705424309,0.006607156246900559,0.00611887127161026,0.01283283531665802,0.01287861168384552,8.23205167903668,1.7228445450163326,9.429997872357289,2.7898292645502303,0.4578621983528137,0.04972915351390839,0.03526359796524048,0.03724727407097817,0.4891737103462219,0.1280231922864914,0.3741970062255859,0.14724956452846527,0.03824295575002662,0.0398305352558108,0.016550884126615126,0.03272737078055614,0.03380108958103772,0.05530194450715534,0.049325643106374835,0.06459482628682704,0.029526207596063614,0.054551001638174064,0.03477530926465988,0.060608834028244025,0.016861218959093094,0.033875029534101486,0.009704737924039364,0.02798504568636417,0.015472648665308952,0.033875029534101486,0.009704737924039364,0.02798504568636417,0.036789219520408735,0.0025965149664104467,0.0039573778461025645,0.0016066544399965619,0.017811399803783066,0.009358418195050141,0.04487393946172289,0.020698470806967028,0.03817807137966156,0.060807202011346824,0.053002212196588516,0.07615777850151062,1215.8623029463265,1209.0343633345046,1216.0927128281025,1210.3097079881695,1077.9870546628806,1077.2894625984616,1074.1234057202853,1077.4992243276793,0.0,0.0,0.0,0.0,1207.6360466130016,1078.295893754904,0,1298.0,1264.0,1221.0,1215.0,1028.0,1058.0,1076.0,1105.0,0.0,0.0,0.0,0.0,13,-1.0,1.0
3120,133,14,43497,1455.0,1107.0,1.0,1.0533320509051658,0.6886973628255613,1.0,0.7671428571428571,0.8150536808651399,275.9499681013108,275.0727176584403,98.351410767716,37.02569247873945,33.015148038438355,197.88458571515358,200.0772274960385,-17.789282193396932,818.919999999997,0.985700688905004,24.91612124070525,28.149141743779182,12.69965675380081,22.725886987522244,1396.1452401289716,2268.4615742862225,1893.8893456170333,2397.729461969808,0.023254750296473503,0.04696726799011231,0.02516212686896324,0.04496833682060242,0.005584802478551865,0.0044708922505378714,0.009033340960741043,0.00808728113770485,7.323731479771812,0.7380860756614697,6.42946561642545,1.1169484418417308,0.2581673860549927,0.05526817589998245,0.04502937197685242,0.03677424415946007,0.5216449499130249,0.1250629425048828,0.2620584368705749,0.1261768490076065,0.03549305020043484,0.04009849251250596,0.01809067913646839,0.032373058386783816,0.03209750649766585,0.05215213863683064,0.04354068891227058,0.055124019173042,0.028030823916196827,0.051255054771900184,0.032776378095149994,0.05230792611837387,0.0161135271191597,0.0322575718164444,0.010971236974000929,0.02873273752629757,0.01429770328104496,0.0322575718164444,0.010971236974000929,0.02873273752629757,0.02286533248689531,0.0031403726363202124,0.0048253777498028574,0.0014371066653156366,0.01823545435188452,0.007836910080031654,0.03290575819146615,0.015063002924403171,0.035355154424905784,0.05597009137272835,0.04599069058895111,0.06141375005245209,1461.0126565415708,1454.6560724114922,1448.7684165964606,1454.1209036753205,1102.5974177518137,1105.9040771006655,1108.7365657380312,1106.4280098553077,0.0,0.0,0.0,0.0,1454.2116927604202,1105.3147573395863,0,1473.0,1372.0,1452.0,1404.0,1091.0,1150.0,1114.0,1150.0,0.0,0.0,0.0,0.0,14,-1.0,1.0
3121,133,15,33325,789.0,1175.0,1.0,1.006056593203446,0.2923288670234075,1.0,0.7558231838697241,0.8917099821269298,210.7398584100155,213.97429752192198,97.45255255764212,33.872674425521176,30.0,198.1722015735559,201.53428866495054,-67.98501687519372,685.2959999999974,0.9890631724219804,16.786205876618627,25.186785724014047,9.230350255966188,18.95120171085,1033.0378458295017,2014.1476800106464,1342.640455301851,1954.6319250129166,0.02240024507045746,0.05389486625790596,0.023254750296473503,0.0481422133743763,0.005249105393886565,0.005844205617904663,0.009277483448386192,0.008758682757616043,3.889800058272288,1.6353615137359985,4.9891253896599,1.735079748048021,0.2051575481891632,0.06012054532766342,0.024521248415112492,0.037384603172540665,0.6552224159240723,0.15570305287837982,0.2410772889852524,0.13380636274814606,0.029142718535796218,0.04372705854863549,0.016024913638830185,0.03290139185911459,0.030998885096159088,0.06043954028539075,0.04028928598055067,0.05865362115567641,0.02688639611005783,0.059678032994270325,0.031570915132761,0.05595483258366585,0.016327153891324997,0.03817807137966156,0.010772869922220709,0.027176318690180782,0.015045396052300932,0.03817807137966156,0.010772869922220709,0.027176318690180782,0.016215217120068792,0.002659394471941505,0.0027763941197189897,0.0016279927898953475,0.019705450085695984,0.00962381839485783,0.029508146726825262,0.01561334432333486,0.03369192034006119,0.06560997664928436,0.04299992322921753,0.06596475094556807,789.0989421240463,787.5423319147948,789.8794914562794,788.5244220724109,1169.3087356117078,1171.2405064493125,1168.4651462903798,1171.4417644944485,0.0,0.0,0.0,0.0,787.5477569392348,1172.8758589647412,0,735.0,786.0,780.0,839.0,1157.0,1135.0,1107.0,1140.0,0.0,0.0,0.0,0.0,15,-1.0,1.0
3122,133,16,45629,249.0,1174.0,1.0,1.0566353205354562,0.6874608270204197,1.0,0.7017255167322834,0.6955753274276287,282.91422939234326,284.682279041039,98.59513172565876,36.081424228189114,32.0,205.44864997410824,205.45838518141232,-42.25625105668496,907.9319999999964,0.9651722350900568,17.248813685961068,39.9015640988946,17.373678272590038,24.1143358964473,1050.4065969651565,3207.2028721570973,1840.4771395940331,2030.6064285095779,0.01753261685371399,0.061234455555677414,0.02530327253043652,0.037018388509750366,0.002548256888985634,0.0080643929541111,0.008285649120807648,0.004882887005805968,1.8140976364632897,0.2986279268980714,3.4223175381001725,1.3760179105036991,0.1765621453523636,0.0950026735663414,0.11363393813371657,0.036224916577339165,0.2454718798398972,0.20042724907398224,0.2530861496925354,0.1102311760187149,0.022547468870537345,0.052158907318816464,0.022710690552405283,0.03152200770777425,0.023020592100750758,0.07028869517537305,0.0403356886978464,0.04450254067609586,0.01956206560134888,0.06859693303704263,0.032486457377672195,0.041092544794082635,0.013595788739621641,0.04055847972631455,0.009857328608632088,0.027862973511219025,0.012771801091730595,0.040390629321336746,0.009857328608632088,0.027862973511219025,0.01334887909925655,0.007251211787305137,0.013780449864334774,0.0011806056063831784,0.012962295294599534,0.013111687742568,0.026344249912114842,0.01214192821560556,0.0237430389970541,0.07760738581418991,0.043377585709095,0.0474402979016304,227.2055538532594,225.32020455001881,222.34487105398625,224.77520674321,1194.6108805225783,1193.6909948662078,1194.7474508521225,1194.8283867932519,0.0,0.0,0.0,0.0,225.61504744789497,1193.7383900589537,0,127.0,282.0,215.0,251.0,1179.0,1154.0,1132.0,1145.0,0.0,0.0,0.0,0.0,16,-1.0,1.0
3123,133,17,32477,1935.0,1224.0,1.0,1.0330058114194665,0.6287278722753856,1.0,0.7548226653651281,0.8750920477948503,230.2627728600916,230.67292862405853,88.75246475450695,32.90450314454146,29.206163733020468,178.22733686659117,179.05818083547044,38.98185575926159,682.9139999999974,0.9896093607166796,17.075410140678287,21.86579693853855,10.246219646185637,18.530281556770202,969.2432935833932,2037.144781190902,1730.126225983724,2251.0657391194254,0.021652551367878917,0.05293354764580727,0.028599221259355545,0.05555810034275055,0.005172807723283768,0.009231708943843842,0.016289006918668747,0.013900969177484512,5.511712363294035,3.6610158228380407,10.506041478888193,2.4787938307921813,0.07220569252967833,0.06170748546719551,0.029571983963251117,0.036118105053901665,0.21722742915153506,0.15515373647212982,0.27968260645866394,0.14749370515346527,0.029491209223969406,0.037764761551880056,0.017696406988230804,0.03200394051255648,0.029843990934611975,0.06272576842660657,0.05327235354200585,0.06931261320686719,0.025940338149666783,0.06237888336181641,0.04233615472912789,0.06692606955766678,0.015335316769778728,0.02984664775431156,0.01112382672727108,0.028366521000862118,0.01464866101741791,0.02984664775431156,0.011047531850636005,0.028366521000862118,0.010203406603910071,0.004436416993792752,0.0037758508852372883,0.0014565936907258714,0.013503296407255243,0.014199868838671371,0.03588262593289595,0.01987325156908069,0.03379873186349869,0.07139314711093903,0.06597619503736496,0.08369573205709457,1926.912577437504,1932.8197573899108,1937.7066385150683,1931.1088884552694,1221.5785692107581,1219.772236257387,1224.5654316460232,1219.4996243562982,0.0,0.0,0.0,0.0,1930.234288881362,1217.1802506389138,0,1952.0,1986.0,1895.0,1918.0,1187.0,1259.0,1276.0,1276.0,0.0,0.0,0.0,0.0,17,-1.0,1.0
3125,133,19,44978,487.0,1416.0,1.0,1.05796080815945,0.6220035683741777,1.0,0.7134608673582691,0.4229449236782249,273.49689077238264,284.5979620447061,90.97252332435328,31.23788253627553,26.83281572999748,224.92277607282205,214.15200563274888,-61.70774778489642,1156.0139999999956,0.9019230383605042,23.229022765532136,62.51660961657762,34.176928410306566,30.494194043800235,1318.4852263117211,3826.663207538426,2383.5554331718013,1963.254906680435,0.02006561309099197,0.06923018395900726,0.0316166952252388,0.035614557564258575,0.005340658128261565,0.014068819582462309,0.012497138231992722,0.005355916917324065,3.4264563859266635,3.6005549873771567,16.569603208664038,3.1019345621919663,0.2282597124576569,0.2232242375612259,0.21074235439300534,0.03662165254354477,0.4112153947353363,0.3068589270114899,0.2890821695327759,0.11355764418840407,0.023824638733879112,0.06411959960674628,0.035053259908006736,0.03127609645517973,0.02931400298616481,0.08507855412731616,0.05299380659815468,0.04364922643693439,0.0243076216429472,0.08183413743972777,0.041031509637832635,0.04023804143071175,0.01350423414260149,0.042236972600221634,0.010147249326109886,0.02798504568636417,0.013244831003248692,0.042236972600221634,0.010147249326109886,0.02516212686896324,0.015070942254884687,0.01681325823223354,0.025095959682579414,0.001243638224739132,0.016718325794110356,0.021828521540498774,0.035288354607649335,0.01217807634837828,0.032776378095149994,0.09777218103408812,0.06164645031094551,0.0474402979016304,488.200657039599,487.90199588365164,491.09821172884637,488.38542361830366,1391.7039016500607,1392.3764814450979,1405.419384928818,1390.023138736045,0.0,0.0,0.0,0.0,485.2858286273289,1389.9026857574813,0,550.0,554.0,544.0,530.0,1423.0,1415.0,1435.0,1364.0,0.0,0.0,0.0,0.0,19,-1.0,1.0
3126,133,20,51681,2043.0,1525.0,1.0,1.073965940375095,0.6499089175830984,1.0,0.7972510181414291,0.7206322292468808,298.6735908515393,313.4996012756635,131.85598204101322,52.803366780860365,48.01041553663122,218.0,226.99554431403254,-80.67599214794949,949.3219999999976,0.983276255707763,20.761028503999114,20.04898151941597,10.241458822973073,18.55300229415297,1575.777253901586,2266.5253583285958,2243.6475372156133,2716.4560665097088,0.02220187708735466,0.04048218578100205,0.023193713277578357,0.04232852533459664,0.005172807723283768,0.00302128866314888,0.00955214723944664,0.00827038660645485,1.2129114997446973,1.4390360732940055,6.8808239988995386,4.967986652796091,0.1112535297870636,0.0469977892935276,0.0646219551563263,0.035980772227048874,0.1890135109424591,0.09005874395370482,0.3182879388332367,0.12156862765550612,0.0354889376136737,0.03427176328105295,0.01750676721875739,0.03171453383615893,0.030490455949025483,0.0438560662202472,0.043413392488837535,0.052561987316609764,0.026535438373684883,0.043152514845132835,0.030609598383307457,0.05062943324446678,0.0161440446972847,0.02610818669199944,0.01033035758882761,0.028397040441632267,0.01466391980648041,0.02610818669199944,0.01033035758882761,0.02693217433989048,0.015969490594640163,0.003924668111560553,0.007420149403044599,0.0012670450571053867,0.013273985943644016,0.005586917301693596,0.036349373404463835,0.013873084888390336,0.034195467829704285,0.046753644943237305,0.04652475938200951,0.05886930599808692,1948.8352770055026,1947.7986530333087,1953.920818387451,1952.0947459440285,1542.5923548267635,1544.2686471226891,1540.0108977543366,1540.6235052369905,0.0,0.0,0.0,0.0,1947.6474139432287,1542.8375805421722,0,1940.0,1997.0,1934.0,1934.0,1654.0,1465.0,1514.0,1601.0,0.0,0.0,0.0,0.0,20,-1.0,1.0
3127,133,21,52449,1179.0,1528.0,1.0,1.065079894196168,0.7062407291421876,1.0,0.7862475265335492,0.7179566114886533,307.165722147585,305.36862969204935,107.00467279516347,38.79742702447841,34.66987164671943,216.30891544233918,217.4646611600763,-89.82280544790899,958.1299999999968,0.9771679289047872,20.456321182660762,31.65400177426636,13.941405462101102,26.582421652972695,1375.31904120557,2548.714081557468,2051.34745374322,2383.920765604824,0.01882963255047798,0.043106738477945335,0.02250705659389496,0.03782711550593376,0.003891050815582275,0.0045471861958503714,0.008285647258162498,0.005020216107368468,2.9094620795189816,0.32615892341935343,6.109225412157621,2.8998119171767547,0.1285114884376526,0.054489966481924064,0.040726330131292336,0.03755245357751846,0.3008926510810852,0.11869993060827255,0.2504920959472656,0.11865415424108505,0.024616511651818,0.03809145821211355,0.01677666120589784,0.03198847370995511,0.02622202599106885,0.048594140623414515,0.03911127864674673,0.045452168117691934,0.02212558127939701,0.0471961535513401,0.029175249859690663,0.041916534304618835,0.013153277337551115,0.02995345927774906,0.008926527574658394,0.028122376650571827,0.012863355688750744,0.02995345927774906,0.008926527574658394,0.026016632094979286,0.012217133521787,0.003234413645135259,0.0048061401621775,0.0014158622403454427,0.01600936230849694,0.007776241544080835,0.03000558063638847,0.012912198946851442,0.02751201577484608,0.05239566788077354,0.04126039519906044,0.048279546201229095,1179.5150411536465,1180.4134157060362,1178.633034508322,1177.4183615917752,1507.0115626596946,1503.9064101455358,1510.0874833451971,1504.6584660381982,0.0,0.0,0.0,0.0,1180.2825220690574,1504.2051516711472,0,1187.0,1204.0,1110.0,1126.0,1468.0,1514.0,1543.0,1478.0,0.0,0.0,0.0,0.0,21,-1.0,1.0
