,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_ppar,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_ppar,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_ppar,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_ppar,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_ppar,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_ppar,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_ppar,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_ppar,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_ppar,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_ppar,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_ppar,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_ppar,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_ppar,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_ppar,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_ppar,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_ppar,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_ppar,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_ppar,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_ppar,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_ppar,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_ppar,Number_Object_Number
628,21,12,37176,500.0,769.0,1.0,1.0250116632941122,0.5313039554828914,1.0,0.7282985600940347,0.6886485916247428,237.18657215418338,252.4143419063188,98.29038610159184,34.336692013826465,30.08321791298265,198.3226211730914,200.94002179540882,80.49139022333156,823.6399999999973,0.9665518362040952,0.7428487797678706,0.07443774359689906,0.16230424157829054,0.04437218731634536,0.015034573518934353,0.01179278689439158,0.05538712183528922,0.010184331205655577,0.010472360627737428,0.025307546673046702,0.017715170256652042,0.009702608096012307,0.002878139224609789,0.01035920585178406,0.00617552223461571,0.011620156554684454,0.013545662829381015,0.0076379764883685265,0.0076343268945912625,0.005848660610104069,0.003143799676891019,0.0073314021438395235,0.0027098535028620718,0.006200267633560614,0.003349176306841097,0.009020642538348323,0.0073961257296049345,0.007233129479546276,0.00520868470627351,0.0014975479523822314,20.842511732131246,34.933714840561144,4.825589467771351,1912.5658690966666,3498.6064128242438,364.58653059648356,0.035889219492673874,0.06752116978168488,0.007644770201295614,0.013992521911859512,0.02525368332862854,0.0019073779694736004,5.398196069439084,3.3143436194133487,4.078338309456451,0.041977569460868835,0.0642099678516388,0.011459525674581528,0.10586709529161452,0.1890440285205841,0.026047149673104286,0.02990317321683105,0.05012010737526708,0.006923370828940246,0.051446252127627136,0.09410927514590713,0.009807040310858713,0.047867551445961,0.0941939428448677,0.00936903990805149,0.02363622561097145,0.04467841610312462,0.004776074085384607,0.02363622561097145,0.04415960982441902,0.004043641034513712,0.004569772894075411,0.004180301296493845,0.0011868806174944798,0.01816095830660391,0.028867591300799293,0.0027948911251037857,0.06549172103404999,0.11863889545202255,0.011520561762154102,502.29846907532084,503.49212250988114,502.1212939209326,773.1322410397362,771.4185696537953,771.2796944872498,0.0,0.0,0.0,505.15044652463956,768.5489294168282,0,504.0,470.0,517.0,777.0,799.0,748.0,0.0,0.0,0.0,12
632,21,16,21689,903.0,997.0,1.0,1.0335164499516558,0.6146409885269147,1.0,0.7470721961972995,0.8154124667017519,187.21907360856446,192.0520762709948,73.33484846919643,26.71943662340012,23.769728648009423,146.90821104318889,147.67971247000042,-12.550957886407184,578.1439999999981,0.9831153820003172,0.745217859564082,0.06982014249061692,0.1581718263759868,0.06544157666379036,0.018450945733895382,0.005969739430044205,0.04982935679798084,0.009759167995933295,0.01229656232064603,0.023613439881671645,0.016413252447771934,0.008378834352569201,0.0014799548333766918,0.016011899415964464,0.006240354753045383,0.00216748244687758,0.009460220136503043,0.008364394698938056,0.003788781583456503,0.004759527134714399,0.003963975667778933,0.0076684195360639,0.00963954188930308,0.001714040807886247,0.0006593192206326414,0.011275939293181964,0.007294813315187034,0.0062435924359783975,0.002417810504045411,0.003264119553478878,24.30020602792501,23.98944075033069,5.7237965036183605,2523.635326627642,2163.219548843801,541.2431854521856,0.07269398123025894,0.07674143463373184,0.01719691790640354,0.035965517163276665,0.023041121661663052,0.006561379879713058,3.946667807575573,2.384838633850284,3.8416168772247055,0.05915922671556473,0.054154269397258765,0.014892805367708206,0.3034866750240326,0.1770504266023636,0.05227740854024887,0.049290478758468585,0.048660123225822895,0.011610134895777606,0.11635554090219198,0.09973809529456412,0.024954732143122577,0.12018005549907684,0.10045014321804048,0.026398107409477237,0.04254215210676193,0.04429693892598152,0.008102540858089924,0.04254215210676193,0.04429693892598152,0.008102540858089924,0.003097809830172888,0.0015621396351751793,0.0012712594941344398,0.046671057333355116,0.03004134996002761,0.008478827669954411,0.14856183528900144,0.12294194102287292,0.0314335860311985,898.7332522690236,897.1467967669777,898.5862778482415,997.032567051146,995.65963001661,997.2175762356472,0.0,0.0,0.0,894.8529208354465,996.3120014754023,0,866.0,892.0,871.0,981.0,1019.0,982.0,0.0,0.0,0.0,16
634,21,18,27566,1840.0,1085.0,1.0,1.0786694982974028,0.7288434066373478,1.0,0.7103174603174603,0.767530883293078,226.5914282537389,234.61031520374374,78.77182237323191,29.00143818674784,26.0,158.39191898578662,155.14271609693097,-42.87753578830906,671.8059999999978,0.9812408785106608,0.6376607189086424,0.054006922500043686,0.1899133533620171,0.07555018703637717,0.0210117670105061,0.0068683112886812284,0.0289177702509808,0.015595442716607831,0.026997441016018208,0.021800201613528244,0.008474730002923706,0.005080920093844376,0.01603611887156496,0.020789202186665526,0.003438941125664759,0.009927835680422686,0.011864262485995845,0.010664326110200323,0.007030166322342575,0.0021991713227970766,0.0034867675964634585,0.0025475803749037715,0.012966573116762371,0.005049638968842805,0.004708755452675549,0.011173058387448613,0.004959537353798325,0.003561781690537665,0.0036666887263829455,0.0012195938621314534,24.71357298269868,27.35994510725141,4.466056373901665,2155.258567042649,2211.377556145191,312.40023195091635,0.05365072190761566,0.059533074498176575,0.009048599749803543,0.02127107605338097,0.01950103044509888,0.002105744555592537,2.480861625365586,2.9737513588489124,0.9878171942623724,0.05389486625790596,0.05174334347248077,0.011551079340279102,0.15266650915145874,0.15091173350811005,0.023285267874598503,0.043433344433565335,0.048084262051408436,0.00784895672038957,0.07818539385629575,0.0802211984381191,0.011332809691319608,0.07183947414159775,0.0797741636633873,0.010818646289408209,0.03656061738729477,0.04451056569814682,0.005767910275608301,0.03656061738729477,0.04451056569814682,0.005432211793959141,0.0036420654956965735,0.0012586507598071135,0.0010249491004705982,0.02798801028621292,0.02221116605988549,0.0027892755115953545,0.10092317312955856,0.09878690540790558,0.01350423414260149,1848.1139940464914,1848.8983981290505,1846.9829544018376,1086.0200487389916,1085.5441188003738,1084.9979837349142,0.0,0.0,0.0,1846.0773416527607,1084.603460785025,0,1862.0,1863.0,1855.0,1061.0,1053.0,1063.0,0.0,0.0,0.0,18
635,21,19,18896,1732.0,1255.0,1.0,1.045687020501067,0.639492855425312,1.0,0.7827671913835957,0.777738205814368,177.49474036323105,178.60011198204776,65.86349520030045,24.39250662998137,21.840329667841555,134.4593863980434,136.4574309083784,68.25207957029329,552.5519999999983,0.9733683614073042,0.7513921810751671,0.03630329112477313,0.157528278365548,0.07535460925287597,0.0081319462842429,0.018407644751224347,0.05194092739007953,0.006747893869429277,0.00869376927274196,0.014373745326153863,0.011103854902924424,0.01546814877291089,0.0015777545644754384,0.023865434241664527,0.011257056320378768,0.012237886743581596,0.004638118305972721,0.007383724949020045,0.003994416933775053,0.002686221044891522,0.004934444853753232,0.011370303320265585,0.00325453994483544,0.002263774683477958,0.005665103109767901,0.009148413720698384,0.007308073117622413,0.005107104679432957,0.0071538862998927035,0.00406808059996861,17.533104492351413,22.794918820261955,3.0138247231952846,923.3071047142148,1270.3185794986784,133.88255348242822,0.041107803583145135,0.05639734491705895,0.00634775310754776,0.006866559386253357,0.009979400783777235,0.0007324325852096081,2.650865927486078,0.914907937056664,3.3330050049306164,0.046616312116384506,0.05223163217306137,0.009323262609541416,0.08087281882762909,0.11319142580032347,0.010940718464553356,0.036989671924792016,0.048090546034307916,0.006358280006741107,0.04886256904711128,0.0672268511589055,0.0070852325085959044,0.0475471131503582,0.06695658713579178,0.007095445413142444,0.029648279771208763,0.04492256045341492,0.0043945983052253714,0.029648279771208763,0.04490730166435242,0.004135195165872574,0.003324674148641245,0.0012396219378092526,0.0009101805159973578,0.009409823247762515,0.012520128504753515,0.000989339392055193,0.05520714074373245,0.07646296173334123,0.007797360420227052,1735.2114832213226,1732.9234447173835,1734.2042637627026,1252.0580618686793,1253.6473840979122,1250.9145054588546,0.0,0.0,0.0,1733.651566469094,1254.2013653683318,0,1733.0,1698.0,1769.0,1210.0,1219.0,1210.0,0.0,0.0,0.0,19
637,21,21,35382,1460.0,1330.0,1.0,1.043273335379904,0.6573738698193025,1.0,0.7838280903854674,0.8404142624492406,244.34784278074238,243.6657546722559,91.54780172128659,33.89568074408829,30.23243291566195,183.7979183934665,184.13188260722572,-4.572002747902613,727.3599999999973,0.9873036247453748,0.7587583846499172,0.02754682483587836,0.15613083864588126,0.08278914196391525,0.005902709900397913,0.013391278887022809,0.05289364255279674,0.010942180514493948,0.011389320186485554,0.008088076968540345,0.0090982034807888,0.005187497376600965,0.003964843003927325,0.022870322383555197,0.015058144731874609,0.0024087902090919157,0.005343544023515784,0.0068810673919823175,0.005079160919691693,0.0019105104626646152,0.00797071926507073,0.014905138883097066,0.003938780791224599,0.0048238929207438256,0.001361701194709046,0.002901915407829241,0.005103313427271025,0.005824744331334989,0.0024960841917803624,0.0010789543163086132,20.909956580027934,30.02313278615475,4.9414359400980175,2521.227622302249,3331.2163002677257,450.30646617198363,0.04036011174321175,0.06760509312152863,0.009170671924948692,0.02532997354865074,0.02256809175014496,0.0030670631676912308,6.908900386709783,1.635900730456083,3.7156041822350874,0.040817882865667336,0.05264362692832947,0.010193026624619959,0.23106737434864044,0.17169451713562012,0.040695812553167336,0.0334559305280447,0.0480370124578476,0.00790629750415683,0.07125735182585069,0.09415002827052532,0.012726992995647042,0.06561379134654999,0.0971084162592888,0.012130922637879848,0.028168154880404476,0.04449530690908432,0.006027313880622387,0.027740901336073875,0.043732356280088425,0.005767910275608301,0.002282000508820501,0.0013646479717015036,0.0007245980860125711,0.034999653298571014,0.028704134189479782,0.004150915663350726,0.09114976972341536,0.11665522307157515,0.015411612577736378,1485.9241953779788,1480.6210915846432,1482.1913409199692,1328.5444981428689,1327.8444753479394,1329.2515629121506,0.0,0.0,0.0,1479.1705386919903,1327.0881239048106,0,1505.0,1447.0,1518.0,1357.0,1363.0,1321.0,0.0,0.0,0.0,21
638,21,22,18205,892.0,1370.0,1.0,1.0020449228529154,0.3246835370262294,1.0,0.7726423902894491,0.8970381452247858,156.2919323204004,156.5790535161073,73.60027173862879,25.415732996143497,22.36067977499789,147.07821048680188,147.8244591463385,-44.992839006848705,505.0039999999983,0.9875773028100251,0.9412863556216631,0.02294291389247286,0.05234935835045496,0.024253728569235942,0.016830589772156054,0.009109881146225676,0.04133933269330072,0.017210853242967325,0.0033758482767552627,0.009097844686019669,0.004156414296413954,0.004337805659218611,0.028483906247218,0.009539004953991731,0.0023072049939236983,0.002939229282509138,0.003722749222996764,0.0007902776026112467,0.003931282542778839,0.002059073708920395,0.016667347815485255,0.004032719098528039,0.0024746866047883806,0.0017086183570681778,0.000551002576645267,0.005444092810475036,0.0033696116749982194,0.00288575440463974,0.0015980260671473114,0.0015381172702679448,24.884657077491283,20.709132540971037,6.516548450104892,2851.6715967208147,1917.2367757968605,525.1463360097259,0.08302433788776398,0.08429846912622453,0.020386053249239918,0.06164645403623581,0.020920120179653168,0.00633249431848526,2.7382158099899807,0.8620699936628687,1.1440259752432071,0.06886396557092668,0.05246051773428917,0.019882505759596825,0.485496312379837,0.1902647465467453,0.0480048842728138,0.05814172214367123,0.04838582369385757,0.015225580490899282,0.156642218990432,0.10531374764058557,0.02884626948693908,0.15013352036476135,0.10699626058340073,0.0314335860311985,0.04965285584330559,0.04457160457968712,0.01257343403995037,0.04965285584330559,0.04457160457968712,0.01255817525088787,0.0042878418631193465,0.0013897365001179294,0.0010973252609707853,0.08313080633906579,0.03160792017603785,0.00844640448129145,0.2060273140668869,0.1266804039478302,0.035889219492673874,893.6081099518602,892.1754671043532,891.7794423764191,1372.4439206236455,1370.2507076892184,1369.9825268996035,0.0,0.0,0.0,892.9082669596264,1369.796649272178,0,875.0,906.0,927.0,1406.0,1349.0,1331.0,0.0,0.0,0.0,22
639,21,23,24993,1094.0,1441.0,1.0,1.0078971788010846,0.3893582412045264,1.0,0.7652245797740425,0.739726937445157,185.9229358898448,195.143536915779,84.40379138403677,28.845118741213664,25.238858928247925,169.74891911703378,171.25108807378763,87.10139665419261,651.5959999999981,0.9703193244686013,0.8348494161201555,0.05623366979330032,0.12480316909761513,0.032303656087542605,0.03141442114264373,0.0087740514980997,0.06583134630375563,0.015650305880553356,0.00801508745616192,0.006654089388943629,0.00492948170110909,0.0009430435232349973,0.016268559386318833,0.0022190989201578337,0.004845412486987938,0.010611408803643814,0.008427563724086179,0.009184931007579413,0.007133646232288994,0.007385693443455772,0.007667890434765823,0.00550333722316855,0.0032051720085635857,0.0028816472320375122,0.0020355343023764376,0.009629491068462386,0.004668112451221554,0.00539092246802964,0.0053476046052168885,0.004234735214493626,43.478706017136574,27.309163104742765,8.947814197279511,4540.378319256009,2283.641552496701,674.8919991385193,0.10526055097579956,0.07067979127168655,0.020126650109887127,0.06816205382347107,0.01448844373226166,0.006607158109545708,5.151870029383762,2.54292873217969,2.3044821785426826,0.10663004219532013,0.0643930733203888,0.0235446710139513,0.5071488618850708,0.14755474030971527,0.051239795982837684,0.07948575140244346,0.04992534388435608,0.016357978422814466,0.18166599925003032,0.0913712460487617,0.027003240872985203,0.1769741326570511,0.09833676367998123,0.027252612635493282,0.05496299639344216,0.04448004812002182,0.010513465851545334,0.05496299639344216,0.04448004812002182,0.010513465851545334,0.012129387634330337,0.004087642344574254,0.002706631809629749,0.08159269039923626,0.02290288592466177,0.007549382196276086,0.2395475655794144,0.1094529628753662,0.03329518437385559,1094.4576510599632,1095.044565806708,1093.651510027909,1441.4380216613768,1438.5933946311816,1438.604007789317,0.0,0.0,0.0,1093.915776417397,1436.3147281238746,0,1135.0,1133.0,1098.0,1415.0,1471.0,1484.0,0.0,0.0,0.0,23
643,21,27,19754,957.0,1754.0,1.0,1.0005664991200622,0.19009083990641348,1.0,0.7964038058377682,0.8880950220449119,159.7858206648665,160.65490966665163,77.31752712031083,26.48779763749784,23.323807579381203,154.91478948118544,156.87236688529242,-0.8681275244762854,528.6919999999983,0.9873297513432464,0.9666926484591376,0.001963991290665507,0.03167023979069455,0.008562440372103719,0.0015805620483086802,0.005575726516895288,0.02859286703289731,0.007016941798236257,0.009127034201064706,0.001016536112414938,0.004652480239324752,0.0018734573315266191,0.02443583401946027,0.005012588564461797,0.006882593233067464,0.002710811402224657,0.0003697046252626147,0.003533609399491796,0.001850743715933589,0.002560492388382097,0.019663917438539773,0.0028642801439126265,0.0044126056871588975,0.0015149104011431785,0.0006527182961584263,0.0002678465031631261,0.0023551873060754496,0.0018046908335826,0.0015348431010833927,0.0017476433126309935,24.00057989731431,21.869138684123755,7.337468598969281,2513.580531135201,1954.121875487268,528.7884053420275,0.07277027517557144,0.07039749622344971,0.01950103044509888,0.044190123677253716,0.022400237619876858,0.006836041808128357,2.0307929000631644,1.0916665299323554,1.4441341411143178,0.06471351534128189,0.05261310935020447,0.02113374508917332,0.5076829195022583,0.16621652245521545,0.0478828102350235,0.05298141257685278,0.048276244335814025,0.016197502425980753,0.12724412934773724,0.09892284476497257,0.02676867496922282,0.11712825298309325,0.10589761286973952,0.027038987725973133,0.044052794575691216,0.04434271901845932,0.012420844286680222,0.044052794575691216,0.04434271901845932,0.011963073164224623,0.004814219407049238,0.0012590202846242881,0.0014944618968956538,0.06834106123786418,0.029635406727284437,0.007673809937174538,0.16102083027362826,0.12433051317930223,0.032951857894659035,959.3762371916356,958.4550144762552,958.6300017161033,1753.7815324796636,1754.1249875892263,1754.760123982415,0.0,0.0,0.0,957.3650906145593,1754.0633289460363,0,943.0,984.0,944.0,1737.0,1787.0,1776.0,0.0,0.0,0.0,27
