,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
1,2,76152,103008,93,1421,77285,0.8489792641881267,311.38358628975953,0.73928238583411,93,250,443.23516087295775,234.21705504623708,1199.5777772109132,0.9853399754156693,12278.587989629796,3428.6018046582535,0.20626102786910458,0.013505869774808641,0.0014997450944401161,0.00013073234224450053,6.737444889199846e-09,-4.1668096893831185e-06,5.749388017804055e-08
2,3,36808,54492,272,136,41673,0.37570712063004774,216.48418224575178,0.6754752991264773,116,117,232.67538146351782,215.6292229731593,936.8265145524424,0.883257744822787,3383.6145711995955,2905.9976125005282,0.17087622755107923,0.00016837400301869147,0.0003053935067600555,1.6858178245863107e-05,1.2088436531810737e-09,-1.0909575970940075e-07,-4.308940177772386e-11
3,4,20956,30120,391,1994,21533,0.8391864260281151,163.34628217216965,0.6957503320053121,140,70,232.03783537746048,126.19235169729079,647.7888886054566,0.9732039195653184,3365.097315416091,995.2818516807955,0.20807306580916618,0.01278828417960242,0.002294982659083732,0.0002569119111024879,1.0542412619802755e-07,5.810102346844047e-06,1.667396354579297e-07
4,5,80312,123211,551,101,86955,0.8743017221356056,319.77556866773045,0.6518249182297036,202,101,489.47417074911084,237.5823617456113,1509.0702012600882,0.9236041630728538,14974.060239408107,3527.836163288907,0.23037524159150574,0.02031251058923211,0.0034523967321400846,0.000666085469677401,9.980878001527184e-07,9.41047379692544e-05,1.551775644486417e-07
11,12,6212,9360,1184,2026,6347,0.9734023476821448,88.93460548006513,0.6636752136752136,112,27,194.90018757504072,44.652083652069635,454.5868324581534,0.9787301087127777,2374.1301947991283,124.61303590446404,0.40224456386084867,0.1311341260896261,0.007049234841170856,0.0026806650795537785,1.1049600459491618e-05,0.0007186897094888029,3.700933898821274e-06
12,13,18100,24720,1396,2000,18381,0.8876582773200234,151.80789096653191,0.732200647249191,104,59,232.1032413964423,106.88418093379178,604.9543648263005,0.984712474838148,3366.9946666709475,714.0142583679711,0.22547010635574136,0.02148379184652308,0.0020292434655329174,0.00029979671212890696,1.513551982121125e-07,1.472162740809329e-05,-1.7824105150949687e-07
18,19,69631,85884,1957,307,73569,0.8970194158627681,297.75315739628036,0.810756369055936,113,215,458.05745707721326,202.45733749745105,1189.3523804664972,0.9464720194647201,13113.539624002691,2561.8108441597997,0.2251202836116455,0.02296370582141854,0.00017015059079049459,2.47329117662591e-05,1.5210822249774638e-09,3.486570499891035e-06,5.104989289128953e-10
19,20,1,1,1909,851,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21,5117,8463,2013,33,5187,0.77218077028059,80.71658287124045,0.6046319272125724,58,33,107.50386476451386,68.30826850528433,321.0304832720494,0.9865047233468286,722.3175587066804,291.62622163687615,0.19815199928543223,0.007084373322146309,0.0025102125464076287,5.362131876550814e-05,-1.8660023185612292e-08,-4.39329242798373e-06,6.230106829404112e-09
21,22,9108,12848,2018,910,9208,0.892864442761746,107.68781627207352,0.708904109589041,43,85,167.06330754471196,75.23287323369973,430.14927829866735,0.9891398783666377,1744.3842954861884,353.7490759373709,0.23036159106538862,0.023312046707860575,0.002179063320106314,0.00016135203042610982,-7.856836949609716e-08,-2.1928040760941762e-05,5.4595211542853197e-08
22,23,1,1,1977,659,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,24,1,1,2012,607,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,25,1,1,2013,659,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
