,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
0,1,17290,24705,32,552,17487,0.9554713442359737,148.37220672508366,0.6998583282736288,32,156,284.40339533793036,83.92286418019512,683.0965004500316,0.9887344884771545,5055.330704983945,440.19044576296733,0.3178439069257902,0.07124917204347662,0.0031523569652484574,0.0003046585400405722,-2.5372916907500957e-07,-7.420690728249406e-05,1.5735974588771197e-07
1,2,24077,30049,64,863,24212,0.6006647825392345,175.0879450978522,0.8012579453559187,64,103,200.74814516753554,160.49833904523334,623.2975105768082,0.9944242524368082,2518.7386117628703,1609.9823022674173,0.17147987349048,0.0014245907918098296,0.0007678658162239627,2.073133380974254e-05,-1.7178580483259189e-09,-5.375706742808083e-07,1.972488689563587e-09
2,3,49514,72534,126,1783,53370,0.7771876571557521,251.08401545701162,0.682631593459619,122,172,328.0487856447811,206.43089772205028,949.7199128346442,0.9277496721004309,6726.000360188471,2663.357220895724,0.18963035870832884,0.0067322669261334536,0.0011135913371135427,0.0001360676270672372,5.244633275979165e-08,1.0978664276334804e-05,-7.39952768354104e-09
3,4,11414,15088,115,2009,11535,0.8754380561510707,120.55188162615774,0.7564952279957582,91,47,178.91027925408997,86.47276467216578,467.90663761154804,0.9895101863892501,2000.5555014235288,467.34618937798507,0.21621707471539459,0.018043764913856133,0.0014682193223303057,0.0001009485835537003,-3.8495724219499e-08,-1.3453046583440965e-05,5.336477234378022e-09
4,5,2200,2862,127,1025,2240,0.30428074855605713,52.925674284012274,0.7686932215234102,26,26,54.26450132714745,51.691408831213735,174.2670273047588,0.9821428571428571,184.0397565177492,167.0001091847301,0.15956357531930881,5.998958289951695e-05,1.55159300056141e-05,1.6683433541669695e-08,3.5261413621629346e-15,4.5763450097459344e-11,7.72116242973975e-15
5,6,41929,54692,245,1127,42658,0.5665419577434548,231.05337234327624,0.7666386308783735,118,118,256.263273983202,211.16936724309653,789.4528855298854,0.9829105912138403,4104.429099536854,2787.0313538656105,0.16436023881806067,0.000987199263171056,0.00016098816339642262,3.522814102258164e-06,7.569222988338861e-11,9.976661005617046e-08,-3.617887477949925e-11
11,12,28931,38950,651,1697,31323,0.483941351464048,191.9273124616009,0.7427727856225931,95,102,209.35083765008628,183.20300873707203,753.6538956566621,0.9236343900648086,2739.235826549549,2097.7089006447304,0.16718899198763543,0.0004917030335350198,0.00029005175610762415,8.557240800112114e-06,-2.7462585950966447e-10,5.558044904746786e-08,-3.2608528983276343e-10
12,13,38127,57304,705,1508,40629,0.7155006640935102,220.3288544928184,0.665346223649309,119,117,265.13650122089655,185.2275552695132,870.7199128346443,0.9384183711142288,4393.585267478656,2144.3279519450352,0.17147725285030796,0.0034802706137347724,2.3752469490720998e-05,3.2135075524278966e-06,2.6151659427854838e-11,1.872782491168714e-07,-1.0213198655773594e-11
14,15,63170,93744,970,1863,66001,0.7452120975689795,283.6027891980617,0.6738564601467827,145,155,354.50787316417313,236.39560274789355,1029.0580079512686,0.9571067105043863,7854.739508461591,3492.680062408743,0.17963304687146323,0.00476827622348425,0.0005421836809093745,2.8986100211100882e-05,4.6498468018384083e-10,-3.94081817259658e-07,-3.6039009729193184e-09
19,20,23528,32899,1978,80,24757,0.6234378088077457,173.08027041962035,0.7151585154563969,97,80,205.1073012044662,160.36784916496072,666.9543648263005,0.9503574746536333,2629.3128129612264,1607.3654403622243,0.18006962994404327,0.001886631319920387,0.001496686278566597,6.071241888563697e-05,1.745635465910659e-08,2.1548510243452533e-06,-5.4966246344159535e-09
