,Unnamed: 0,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,in_object
3,6,7,44358,57228,553,1405,44774,0.4793974904334553,237.65176146067662,0.7751100859719019,125,112,253.74778704731145,222.68852100623215,799.636651713959,0.9907088935542948,4024.246214462981,3099.386086746444,0.16059408226722185,0.00043471857773506563,1.0712455456434934e-06,4.944985242096518e-09,7.055811786483064e-17,6.6595136102075604e-12,3.5292439291753113e-16,1.0
4,8,9,45594,61320,747,1650,46233,0.7150603564962201,240.9400004205508,0.7435420743639922,106,136,288.46265445705467,201.65348785837466,833.77878733769,0.9861787035234572,5200.668938525634,2541.508072840479,0.16980692659924795,0.003401526288050791,2.479762008160707e-05,1.1677864885395218e-06,6.2841830565314554e-12,6.810797667908329e-08,-1.5626540977071906e-14,1.0
5,9,10,72751,93564,1147,1496,73214,0.6706405633322988,304.3508667952628,0.7775533324783036,169,136,353.5477410948477,262.2555171322207,1032.0041840821061,0.9936760728822356,7812.25032707934,4298.622266643031,0.1664701872650874,0.0023325643781506315,4.121899382360433e-06,1.016119845541316e-07,9.700032607262845e-15,5.4358989265989346e-11,-6.504131286304705e-14,1.0
6,10,11,40058,51060,1264,1838,40309,0.4812570352020525,225.83938913086254,0.7845280062671367,115,110,241.2634784280353,211.48662565323104,752.5239533417509,0.9937731027810166,3638.0041264496917,2795.412051886868,0.1606025307887703,0.0004424418659273408,2.312705778128209e-06,8.583704920083745e-09,-1.074741838298298e-15,-1.7357033855448654e-10,-5.546120195415421e-16,1.0
7,13,14,48182,64588,1426,1370,48739,0.6532529000920665,247.68372523125046,0.7459899671765653,132,119,284.8006591004953,215.63390876317916,844.7493500861673,0.9885717802991444,5069.463464004784,2906.123913030441,0.165530434125508,0.002015949895792634,3.7783370980814126e-06,6.262854771963511e-08,-2.94037798365342e-14,-2.7966042204989527e-09,7.972878010937106e-15,1.0
8,14,15,44938,67266,1551,1826,45580,0.8478906614209423,239.20041526157254,0.6680641037076681,149,108,329.2071283465451,174.53611498796084,864.4478348960022,0.9859148749451514,6773.583334636163,1903.928464693168,0.19309964393896767,0.011742724848384796,3.4636328157906744e-05,4.102456892757348e-06,4.1616763119594096e-11,3.3544247102390704e-07,-2.5680916101007423e-11,1.0
9,16,17,46053,62594,1719,699,46819,0.6372653115376237,242.14974861372139,0.7357414448669202,115,129,276.11769530707284,212.78857917991158,849.9625535217634,0.9836391208697324,4765.061353855594,2829.936214337845,0.16491862784603473,0.0017656403985474433,1.3295919426883185e-05,2.474253272635656e-07,-3.539941277922201e-13,-8.557456998436675e-09,-2.7583356350976103e-13,1.0
10,17,18,38067,50575,1808,1051,38631,0.8336901111780689,220.15542180340103,0.7526841324765201,141,88,296.57755394220607,163.77978136862748,790.8254685319159,0.9854003261629262,5497.390343896384,1676.4885490722138,0.1884540124771744,0.010074753914948279,1.989740371502799e-05,1.3351267270181415e-06,1.6591130746777034e-12,-3.35900027348846e-11,-6.678482621932728e-12,1.0
11,18,19,34099,46008,1777,442,34699,0.5743255544980519,208.36553274456,0.7411537123978439,106,107,230.50193083456278,188.69510305228343,714.5239533417508,0.9827084354015966,3320.696257403847,2225.3651197444915,0.16264586577754006,0.0010318286485394349,4.311689438776001e-06,3.012434294521125e-08,1.0839606218706457e-14,9.159919287601437e-10,-6.100048682625535e-16,1.0
0,0,1,761,1157,4,103,813,0.9858398809492336,31.127725479762553,0.6577355229040622,4,46,79.76233749329887,13.375297151157243,179.3198051533946,0.936039360393604,397.62690514968193,11.181160867609696,0.5371985098781756,0.2578741114097481,0.006828769031678772,0.0009747373308448325,-1.4023229849486802e-07,-0.0001996026660591276,2.510882205330521e-06,0.0
1,2,3,32213,58604,91,589,37811,0.8151248941565002,202.52127161005532,0.5496723773121288,87,119,283.4610750549998,164.2048212108756,957.6610383315983,0.85194784586496,5021.886316958514,1685.2014568059762,0.20821059118258128,0.010729217181155623,0.0027305949161907568,0.0006495844903910685,8.365706200899067e-07,6.369604489295461e-05,2.2045873702097937e-07,0.0
2,4,5,201083,320760,653,783,208938,0.8207868504852838,505.9909360591163,0.6268954981917945,317,284,678.2660059877333,387.44899746397203,1874.3342699720165,0.9624051153930832,28752.798429909486,9382.29535223981,0.1896485221632326,0.009279639145438223,0.0002278536381931897,1.3620574628643525e-05,-4.212823714367757e-10,-1.0864038285490059e-06,-6.310960163012206e-10,0.0
3,7,8,27394,33490,532,1969,27698,0.4880788607275766,186.7595354686744,0.8179755150791281,95,95,204.00253356213227,178.05331612970994,657.8893936688452,0.9890244783016824,2601.064606235556,1981.436461549152,0.16728119543639874,0.0005116245423551579,0.0005746324257665268,9.244133550162098e-06,-3.795749476726916e-10,-7.825591373824726e-08,-5.566441681020526e-10,0.0
4,11,12,5243,7544,1265,2026,5367,0.9686938496167316,81.70431404183293,0.6949893955461294,86,23,171.22456855777358,42.50793485968439,406.5512985522207,0.9768958449785728,1832.3658048622322,112.93278287719822,0.3710277680220161,0.1075500981169842,0.004533306164183047,0.0009056441266559008,1.0998283302956502e-06,5.881918308175332e-05,-1.46891929540045e-06,0.0
5,12,13,53241,85352,1380,830,60160,0.8249356391211707,260.3623371404643,0.6237815165432562,110,214,366.84716730752416,207.35180369403665,1105.4255403194156,0.8849900265957447,8411.052760097165,2687.173155948144,0.20845261952339947,0.011558156549056762,0.0021506639499612244,0.0005917365148773671,6.61940632820895e-07,6.229378012704431e-05,-8.629835230347723e-08,0.0
6,15,16,3734,5375,1673,9,4026,0.9925575796407788,68.95126148259433,0.6946976744186046,124,9,205.75777696966145,25.056407136791787,457.8822509939085,0.9274714356681568,2646.0164239685582,39.238971162791906,0.7191364207636182,0.4873705520240418,0.02408592237524736,0.018707455915550904,0.00039679833283179095,0.01238298213941924,-1.556562760254279e-05,0.0
7,19,20,2938,3776,1820,877,2973,0.4076390277525472,61.16189812646357,0.778072033898305,30,28,64.13318023551939,58.56277459416049,200.99494936611663,0.9882273797510932,257.0665504451009,214.3499105104031,0.16045488800391555,0.00021139299173046058,5.4355301278499155e-05,1.7593708069835441e-07,-1.3205991775166396e-13,-8.965342515879115e-10,5.278024300561177e-13,0.0
8,20,21,75209,98640,1940,1826,79950,0.8439274773595169,309.4496290512995,0.7624594484995945,132,209,432.43557615706817,231.98321283655838,1190.5138520739845,0.9407004377736085,11687.532970393471,3363.513189873245,0.2001229395453565,0.012249731757398165,0.00018915171911049642,1.5664018850224815e-05,6.09173986276692e-10,9.441403521055487e-07,-5.965590810877216e-10,0.0
9,21,22,10152,13440,1955,26,10315,0.9511403425528094,113.69225065127073,0.7553571428571428,117,26,211.03089434256734,65.15766353595295,500.30865786510145,0.9841977702375182,2783.377397938988,265.3450698415283,0.3003075716883882,0.06152043320317535,0.0026608205453284425,0.000788843817755301,1.0333141049299514e-06,0.00013008961127473578,-4.882609502905549e-07,0.0
10,22,23,22936,29295,1979,1162,23264,0.5582564035316372,170.88891771570704,0.7829322409967572,86,85,191.30449348446044,158.7193084659702,610.5756851698602,0.9859009628610728,2287.3380767091226,1574.4886799947371,0.1683740302015983,0.0009659623800777004,0.0004839623865179124,1.5203107511263033e-05,5.153579747281447e-10,3.0195758184328647e-07,1.197928106239067e-09,0.0
0,10,11,40853,55255,491,700,41848,0.6600768252376351,228.06940856034507,0.739353904624016,129,101,263.47430271372315,197.92139548173412,802.944263558534,0.9762234754349072,4338.669261905165,2448.3049243398136,0.1661315983219097,0.002141130426659401,1.3098505721352613e-05,1.9683523407357959e-07,-4.9196866176711347e-14,-1.8982400243406893e-09,3.1220437080759024e-13,1.0
1,11,12,17912,27232,502,872,19029,0.6670605517212187,151.01743848078019,0.6577555816686251,71,82,177.4104981706589,132.17144270793156,568.6417023478424,0.9413001208681486,1967.1553038225852,1091.830641718502,0.17077858114901112,0.002388087132021985,0.00021894751103405951,2.2124253617580994e-05,1.5249961664918926e-09,9.675990889887885e-07,2.1322523406543839e-10,1.0
2,13,14,37709,51256,744,1622,38190,0.8550103000127496,219.11775371342742,0.7356992352114874,150,85,304.6217908661712,157.98021673748178,791.4528855298855,0.9874050798638389,5799.652216907082,1559.859305026357,0.19516591588038507,0.012641518885628715,3.195299110462602e-05,1.632829573075881e-06,-1.1728699591942841e-11,-1.8308602075989078e-07,1.240901069206808e-12,1.0
3,14,15,36540,46550,740,590,36844,0.7677901592912189,215.6946289656348,0.7849624060150376,134,87,269.55624001065496,172.70505768905625,744.097546470558,0.991748995765932,4541.285408042613,1864.1898094612657,0.1753003617269808,0.005367730143408998,2.448370147060614e-06,1.5911028599807502e-07,9.765123436225727e-14,1.13824785193379e-08,1.806631945278596e-14,1.0
4,15,16,81099,109074,806,330,82000,0.5298353566757927,321.3385346304998,0.743522746025634,169,159,349.20920019906725,296.1645048524152,1122.0468606629754,0.9890121951219512,7621.691593979515,5482.088370904765,0.1615775775889256,0.0006960420679162188,9.716796153915633e-06,6.85475833574734e-08,4.2316873460132536e-14,1.469143716213233e-09,-3.659179355073262e-14,1.0
5,17,18,35069,51744,795,844,35353,0.8321920838616221,211.3083945192841,0.6777404143475572,97,132,284.03611493183104,157.49446193461682,747.8792924010781,0.9919667354962804,5042.282161598018,1550.2815962546542,0.1879883588882681,0.009915208396324043,2.356446566283055e-05,2.1525896921952477e-06,1.2051811623578047e-11,1.3734373865264438e-07,-9.475949185331967e-12,1.0
6,18,19,36964,49126,1082,1561,37201,0.6566132490760569,216.94244981466989,0.7524325204575988,101,119,249.9632332566758,188.52913115196498,731.3523804664972,0.9936292035160346,3905.101123758207,2221.452080807177,0.16574378326386172,0.0020746517775138873,1.1490893696699855e-05,2.05092976634055e-07,-1.743846950398393e-13,-5.528620945728579e-09,-2.6214542030240554e-13,1.0
7,21,22,38366,52640,1259,1195,39689,0.5683203870151796,221.01834397467843,0.7288373860182371,110,114,245.46012601042736,201.9663961845496,768.8670990922584,0.9666658268033964,3765.6670913159296,2549.401574235903,0.16460065332721247,0.0010049946345036924,3.1309069932850114e-05,8.99336235034148e-07,-5.361423888683658e-13,5.094503006381774e-09,4.741982773736293e-12,1.0
8,23,24,43664,60630,1366,1740,44449,0.7173751331545516,235.7853504383089,0.7201715322447633,127,110,282.98676843388085,197.1532316529493,825.4356415871823,0.9823393102207024,5005.094444290684,2429.337296950094,0.17026455984886352,0.0034798681615080783,3.7988044160898896e-06,1.694101405665435e-07,-7.733785712012407e-14,-8.60731412340668e-09,-1.1175321611076447e-13,1.0
9,24,25,61382,78300,1460,727,61848,0.5303169534715292,279.56035079197795,0.7839335887611749,126,152,304.0503321065937,257.77370817691883,938.9919907732865,0.9924653990428146,5777.912778383119,4152.955289204955,0.16178795196618026,0.0007008126587215077,3.778625920779315e-05,3.7560822692688214e-07,1.075685512779956e-12,7.853303474313934e-09,9.193731385754236e-13,1.0
10,27,28,25314,31262,1844,67,25732,0.6101908419562118,179.52934533224897,0.8097370609685881,97,67,204.61176486284734,162.10458418536194,633.5462479183373,0.9837556350069953,2616.623395018071,1642.3685133693186,0.16824650029183014,0.0014812338546641027,0.00035762084032792314,9.670982329710145e-06,-4.3682800961007487e-10,-3.061435191632877e-07,3.642138411760665e-10,1.0
0,0,1,34236,41358,82,375,34593,0.5595161250195254,208.78368962529862,0.8277963151022777,82,114,231.29750266241481,191.70387245160305,713.9726547895302,0.9896799930621802,3343.658421116862,2296.89841955878,0.16475513613376686,0.0009348204468607672,0.00018898682114752648,3.635839573297065e-06,-6.242108656234257e-11,-6.750143742766154e-08,7.202048150841431e-11,0.0
1,1,2,11734,15762,30,901,12246,0.9315709341521252,122.23008147719774,0.7444486740261388,30,114,208.14139786075438,75.6718067534891,536.6700935788386,0.9581904295280091,2707.677593964303,357.8888960835873,0.2612550272752591,0.04010194651319948,0.0012974530455664866,0.00024371699904154423,9.437531470974137e-08,1.685594077696438e-05,9.937612783874252e-08,0.0
2,2,3,20855,29904,32,1139,21832,0.9717091562627218,162.9521730614594,0.6973983413590155,32,153,350.4492676979856,82.76934785643384,828.3685783886737,0.9552491755221691,7675.918076878398,428.1728090362095,0.3885922266082286,0.12077733812511735,0.007728149908354448,0.0041603927939806145,2.342996867099685e-05,0.001330945247812228,-2.7484009282083402e-06,0.0
3,3,4,3110,4536,10,1504,3191,0.9817697026837958,62.92674299633151,0.6856261022927691,10,82,150.3753154299278,28.582487315916314,346.61017305526644,0.9746161078031964,1413.2959681656428,51.05991132278232,0.4708539805429019,0.1918597899693744,0.004898127137109827,0.0005487571019957493,-6.273607642492996e-07,-0.0001981561548553244,6.448504517853957e-07,0.0
4,4,5,15998,18624,43,1954,16125,0.8616512566290719,142.72100839285412,0.8589991408934707,43,102,204.20877079673397,103.63612459560751,533.7228714274745,0.992124031007752,2606.3263793945634,671.2778950747678,0.20487587663891305,0.014630269200687912,0.0005327634350541456,5.6768918177802347e-05,2.306496216612555e-09,3.1100139971241e-07,9.599428112791052e-09,0.0
5,5,6,3009,3840,171,854,3057,0.364784287008948,61.89650870693843,0.78359375,32,28,64.20530537177362,59.78105003313239,204.16652224137047,0.9842983316977428,257.64507736766893,223.36087144149243,0.15985574902265245,0.00012982066053843311,1.7127866910451208e-05,1.446763383765e-08,5.886549043680454e-15,1.5379309859826625e-10,4.149228708369481e-15,0.0
6,6,7,131009,184008,375,1384,133681,0.5857991351294602,408.41870612914994,0.7119744793704621,223,201,455.99779589969256,369.56627495905565,1415.4743135546946,0.9800121184012688,12995.8743665861,8536.201974194519,0.16435570335458347,0.0011587870947863401,5.5498920460260075e-06,8.301805886857998e-08,-4.550924040080294e-14,-1.0668805075298157e-09,-3.323156567958232e-14,0.0
7,7,8,1,1,208,919,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,9,1,1,260,2009,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,10,2059,2915,307,1652,2148,0.5339940611826961,51.20156465001534,0.7063464837049743,26,26,56.251448049571046,47.559937098438986,180.16652224137047,0.9585661080074488,197.76408797959942,141.3717260504671,0.16470899175816728,0.0007501150456733397,2.7013877070382793e-05,1.9589947696971032e-06,-1.3786068357821114e-11,-5.359937131190666e-08,3.610191371157661e-12,0.0
10,12,13,1,1,503,1683,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,16,17,45704,72345,796,82,54102,0.7410602702770976,241.2304710283837,0.6317506392978091,144,82,312.65246710636217,209.9269073848245,1110.9259735953044,0.8447746848545341,6109.472824230929,2754.331652759793,0.19393935929001235,0.005389061931459367,0.001439535992035667,0.00027273461014801974,1.6298115885331509e-07,1.0303603178978467e-05,5.1392661589112384e-08,0.0
12,19,20,637,850,1011,1221,664,0.7015885664541296,28.47900261589753,0.7494117647058823,17,11,34.10445330306621,24.302228558032912,95.84062043356592,0.9593373493975904,72.69460844381402,36.91239455542941,0.17206750863303516,0.0031554082020906105,0.00028116604754047683,1.6094284912217803e-05,9.590005042955188e-10,8.230729617394775e-07,5.024478435641185e-10,0.0
13,20,21,1,1,1059,660,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,22,23,76010,126643,1393,1514,85536,0.8700498011201641,311.0931336357647,0.6001910883349257,210,144,463.07020048915115,228.27686235488792,1302.1828996322965,0.8886316872427984,13402.12566131642,3256.895367912028,0.21916880712048994,0.017814857572924774,0.00044726295929398445,4.222430520842812e-05,-5.716460363946354e-09,-5.60313194999571e-06,-9.963187049414096e-10,0.0
15,25,26,100617,136500,1633,1328,115738,0.9056512889627316,357.92393503734536,0.7371208791208791,276,132,577.2674336867286,244.77483122596925,1572.1189744953672,0.8693514662427206,20827.35562470385,3744.669875106359,0.2442134579624736,0.028825017193090368,0.00010210781735508028,2.7021482969732622e-06,2.2681168392305168e-12,2.351617451606533e-07,-4.482683337810707e-11,0.0
