,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
0,1,34236,41358,82,375,34593,0.5595161250195254,208.78368962529862,0.8277963151022777,82,114,231.29750266241481,191.70387245160302,713.9726547895302,0.9896799930621802,3343.658421116862,2296.89841955878,0.16475513613376683,0.0009348204468607673,0.00018898682114752648,3.635839573297065e-06,-6.242108656234257e-11,-6.750143742766154e-08,7.202048150841432e-11
1,2,11734,15762,30,901,12246,0.9315709341521253,122.23008147719774,0.7444486740261388,30,114,208.14139786075438,75.6718067534891,536.6700935788386,0.9581904295280091,2707.677593964303,357.8888960835873,0.2612550272752591,0.04010194651319948,0.0012974530455664866,0.00024371699904154426,9.437531470974138e-08,1.685594077696438e-05,9.937612783874252e-08
2,3,20855,29904,32,1139,21832,0.9717091562627218,162.9521730614594,0.6973983413590155,32,153,350.4492676979856,82.76934785643385,828.3685783886738,0.9552491755221693,7675.918076878399,428.1728090362095,0.3885922266082286,0.12077733812511735,0.007728149908354448,0.0041603927939806145,2.342996867099685e-05,0.001330945247812228,-2.7484009282083402e-06
3,4,3110,4536,10,1504,3191,0.9817697026837958,62.926742996331505,0.685626102292769,10,82,150.3753154299278,28.582487315916314,346.61017305526644,0.9746161078031965,1413.2959681656428,51.05991132278231,0.4708539805429019,0.19185978996937436,0.004898127137109827,0.0005487571019957493,-6.273607642492996e-07,-0.00019815615485532437,6.448504517853957e-07
4,5,15998,18624,43,1954,16125,0.8616512566290719,142.72100839285412,0.8589991408934707,43,102,204.20877079673394,103.63612459560753,533.7228714274745,0.9921240310077519,2606.3263793945634,671.2778950747679,0.20487587663891305,0.014630269200687912,0.0005327634350541456,5.676891817780234e-05,2.306496216612555e-09,3.1100139971240994e-07,9.599428112791052e-09
5,6,3009,3840,171,854,3057,0.36478428700894794,61.89650870693843,0.78359375,32,28,64.20530537177362,59.78105003313239,204.16652224137047,0.9842983316977428,257.64507736766893,223.36087144149238,0.15985574902265243,0.0001298206605384331,1.7127866910451208e-05,1.446763383765e-08,5.886549043680453e-15,1.5379309859826625e-10,4.149228708369481e-15
6,7,131009,184008,375,1384,133681,0.5857991351294602,408.41870612914994,0.7119744793704621,223,201,455.9977958996925,369.5662749590556,1415.4743135546944,0.9800121184012687,12995.874366586102,8536.201974194519,0.16435570335458347,0.0011587870947863401,5.5498920460260075e-06,8.301805886857998e-08,-4.550924040080294e-14,-1.0668805075298155e-09,-3.323156567958232e-14
7,8,1,1,208,919,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,1,1,260,2009,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,2059,2915,307,1652,2148,0.5339940611826961,51.201564650015335,0.7063464837049743,26,26,56.25144804957105,47.55993709843899,180.16652224137047,0.9585661080074488,197.76408797959942,141.3717260504671,0.16470899175816728,0.0007501150456733396,2.7013877070382793e-05,1.9589947696971032e-06,-1.3786068357821117e-11,-5.359937131190666e-08,3.6101913711576604e-12
12,13,1,1,503,1683,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,45704,72345,796,82,54102,0.7410602702770976,241.23047102838373,0.6317506392978091,144,82,312.65246710636217,209.92690738482452,1110.9259735953044,0.844774684854534,6109.472824230929,2754.331652759793,0.19393935929001233,0.005389061931459367,0.001439535992035667,0.00027273461014801974,1.629811588533151e-07,1.0303603178978469e-05,5.139266158911239e-08
19,20,637,850,1011,1221,664,0.7015885664541296,28.479002615897535,0.7494117647058823,17,11,34.104453303066215,24.302228558032915,95.84062043356593,0.9593373493975904,72.69460844381402,36.91239455542941,0.17206750863303516,0.0031554082020906105,0.00028116604754047683,1.6094284912217803e-05,9.590005042955188e-10,8.230729617394775e-07,5.024478435641185e-10
