Channel_cebp,Channel_dapi,Channel_ppar,Count_nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06ConvertObjectsToImage,ExecutionTime_07SaveImages,ExecutionTime_08MeasureObjectIntensity,ExecutionTime_09MeasureObjectSizeShape,FileName_cebp,FileName_dapi,FileName_ppar,Frame_cebp,Frame_dapi,Frame_ppar,Group_Index,Group_Number,Height_cebp,Height_dapi,Height_ppar,ImageNumber,ImageSet_ImageSet,MD5Digest_cebp,MD5Digest_dapi,MD5Digest_ppar,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06ConvertObjectsToImage,ModuleError_07SaveImages,ModuleError_08MeasureObjectIntensity,ModuleError_09MeasureObjectSizeShape,PathName_cebp,PathName_dapi,PathName_ppar,ProcessingStatus,Scaling_cebp,Scaling_dapi,Scaling_ppar,Series_cebp,Series_dapi,Series_ppar,Threshold_FinalThreshold_nuclei,Threshold_OrigThreshold_nuclei,Threshold_SumOfEntropies_nuclei,Threshold_WeightedVariance_nuclei,URL_cebp,URL_dapi,URL_ppar,Width_cebp,Width_dapi,Width_ppar
-1,-1,-1,20.0,0,0,5.5,0,15.015625,5.140625,1.421875,9.390625,18.765625,img1816-c2.tiff,img1816-c1.tiff,img1816-c3.tiff,0,0,0,11,1,2048,2048,2048,11,eLtRSwkLG61eRquXQRFqozUOOaFmTK1QA2VYOwB1mz47,da31ea43466b88b0c2ea77d2b0e23662,0efc3d9a0a5e0e83a0ac30478ed382e2,dd7cb69d401e3466d3d9d65766cde4e2,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.046105651068501174,0.046105651068501174,-12.460938798588327,0.3116352812289165,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1816-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1816-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1816-c3.tiff,2048,2048,2048
-1,-1,-1,21.0,0,0,6.046875,0,17.90625,6.359375,1.1875,7.75,19.0,img1821-c2.tiff,img1821-c1.tiff,img1821-c3.tiff,0,0,0,12,1,2048,2048,2048,12,eLtRSwkLG61eqFq9GI22DMkMtdEah5xQM6ZWqIEyrB0AY0o+Lw==,aa1458aabed6a988ea717072f0b29a38,3264bff5f3b6e7414c9f57917c547ce9,fd96fabeb73c819a338cae7fdc685294,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.04268964158836752,0.04268964158836752,-12.70645817465411,0.4654033576622112,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1821-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1821-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1821-c3.tiff,2048,2048,2048
-1,-1,-1,30.0,0,0,5.703125,0,16.453125,6.25,1.375,10.875,19.125,img1822-c2.tiff,img1822-c1.tiff,img1822-c3.tiff,0,0,0,13,1,2048,2048,2048,13,eLtRSwkLG61eqFq9GBmNVi/khdpojUNOqBlTK9RAGdYOAGffPjI=,f0e2ac926fb822bcc672c0bfe338bee8,63affc2481486d47a9e80874ed5c7b40,fce9910d6e0923639a1e69a19ebcf170,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.06066117784939706,0.06066117784939706,-11.916426623660477,0.6540205687966534,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1822-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1822-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1822-c3.tiff,2048,2048,2048
-1,-1,-1,27.0,0,0,6.203125,0,17.40625,6.78125,1.46875,12.640625,20.421875,img1823-c2.tiff,img1823-c1.tiff,img1823-c3.tiff,0,0,0,14,1,2048,2048,2048,14,eLtRSwkLG61eqFq9GBmPVi/khdpojUNOqBlTK9RAGdYOAGx0PjU=,1cbf958ae38a8b2a09ee69f19cb178d5,34a04202e95ac2f891384735536fc207,db4de9c4dc07b9692c68600d6ea84439,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t2d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.051490791724063456,0.051490791724063456,-12.253919095307875,0.647777848231101,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1823-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1823-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t2d/8kb_imgs/img1823-c3.tiff,2048,2048,2048
-1,-1,-1,41.0,0,0,6.578125,0,17.53125,6.609375,1.453125,10.4375,19.546875,img1852-c2.tiff,img1852-c1.tiff,img1852-c3.tiff,0,0,0,15,1,2048,2048,2048,15,eLtRSwkLG61eqJvXjEarF/JCbbTGISfUjKkVaqAMawcAfz0+QQ==,40d467c3e3e6fd171da8c04caf9c4c19,e4e1ab425536fa59ec1984c5f87f7531,65ea19cf409b3c5079ebd055fd7c40d0,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.0868208461906761,0.0868208461906761,-12.764728006064942,0.41240302131505047,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1852-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1852-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1852-c3.tiff,2048,2048,2048
-1,-1,-1,25.0,0,0,6.140625,0,16.53125,6.515625,1.421875,12.421875,21.96875,img1853-c2.tiff,img1853-c1.tiff,img1853-c3.tiff,0,0,0,16,1,2048,2048,2048,16,eLtRSwkLG61eqJ7XRqsXckJttMYhq1ynVqiBMqwdAIPSPkQ=,90dac744b4278375bf8a345542463621,dbf37e3eba7ed3ed8fa830904a0e85aa,e5fdc5d55eddbf1b3583bcae3a58cbba,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.07374068768694997,0.07374068768694997,-13.041662247935939,0.42244602491967953,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1853-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1853-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1853-c3.tiff,2048,2048,2048
-1,-1,-1,43.0,0,0,5.921875,0,17.03125,6.796875,1.4375,14.984375,20.046875,img1854-c2.tiff,img1854-c1.tiff,img1854-c3.tiff,0,0,0,17,1,2048,2048,2048,17,eLtRSwkLG61eqJvXTEarF/JCbbTGISfUjKkVaqAMawcAiGc+Rw==,8d489809b5b5fd1003f8e573d28bffa8,0009230fd110fd8193dbb25faa191591,2f2815ed0cdf116990c1ceada9c2d9f8,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.06473030452616513,0.06473030452616513,-12.81705749165444,0.3854034498188028,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1854-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1854-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1854-c3.tiff,2048,2048,2048
-1,-1,-1,37.0,0,0,6.0625,0,17.546875,6.53125,1.5,14.109375,19.265625,img1855-c2.tiff,img1855-c1.tiff,img1855-c3.tiff,0,0,0,18,1,2048,2048,2048,18,eLtRSwkLG61eqJvXTEerF/JCbbTGISfUjKkVaqAMawcAjPw+Sg==,9c4961c086604da5452e848cb5019ae6,8472cfda241e408519b1a98e7e9b31b9,9c7686d578f299586b193402f87798d2,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.051099372445605695,0.051099372445605695,-12.632452544776859,0.4328003572767116,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1855-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1855-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1855-c3.tiff,2048,2048,2048
-1,-1,-1,48.0,0,0,5.984375,0,18.421875,6.875,1.0625,13.484375,18.234375,img1857-c2.tiff,img1857-c1.tiff,img1857-c3.tiff,0,0,0,19,1,2048,2048,2048,19,eLtRSwkLG61eqJvXzEerF/JCbbTGISfUjKkVaqAMawcAliY+UA==,98c4811ffcee9c9f3bcde07b789b795f,479c3dfaf2fe8ab60581849138ee17d8,db675bafef818eb1e97ac62c57bb9a65,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t4d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.0437980848364532,0.0437980848364532,-12.457619177348509,0.42869775543623945,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1857-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1857-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t4d/8kb_imgs/img1857-c3.tiff,2048,2048,2048
-1,-1,-1,24.0,0,0,5.203125,0,16.0,5.734375,1.21875,9.078125,19.34375,img1881-c2.tiff,img1881-c1.tiff,img1881-c3.tiff,0,0,0,20,1,2048,2048,2048,20,eLtRSwkLG61eqJsOR1uGZIbaaI1DTqgZUyvUQBnWDgCSBj5N,6129fd211961a2f4a7f43c96570a35d7,918b95b76afb822de2842f6c1afdd12d,0b7733e409dfc2e0b225e81a0382ca75,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190603_3t3l1_timecourse\t6d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t6d\8kb_imgs,Z:\TAD\190603_3t3l1_timecourse\t6d\8kb_imgs,Done,65535,65535,65535,0,0,0,0.03854433010565117,0.03854433010565117,-12.762799955328102,0.34086233167909086,file:///Z:/TAD/190603_3t3l1_timecourse/t6d/8kb_imgs/img1881-c2.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t6d/8kb_imgs/img1881-c1.tiff,file:///Z:/TAD/190603_3t3l1_timecourse/t6d/8kb_imgs/img1881-c3.tiff,2048,2048,2048
