,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_ppar,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_ppar,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_ppar,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_ppar,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_ppar,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_ppar,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_ppar,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_ppar,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_ppar,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_ppar,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_ppar,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_ppar,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_ppar,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_ppar,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_ppar,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_ppar,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_ppar,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_ppar,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_ppar,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_ppar,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_ppar,Number_Object_Number
468,17,4,20369,719.0,62.0,1.0,1.015148492863422,0.4675944497697774,1.0,0.820668815471394,0.8609009323880301,171.5977806268093,172.02616080119913,79.81227975693966,30.457907947568177,28.23118842698621,145.0,151.68267673324155,3.9133677669507456,545.2719999999981,0.9876597085848671,29.18962386250496,24.278294023126364,3.712764216121286,2579.1953778192396,2319.6114917583764,289.50203939527273,0.10480277985334396,0.0936293601989746,0.012191958725452423,0.020401313900947567,0.019340813159942627,0.0018463423475623129,2.8800914155766306,2.886060411287058,2.1225778616650617,0.10281529277563096,0.06987106055021286,0.013641566038131714,0.2233310490846634,0.1885099560022354,0.03338674083352089,0.07910467171410558,0.06579483475101995,0.010061691642605109,0.12662356413271345,0.11387949785253948,0.014212874436411838,0.1288624405860901,0.11275654286146165,0.014343480579555038,0.05741969868540764,0.06196688860654831,0.007003891281783582,0.05741969868540764,0.06193637102842331,0.007003891281783582,0.010901767845226229,0.0015541334549565304,0.001269361112874628,0.02863918463680836,0.0270806104260556,0.002796534183265007,0.14628824591636658,0.13227663934230804,0.01597619615495205,718.781612240976,720.4485786122551,720.0090588951718,65.83552679191696,65.37404876142297,66.16130740327452,0.0,0.0,0.0,720.3392900976975,68.25803917718099,0,727.0,706.0,689.0,11.0,40.0,23.0,0.0,0.0,0.0,4
476,17,12,31937,1919.0,451.0,1.0,1.0155619965525025,0.5289464925560613,1.0,0.7680856180856178,0.8938052340945231,218.67272050132243,219.23731434224428,91.43850392476902,33.054960512730624,29.206163733020468,183.2,185.57773613708088,-58.26591881528335,670.0859999999974,0.9907246556644744,57.85951022803784,37.18352035805583,13.323491325601935,6067.77429075539,3844.239004280418,1505.7875829283148,0.1419699341058731,0.0940871313214302,0.0356488898396492,0.04544135928153992,0.026306554675102237,0.011642631143331528,2.2131263182620544,2.5413400106604804,1.8634178732775213,0.1444724202156067,0.07080186158418655,0.032654307782649994,0.38956281542778015,0.2130464613437653,0.08728160709142685,0.10204499158384098,0.06557940098422545,0.023498221032807645,0.18999199332296052,0.1203694462310304,0.04714868594195807,0.186587318778038,0.12031738460063934,0.0472266711294651,0.08789196610450745,0.060685131698846824,0.016525520011782646,0.08789196610450745,0.060685131698846824,0.016525520011782646,0.007327302001389226,0.0015912646084484687,0.003578022247343257,0.05676384535239722,0.03171998500442521,0.014721749544426637,0.232650488615036,0.14670023322105408,0.05894559994339942,1925.152744098677,1926.5190824957879,1925.3314014850935,440.84726041869163,440.16495500883286,444.2544461087394,0.0,0.0,0.0,1926.3611171994864,442.7013808435357,0,1920.0,1899.0,1908.0,426.0,449.0,434.0,0.0,0.0,0.0,12
477,17,13,35566,1104.0,435.0,1.0,1.0211563038671605,0.5740777632150164,1.0,0.776126568466994,0.8822663176407992,234.8135657259081,235.44001359157284,96.87620966986685,34.740767649579695,30.805843601498733,193.79197596711418,192.26553140952717,3.0057017902837817,711.7419999999972,0.9901861157899128,66.81673908233643,39.88906702026725,13.418783899396658,11047.181690089405,5504.133976954967,2000.8528608139607,0.2003738433122635,0.12307164072990415,0.03916990756988525,0.09861904382705687,0.03364613652229309,0.01455710455775261,1.0277098402027196,0.11396819684045616,0.3150009232254451,0.12483406066894533,0.07202258706092833,0.026535438373684883,0.6225985884666443,0.27689021825790405,0.110795758664608,0.11025864535039014,0.06582354293773474,0.02214320775477996,0.31061074312797066,0.15475830784892786,0.056257461081200034,0.32683297991752625,0.1568017154932022,0.05983062461018562,0.09155413508415222,0.06025787815451623,0.016327153891324997,0.09155413508415222,0.06025787815451623,0.016327153891324997,0.00668668667356275,0.0017827695946236984,0.0017235031404043571,0.1202872720095238,0.046243010760270604,0.019289998832636743,0.4094300866127014,0.1903715580701828,0.07103074342012405,1105.0824239576064,1104.3318856994902,1104.0033225951072,434.28279861184524,434.8538546980178,434.9224657018408,0.0,0.0,0.0,1104.3152167800708,434.96659731203965,0,1113.0,1103.0,1100.0,437.0,428.0,491.0,0.0,0.0,0.0,13
478,17,14,32856,85.0,563.0,1.0,1.0788573076423509,0.5787088865906436,1.0,0.6531878093874873,0.6216891442893869,232.35194941510056,252.4836628378161,87.0,33.144225505903236,30.59411708155671,204.45386084755063,189.49096021761918,-11.697542720054145,814.9399999999976,0.9191646500958164,93.4135804399848,45.7076828815043,18.12590224668384,8247.557674080133,4321.057589974254,1655.5124778281895,0.18535134196281436,0.093019001185894,0.03721675276756287,0.0639658272266388,0.033890292048454285,0.01271076500415802,4.155289155331797,5.619730114700348,2.179898984179776,0.2903029024600983,0.13163958489894867,0.05268940329551697,0.4298466444015503,0.2551918923854828,0.09147783368825912,0.16133606293607047,0.07894245748100914,0.031305530650576584,0.2510213560409098,0.13151502282609734,0.05038691495703037,0.24966812133789065,0.12387274205684662,0.0484473928809166,0.09204242378473282,0.061203937977552414,0.019150072708725933,0.09192034602165222,0.061203937977552414,0.019150072708725933,0.051297006519758895,0.02160824259530376,0.008737318563523354,0.07806306830818525,0.046646301746507496,0.016189419863920584,0.31323719024658203,0.16227969527244568,0.0628213956952095,104.74797678258145,96.17301460224495,102.47272607154099,562.2550268963266,563.1660705942784,562.015654781099,0.0,0.0,0.0,101.04623204285366,560.3672997321646,0,110.0,93.0,94.0,589.0,562.0,580.0,0.0,0.0,0.0,14
479,17,15,21907,969.0,611.0,1.0,1.0590467624904023,0.6977215580261709,1.0,0.779054054054054,0.8562893190955716,197.20748288926757,199.60210419732556,71.00704190430693,26.371474599265625,23.706539182259394,143.34632434825974,141.27333877625253,20.415024822891613,567.0039999999981,0.9862020843180946,37.003204487264156,32.367849346250296,6.740779783576728,3479.263738654554,2561.6947751529515,586.2504334663972,0.1109330877661705,0.09945830702781676,0.01879911497235298,0.04068055003881455,0.017380021512508392,0.0071259625256061545,0.6065704946179389,1.6576999154162346,1.952097991815775,0.09253071248531343,0.07469291239976883,0.019226368516683582,0.3964293897151947,0.2048828899860382,0.06594949215650557,0.0755167438515595,0.06605683540051081,0.013756693435870871,0.15881972605352415,0.11693498768215416,0.026760872482147133,0.15249866247177124,0.11934080719947815,0.02526894025504589,0.06033417209982873,0.06147859990596771,0.009872587397694588,0.06033417209982873,0.06147859990596771,0.009872587397694588,0.007614351643712912,0.0019088972869029809,0.0016330115112855716,0.06052859281206871,0.02587453552250053,0.0097879385459572,0.1922636777162552,0.13540856540203094,0.03346303477883339,976.9161239191458,976.036249169538,978.4073963172212,613.7425114591397,611.6893057336952,614.2996538052201,0.0,0.0,0.0,976.8361710868672,613.1412333957182,0,986.0,1016.0,970.0,622.0,588.0,621.0,0.0,0.0,0.0,15
480,17,16,21432,1463.0,643.0,1.0,1.0042406260106207,0.25277896232123825,1.0,0.7731601731601732,0.8754248491060391,167.926311598788,172.8004629623428,78.23042886243178,27.048770757498907,24.0,158.92160621852813,162.4727458701883,44.49896746529111,554.659999999998,0.9846097303257226,35.563897181302316,31.58367283269763,4.131532818544656,3311.664852436632,2437.351310092956,256.4697209363803,0.10690470784902573,0.0966201275587082,0.009903104975819588,0.04019226133823395,0.017135873436927795,0.0018310826271772387,0.5998019684031017,2.777653665395313,1.0662433155141156,0.10260166227817537,0.07367055863142014,0.011184862814843656,0.3919890224933624,0.2050507366657257,0.03981078788638115,0.0747140697086183,0.0663522538502051,0.008679690795261883,0.154519636638514,0.1137248651592458,0.011966672309461569,0.14869916439056394,0.113115131855011,0.011703670024871826,0.05618371814489365,0.06037994846701623,0.0061036087572574615,0.05618371814489365,0.06037994846701623,0.0061036087572574615,0.00980340663455576,0.002008860744789941,0.0009928989424640604,0.06042814889399053,0.02507790829841781,0.0028082399929930607,0.186648353934288,0.13080033659934998,0.013580529950559141,1464.6067803726041,1463.217898783085,1464.2583113776475,641.1658511486662,643.7829715545607,642.4207038960607,0.0,0.0,0.0,1464.9797499066815,641.6355916386711,0,1465.0,1437.0,1498.0,637.0,679.0,678.0,0.0,0.0,0.0,16
481,17,17,39032,234.0,675.0,1.0,1.0502530433414123,0.661894294575074,1.0,0.6992225287521049,0.6920352569294724,257.9844142229987,265.1377000729998,94.26027795418386,34.614782726902234,30.870698080866266,192.58176490271583,193.38439120011898,-36.16574233308421,841.8819999999972,0.9639673013756148,84.19041751325129,54.531364902853966,16.195330795831982,7560.049836926162,5612.393121428788,1592.313165344298,0.10589761286973952,0.10267795622348784,0.020401312038302418,0.07605098187923431,0.039978645741939545,0.018463417887687683,15.674197900316921,5.970785098897514,18.235693989071137,0.286320298910141,0.13098344206809998,0.05282673239707947,0.6240024566650391,0.3100785911083221,0.10556191205978394,0.11841127638994554,0.07669671575647534,0.022778243032112486,0.19368850781220956,0.1437895347773311,0.040795069823332086,0.1888456493616104,0.1412375122308731,0.04235904663801193,0.058487832546234124,0.061173420399427414,0.009170671924948692,0.058487832546234124,0.061173420399427414,0.009033340960741043,0.06597571107306903,0.01991780060678443,0.01234245468603498,0.09625075777634567,0.04883302674771766,0.02055588336941517,0.2571450471878052,0.18231479823589325,0.05728236958384514,228.01929470995097,225.85910449631982,231.22776046724715,667.1631253858967,676.9202795124182,665.834474228741,0.0,0.0,0.0,222.4260350481656,681.8053904488626,0,231.0,219.0,208.0,632.0,679.0,650.0,0.0,0.0,0.0,17
483,17,19,41363,752.0,741.0,1.0,1.03890883800114,0.5921609775321589,1.0,0.7496556473829201,0.7172876595036349,257.0381988638815,265.54848898082616,103.36827366266694,36.017421552760965,31.953090617340923,211.95938802813117,207.12644234809284,48.1054524564031,851.2639999999969,0.9781261823685208,68.69414823502302,54.522713162004955,12.187808127142489,11744.631270125508,6494.921984851359,1863.4865684034305,0.15768291056156158,0.12373540550470352,0.02870221994817257,0.10919356346130372,0.03314259648323059,0.012985426932573318,5.2380333464854285,1.4163490522513669,4.8020851018376245,0.1293507218360901,0.1270466148853302,0.02204928733408451,0.7678492665290833,0.26167696714401245,0.0968337506055832,0.096075731797235,0.07625554288392301,0.017045885492506976,0.2839405089119626,0.15702250767234874,0.04505201673968112,0.29356831312179565,0.16229495406150818,0.048783093690872185,0.06874189525842668,0.061097122728824615,0.011856259778141977,0.06874189525842668,0.061097122728824615,0.011429007165133951,0.01244060167116816,0.018663471121492872,0.002064370838238858,0.12936687944708594,0.04436436928519887,0.017474934255255876,0.3872663378715515,0.1922369748353958,0.05905241519212723,756.2211502358741,758.0463626998837,756.2318164381236,746.9311014315946,750.50994787278,747.4746933998629,0.0,0.0,0.0,759.3002683557768,751.1685564393297,0,770.0,767.0,782.0,700.0,733.0,754.0,0.0,0.0,0.0,19
485,17,21,37039,1145.0,844.0,1.0,1.0123252221579355,0.4975344361095049,1.0,0.7446222508142013,0.7511134976131641,232.93642563840382,237.00843866833097,98.97979591815695,35.066630545798525,31.0,202.27471128030172,202.0593574000599,-82.07641751115858,787.1939999999972,0.9730844509832254,47.7135424092412,43.98893731459975,7.836835352703929,3501.497997462749,3883.398187160492,481.29251962946734,0.0795910581946373,0.08223086595535277,0.011429007165133951,0.013397417962551115,0.020538643002510067,0.0014343485236167908,4.281885421836603,0.5750410970653469,6.387992671756541,0.0950637087225914,0.07775997370481491,0.020416570827364918,0.1900053471326828,0.20146486163139346,0.03727779164910317,0.07196612731408929,0.06634832174147776,0.011820264483716331,0.0945354355534099,0.10484619420504042,0.012994209336900759,0.09336995333433153,0.10131990909576416,0.012741283513605595,0.05545128509402275,0.060898754745721824,0.007888914085924625,0.05545128509402275,0.060898754745721824,0.007492179982364178,0.00988690188023531,0.002939374160539712,0.002735736560432582,0.019398474597015047,0.027543643093696227,0.002328448286073757,0.10635538399219513,0.12373540550470352,0.014312963001430038,1148.995632391708,1148.9731887987093,1148.2498987659487,840.2432618794447,835.3864666324729,842.3091024161419,0.0,0.0,0.0,1148.966872755744,835.9614730419287,0,1173.0,1159.0,1180.0,847.0,800.0,854.0,0.0,0.0,0.0,21
486,17,22,22060,1763.0,866.0,1.0,1.0067611269214556,0.32073317774870064,1.0,0.7288465986057422,0.7036523851025395,172.32415908672004,181.22085972646747,79.07591289387686,26.91311035353224,23.706539182259394,159.753656512866,163.2202027881876,32.37146783870015,627.6659999999978,0.9709934416127474,54.168474838137634,35.50574511289597,9.829633092507722,4016.2976138219237,2725.608577590436,692.8847966091707,0.13188372552394867,0.0949721559882164,0.02369726076722145,0.04444953799247742,0.026596486568450928,0.007354848086833955,1.3223279321694787,1.7810677808962618,2.018190103764487,0.13092240691184998,0.08183413743972777,0.02937361784279346,0.4070954322814941,0.2072938084602356,0.05966277420520784,0.1039702012248323,0.06814922286544331,0.01886685814300906,0.18206244849600745,0.12355433261969336,0.03140910229416005,0.18399327993392944,0.1252613067626953,0.0316777303814888,0.07577630132436752,0.06137178465723993,0.012649728916585444,0.07577630132436752,0.061356525868177414,0.012649728916585444,0.013207412851037513,0.004826391229098336,0.0034527259066358265,0.05529057614071388,0.033854693982154835,0.008814753686689549,0.221652552485466,0.14988936483860016,0.038590066134929664,1765.7037735278484,1764.858988260847,1766.8149121383567,867.1341684446977,867.7281637492254,866.1004800178873,0.0,0.0,0.0,1766.5992747053492,868.1071169537623,0,1748.0,1778.0,1761.0,857.0,877.0,894.0,0.0,0.0,0.0,22
