,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_ppar,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_ppar,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_ppar,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_ppar,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_ppar,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_ppar,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_ppar,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_ppar,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_ppar,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_ppar,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_ppar,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_ppar,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_ppar,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_ppar,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_ppar,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_ppar,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_ppar,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_ppar,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_ppar,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_ppar,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_ppar,Number_Object_Number
305,11,5,35897,1536.0,166.0,1.0,1.028641087115312,0.5385815913753491,1.0,0.7157783493848577,0.6773135717661972,234.01561937130856,237.76038357977131,92.30926280715279,32.85067783893717,29.017236257093817,203.48218595248088,197.1753270463821,-12.550874247874109,816.0919999999971,0.9437389909824646,20.608896084129807,35.673991072922945,2.8207217978779227,2015.0204506851733,3610.829529233277,170.4973556897603,0.03965819627046585,0.07655832916498184,0.00395208690315485,0.012924391776323318,0.02378881722688675,0.0007171737961471081,2.7521058037975297,0.9141164219204574,6.7484394795099965,0.05767910182476044,0.08274967223405838,0.007232776377350092,0.2113221883773804,0.2206301987171173,0.01731899008154869,0.030174079186134423,0.05223131928685643,0.0041299001433058894,0.05613339417458766,0.10058861546182904,0.004749626868255294,0.051773861050605774,0.09851224720478058,0.004623483866453171,0.017013808712363243,0.04159609228372574,0.0018463416490703821,0.016250858083367348,0.04159609228372574,0.0018463416490703821,0.009914870207238273,0.01070465508636603,0.0011170304736432806,0.02469079717135621,0.031194659901612458,0.0012337849529531295,0.06688029319047928,0.12381170690059662,0.005371175706386565,1557.1620944358667,1555.0552539023402,1558.8469232031641,160.86857313369296,160.99397191033302,156.5506137878995,0.0,0.0,0.0,1554.5589046438422,161.76159567651894,0,1594.0,1615.0,1474.0,194.0,190.0,190.0,0.0,0.0,0.0,5
306,11,6,45040,1888.0,262.0,1.0,1.012436230195026,0.5063102511201234,1.0,0.7583512931034483,0.7999244216533665,257.5179446860667,262.73941462978104,110.94142598686929,39.06107712168311,34.48187929913333,224.33269027307617,222.07095900960385,-64.87643710521104,841.1619999999971,0.9819481991802562,47.931349772959955,33.143251739442356,7.686289853416383,7676.239522255957,4940.374368365854,1125.113867807202,0.0952010378241539,0.06660562753677368,0.01469443831592798,0.06736858189105988,0.040299087762832635,0.009231707081198692,8.728370302150319,7.407561768448538,9.83644775189566,0.08180361986160277,0.05050736293196678,0.01347371656447649,0.4835278987884522,0.2404058873653412,0.06192111223936081,0.06731931147887632,0.0465495108700033,0.01079535091771964,0.17043160573392446,0.10968859610048523,0.02498032566179401,0.15541313588619232,0.10472266376018524,0.023041123524308205,0.05583276227116585,0.041947051882743835,0.0079194325953722,0.05583276227116585,0.041947051882743835,0.0079194325953722,0.005032831720339562,0.0012127762000446495,0.0010329669296272712,0.08300753880861063,0.04597601376609264,0.011163398205084376,0.2384374737739563,0.14903487265110016,0.033997099846601486,1891.5663183944687,1890.5239297546357,1891.1651674782308,266.98779772653273,265.9730452709169,268.31918223317655,0.0,0.0,0.0,1888.1454928952044,258.95770426287737,0,1873.0,1840.0,1896.0,314.0,288.0,321.0,0.0,0.0,0.0,6
307,11,7,28318,948.0,291.0,1.0,1.0155394802560875,0.5220997533144952,1.0,0.7674254742547425,0.8770484303787149,205.48500237700887,206.0509645694482,88.45903006477066,31.088582482879485,27.586228448267445,177.19512749380885,175.25495872261035,-8.655724651867049,636.9779999999978,0.9885498848006704,19.413977328687906,25.557030651718375,2.5056229999754582,3174.8061214517797,3299.4775027409196,192.6827528350986,0.06786449998617172,0.09195086359977722,0.005264362785965204,0.03775082528591156,0.023163199424743645,0.0013275351375341413,0.9153457123081464,1.291230402680847,1.118414660065734,0.04452582448720932,0.051667049527168274,0.008865491487085821,0.4094758629798889,0.2532539963722229,0.018341343849897385,0.03575318108413979,0.04706635479137823,0.004614406998113182,0.11211265348724417,0.11651520244158907,0.006804250047146644,0.1105973944067955,0.113115131855011,0.00666819280013442,0.02938887663185596,0.04220645502209664,0.0030518043786287308,0.02938887663185596,0.04220645502209664,0.0029602502472698693,0.002608820864346695,0.001599331779767407,0.0009808873650486297,0.05414529242356115,0.038043663544669405,0.001974388713077706,0.1444113850593567,0.13937591016292572,0.0079194325953722,938.6651555687132,938.6897926766014,940.597441794814,292.0321222713273,292.72862365847334,292.11112682354195,0.0,0.0,0.0,939.5373967088073,291.75453774984106,0,982.0,922.0,974.0,323.0,269.0,318.0,0.0,0.0,0.0,7
308,11,8,25371,1244.0,383.0,1.0,1.0303463151746333,0.6112269460324671,1.0,0.7495789877980323,0.8667511604244794,201.90849930754464,201.79197209007103,78.7146746166177,29.02511939886391,25.94224354214569,158.3785892350664,159.8015682886802,43.199890749602254,606.4939999999978,0.989257793461096,14.498588597401975,24.172594837844372,1.9476463198661804,1978.0208462942392,3248.5628768615425,166.1784415943548,0.04597543179988861,0.095857173204422,0.0048218509182333955,0.028252080082893368,0.03177691996097565,0.00157167948782444,2.1281713254685983,0.7327801248502311,1.6843990122499628,0.036163881421089165,0.05180437862873077,0.0054779890924692145,0.2259861081838608,0.24719615280628204,0.02526894025504589,0.028152599218256264,0.04693707735503762,0.0037818375143032633,0.07796385031312282,0.12804236635771324,0.006549936604562485,0.07709620893001556,0.1333867460489273,0.00633249431848526,0.02207980491220951,0.04235904663801193,0.0020447089336812496,0.02207980491220951,0.04235904663801193,0.0020447089336812496,0.0023797900219444928,0.0016443451108296347,0.0006223432151817665,0.03558078610972908,0.04322213905507714,0.0021972732807014075,0.10255588591098784,0.1614290028810501,0.007965209893882275,1236.062094033875,1237.1055529699754,1236.9521579659254,379.9261191501413,381.8629480553954,379.8188762331538,0.0,0.0,0.0,1237.6365535453865,381.3579677584644,0,1203.0,1237.0,1221.0,381.0,360.0,346.0,0.0,0.0,0.0,8
309,11,9,29722,315.0,452.0,1.0,1.0450262595515123,0.6670629881982404,1.0,0.7358387799564271,0.8655075462087121,225.07246501195735,224.47494292236718,83.24061508662703,31.22421914430367,27.892651361962706,166.1700935788387,167.67928397884398,-42.79025835906997,656.9139999999974,0.9899248946693534,14.810818733647466,26.00373848900199,2.2367589946370567,1877.645978430286,3083.94465797022,121.56041949591601,0.046356908977031715,0.0788433626294136,0.003311207750812173,0.014206148684024809,0.021576263010501858,0.0005035477224737406,2.380569827904395,1.8187223955063518,9.710756877802778,0.04457160457968712,0.05387960746884346,0.012069886550307274,0.23347829282283786,0.23363088071346286,0.012069886550307274,0.026782674021062325,0.04702303524231825,0.004044772142200827,0.06317360804892963,0.10375966146188748,0.004089913851554943,0.06137178465723993,0.10275425016880037,0.003753719385713339,0.019378958269953728,0.04240482300519943,0.0019989318680018187,0.019378958269953728,0.04240482300519943,0.0017547875177115204,0.003912746025055229,0.001731847292864416,0.002129619958620692,0.02531486494348684,0.033291312653144424,0.0013509288306419753,0.07493705302476883,0.12234684079885486,0.004333562217652798,314.89561307622574,314.25425264971335,303.1473964977032,452.1409134605807,452.44600557966055,454.36235892318655,0.0,0.0,0.0,312.531222663347,451.86383823430464,0,355.0,352.0,213.0,426.0,465.0,454.0,0.0,0.0,0.0,9
311,11,11,25129,1994.0,788.0,1.0,1.0524792681794213,0.6337099202000467,1.0,0.8362674298645546,0.8428306321034572,204.85969986574216,201.4671189052943,95.524865872714,36.94717340659686,33.955853692699286,150.0,158.4734758785564,86.0829533782374,612.0999999999988,0.9920451629458557,11.613595804199575,18.256046436727047,1.0736095213796943,1530.6461000721902,2219.319770183414,100.33937711897306,0.04690623283386231,0.07263294607400894,0.0031891355756670237,0.011734187602996826,0.014450289309024809,0.0005951018538326025,2.608976810612841,2.3297297876764214,0.9196261821113028,0.04159609228372574,0.051773861050605774,0.0036621652543544774,0.1970855295658112,0.1729915291070938,0.019653620198369026,0.03000929148371984,0.047173246606529835,0.002774184809766652,0.06091154045414422,0.0883170747018749,0.003992971352579612,0.057953763753175735,0.09063859283924104,0.0037232013419270524,0.02287327311933041,0.04280155524611473,0.0017395284958183765,0.022598611190915108,0.04280155524611473,0.0013580529484897852,0.004776101170187118,0.0015575897315847648,0.00034973604921951384,0.02147014795913345,0.019753245698153437,0.0013179342338106555,0.07042038440704346,0.10238422453403473,0.0044098575599491605,1981.0986414679169,1980.836849709133,1979.832552589512,784.7873958275328,787.742216748246,785.9557922825576,0.0,0.0,0.0,1978.9893748258985,786.322893867643,0,1980.0,1973.0,1979.0,793.0,739.0,780.0,0.0,0.0,0.0,11
312,11,12,28224,186.0,830.0,1.0,1.0068395346511114,0.42895246490064337,1.0,0.763512416815452,0.8970967371397448,199.21938195372192,201.8142710513803,89.56003573022959,31.420271404013405,27.73084924772409,181.65918315221342,179.96025920478002,-80.36079985346616,628.7739999999976,0.9899684321290778,14.145433796569705,24.93218894675374,2.1100481008179486,2195.6671419944614,3077.167668443173,248.47799203614704,0.054917220026254654,0.08395513892173767,0.006561379414051771,0.018341343849897385,0.02526894211769104,0.0019684135913848877,2.9412138602785243,0.9633451200650666,1.6827800358591132,0.034225985407829285,0.05403219535946846,0.005600061267614365,0.2725566625595093,0.19536125659942627,0.0320439450442791,0.026739950466105302,0.04713079195983694,0.003988748772812758,0.07779432901057473,0.10902663224359316,0.00880378373143945,0.07319752871990204,0.10949873924255372,0.00857557076960802,0.020416570827364918,0.041992828249931335,0.0025482566561549898,0.020416570827364918,0.041992828249931335,0.0025482566561549898,0.003013764176834479,0.001977479810670145,0.0005178639104483616,0.0367278060636486,0.0301821995885806,0.003250608636437839,0.09159991145133972,0.13446250557899475,0.010482948273420334,184.94478590592135,187.13373551104684,186.90960921481403,829.4148075226059,826.7623684593215,829.3315159671494,0.0,0.0,0.0,187.33723072562358,827.7039753401359,0,133.0,218.0,216.0,868.0,878.0,840.0,0.0,0.0,0.0,12
315,11,15,64678,703.0,1214.0,1.0,1.0115492282704075,0.35425053276961616,1.0,0.6965408805031447,0.6735469981582825,297.4777479118854,328.6715685908959,136.194713553794,46.20968333234178,40.44749683231337,280.98433899449003,278.1864809829098,2.100648201576862,1098.4979999999953,0.9514338881574592,49.94790584780275,43.30997188016772,4.258182732621208,9716.082938147707,8472.046788748354,756.4468066608533,0.09044022113084793,0.10016021877527237,0.0076752882450819016,0.048920422792434685,0.0325017124414444,0.003540093079209328,7.740141506985848,1.6105778266328328,2.018903301943718,0.4466926157474518,0.054077975451946265,0.008484016172587872,0.8754253387451172,0.2528267204761505,0.04132143035531044,0.05435027839804435,0.04712728169767978,0.0046334959005671465,0.15022237759590135,0.1309880761425578,0.011695581289787151,0.15335316956043246,0.13498130440711975,0.011932555586099623,0.028198672458529476,0.04213016107678413,0.002655069809406996,0.028198672458529476,0.04213016107678413,0.002655069809406996,0.062131425437083825,0.0018066629550502094,0.0008600603953377749,0.08125106101591824,0.04433327285987946,0.004781511210741608,0.19432364404201508,0.16604867577552795,0.014999618753790855,695.1333079868127,702.6425011308537,701.1511141988973,1215.4388895436275,1210.898146191868,1214.1410273939646,0.0,0.0,0.0,702.280373542781,1212.4674850799345,0,547.0,770.0,686.0,1277.0,1185.0,1265.0,0.0,0.0,0.0,15
316,11,16,24373,1953.0,1480.0,1.0,1.0338542404440434,0.5788845422513337,1.0,0.8088742864728528,0.8062603930397514,195.93122811717186,206.65188119153427,75.53806987208503,31.01810671790825,29.0,156.57588636800082,159.76418884453872,8.8798387606084,616.3419999999986,0.9759545117824898,36.266285218298435,20.579324085265398,1.594293136615306,4576.76928428933,1920.6156587600708,123.97929596109316,0.14177538454532626,0.06485465914011003,0.0043793395161628714,0.041489288210868835,0.012115657329559326,0.0006561381742358207,3.973909868943445,1.1711047910382917,1.1043213836137995,0.1106279119849205,0.051712825894355774,0.004791332874447107,0.3493553102016449,0.1266651451587677,0.012939650565385818,0.08298921102585455,0.04709227479465766,0.0036482680471746133,0.18778030132890208,0.07880095428384158,0.005086747464862478,0.1911192536354065,0.08039978891611099,0.005035477224737407,0.05511558800935745,0.043686579912900925,0.0023956664372235537,0.05511558800935745,0.043686579912900925,0.0023956664372235537,0.013577181561084742,0.0014680956974969293,0.00042858213689274616,0.06093192000475645,0.016891812150404195,0.0010044669997874578,0.2266842126846313,0.09073014557361604,0.005706874188035727,1964.5425608007145,1961.4412607126171,1961.7561672532336,1480.519404552629,1478.481096562543,1479.809296599674,0.0,0.0,0.0,1960.7269109260249,1479.4091002338653,0,2009.0,1935.0,1917.0,1491.0,1440.0,1504.0,0.0,0.0,0.0,16
317,11,17,27443,1532.0,1526.0,1.0,1.0984542228994847,0.7617334518180467,1.0,0.6932676518883415,0.8354845960808884,232.05362068806258,228.12715752404404,74.24957912338628,28.817982463587533,26.0768096208106,149.07113315369287,150.34534500047226,41.785454507408524,642.4679999999972,0.987780077386844,21.71897466108203,25.27266348153353,3.448294857516885,3276.906999051571,2526.856765981764,425.1523644523695,0.0787975862622261,0.07748531550168991,0.010986495763063429,0.032745860517024994,0.015205614268779756,0.004333562217652798,0.8713008610819464,0.5421672720175049,1.4525126315013506,0.062989242374897,0.05232318490743637,0.009765774011611937,0.4257267117500305,0.1749904602766037,0.040787365287542336,0.04067223719303751,0.0473270851714111,0.0064574810065859255,0.11940775421971253,0.09207655015784584,0.01549219707948728,0.11667048186063765,0.09134813398122787,0.015411612577736378,0.030624857172369964,0.04272526130080223,0.0039978637360036364,0.030624857172369964,0.04272526130080223,0.0039826049469411364,0.006154059364884808,0.0016960068651837392,0.0009556201814622834,0.057038072007842985,0.02225486845666,0.00564895908078255,0.145162895321846,0.10771343857049942,0.01966887898743153,1535.9883068078366,1535.6436533461817,1533.6804766411506,1525.4572990928355,1525.3278972924074,1525.2418062893344,0.0,0.0,0.0,1535.1170061582186,1525.456692052618,0,1553.0,1573.0,1535.0,1545.0,1501.0,1553.0,0.0,0.0,0.0,17
