,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_gr,Intensity_IntegratedIntensityEdge_h3k4me1,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_gr,Intensity_IntegratedIntensity_h3k4me1,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_gr,Intensity_LowerQuartileIntensity_h3k4me1,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_gr,Intensity_MADIntensity_h3k4me1,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_gr,Intensity_MassDisplacement_h3k4me1,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_gr,Intensity_MaxIntensityEdge_h3k4me1,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_gr,Intensity_MaxIntensity_h3k4me1,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_gr,Intensity_MeanIntensityEdge_h3k4me1,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_gr,Intensity_MeanIntensity_h3k4me1,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_gr,Intensity_MedianIntensity_h3k4me1,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_gr,Intensity_MinIntensityEdge_h3k4me1,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_gr,Intensity_MinIntensity_h3k4me1,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_gr,Intensity_StdIntensityEdge_h3k4me1,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_gr,Intensity_StdIntensity_h3k4me1,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_gr,Intensity_UpperQuartileIntensity_h3k4me1,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_gr,Location_CenterMassIntensity_X_h3k4me1,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_gr,Location_CenterMassIntensity_Y_h3k4me1,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_gr,Location_CenterMassIntensity_Z_h3k4me1,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_gr,Location_MaxIntensity_X_h3k4me1,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_gr,Location_MaxIntensity_Y_h3k4me1,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_gr,Location_MaxIntensity_Z_h3k4me1,Number_Object_Number
1277,60,3,68664,1979.0,169.0,1.0,1.0611061913276982,0.6168370545515929,1.0,0.7887608698149403,0.7936674020184317,337.7300216968324,353.6000565610815,146.696966567138,59.62595013995815,54.76312323594666,262.0,265.824218854058,-67.1892002270439,1042.677999999997,0.9892522691254864,0.6992211664096297,0.07383038788688055,0.16484406210788555,0.06831358469475532,0.015055865177421853,0.02797171901771776,0.03139999678291094,0.00888101325444403,0.014072858482578636,0.0175272056848588,0.028980321820520363,0.010593115622250916,0.008244161730433087,0.018894052740761308,0.001156378065859347,0.010703968960039428,0.012828375938537744,0.011861909365879305,0.002883923057176969,0.005248606847478744,0.006185285310843565,0.004816385492992252,0.0028390735769842053,0.0062252451220315,0.002559894660584246,0.004637313813043816,0.00882017697763678,0.010868195269019736,0.003925540283106221,0.003444106553070848,15.102128715254366,41.455481819808476,21.59113459661603,32.858808305114515,4692.42016359698,7476.708727132529,5331.943714803085,8633.838976569474,0.05243000015616417,0.09062333405017853,0.05980010703206062,0.10186923295259476,0.0159304141998291,0.016281381249427795,0.017959870398044586,0.025741972029209137,2.6153795941241818,5.471685055960835,3.043238364768023,3.1515877524620133,0.056595712900161736,0.06944380700588226,0.0941481664776802,0.10104524344205856,0.2065155953168869,0.2563057839870453,0.2227206826210022,0.2336461395025253,0.023305754190207355,0.06397450898118594,0.03331965215527165,0.05070803750789276,0.06833886991140889,0.10888833634994363,0.07765268138767162,0.12574040219866994,0.06761272251605988,0.10530251264572144,0.0785687044262886,0.12973220646381378,0.013534752652049065,0.05978484824299812,0.021087968721985817,0.03378347307443619,0.013015945442020891,0.05978484824299812,0.021087968721985817,0.03378347307443619,0.010606080839074586,0.0014527264070209945,0.01291563611763017,0.015559318636803815,0.027383296049260483,0.028280437015595544,0.02692223763017071,0.0387445234183777,0.08418402075767517,0.12368962913751602,0.0959029495716095,0.15417715907096866,1929.4050992261898,1928.8466747134567,1929.8444979256533,1929.9512289774912,180.85544715064304,186.21515985959525,181.2913448519049,181.32393408458103,0.0,0.0,0.0,0.0,1926.805094372597,181.13861703367118,0,1852.0,1892.0,2014.0,1878.0,234.0,258.0,214.0,223.0,0.0,0.0,0.0,0.0,3
1278,60,4,27935,281.0,289.0,1.0,1.0340817384675307,0.6342274029278065,1.0,0.7587733594089526,0.8651863797806838,214.13784674782409,214.44113411377026,81.70679286326198,30.47855325606343,27.202941017470888,163.72215396742095,165.55993932069887,-65.44793461462265,636.9779999999978,0.9884471807936592,0.7734381114882976,0.027229693318884068,0.15292638192341515,0.07694661885397486,0.00023272478403819961,0.000884655726546375,0.05950508238909865,0.013500863907748677,0.014383670072794454,0.013147630096209229,0.005979601496903262,0.0034663260377895944,0.0012731822629272124,0.01844747804896588,0.016459129867556283,0.005996118134420957,0.006133786309285353,0.0012048614928510874,0.002135374388748867,0.0019830060556361748,0.010585305815106257,0.01499422253493276,0.0028734242133118862,0.006842759525845989,0.002633844311370805,0.00508152608509631,0.006780926625150814,0.003927557371275507,0.00016113729539431076,0.00010665758746201692,16.441382522694767,35.019760567694895,29.32669567503035,33.77668429911137,1815.77860938292,3029.348792221397,3003.2639685329054,3428.180943928659,0.052258335053920746,0.08665598183870317,0.08712901175022125,0.10130464285612106,0.013244833797216415,0.019546806812286373,0.022522322833538052,0.02368200570344925,6.000144845308506,0.9650615204584104,5.11072303352481,4.233423842308334,0.05772487819194794,0.06976424902677536,0.1281605213880539,0.11403067409992218,0.12410162389278412,0.1911192536354065,0.2420386075973511,0.21918058395385745,0.03027878917623345,0.06449311338433683,0.0540086476519896,0.06220383848823456,0.06500012920647646,0.10844277043928396,0.10750900191633812,0.12271991923854154,0.06822308897972107,0.10916304588317872,0.10916304588317872,0.1269092857837677,0.015320057980716228,0.05992217734456062,0.026031890884041783,0.03689631447196007,0.015320057980716228,0.05992217734456062,0.026031890884041783,0.03689631447196007,0.012466964883742012,0.0016719294846265305,0.025091609288466616,0.02111793149652231,0.020855966450154688,0.02658755431628748,0.0355799635755592,0.035483052998941014,0.0798352062702179,0.12605859339237213,0.1322232335805893,0.14932478964328766,275.03857530351047,279.525259454501,275.6633981306435,276.2072458687765,290.5743836269786,293.49798586907656,291.3691721393178,293.0824286661959,0.0,0.0,0.0,0.0,280.43934132808306,293.1884732414534,0,294.0,256.0,280.0,264.0,294.0,334.0,314.0,339.0,0.0,0.0,0.0,0.0,4
1279,60,5,44284,1231.0,287.0,1.0,1.0561593709776318,0.6925965302776199,1.0,0.7616787065703474,0.7985693456389501,279.30088365097595,284.2534080710379,100.84145972763383,37.377568237667006,33.376638536557266,202.26872468649563,201.4667661648037,3.9117744386454816,834.7799999999969,0.9847234884703472,0.6977919990094367,0.01955829243674746,0.18245379450648028,0.08153718766053754,0.007898745695892481,0.0064467098318425,0.04630449420289855,0.0030883794854283373,0.020515683108451,0.004675560470092904,0.010640556256024062,0.0017716657310004364,0.01618170121947689,0.028893565934066712,0.010039624760390206,0.0068596746594771175,0.003020856535517203,0.003939874867246708,0.002389056773531576,0.0010249637651513334,0.009709367784685173,0.009146306851844158,0.008216052387069355,0.006983586481296058,0.002878912574115237,0.00413810160583701,0.004193127924634756,0.004302761544083951,0.0027720319721757,0.002155278303061968,18.141146032139662,46.32889302074909,27.22134748660028,38.632593363523476,2344.779252372682,4440.93773175776,3226.121846772731,4878.6962430514395,0.040894180536270135,0.08427558094263078,0.05719081312417984,0.08877699077129364,0.011932555586099623,0.013580530881881714,0.01464866101741791,0.022232390940189358,5.125992587975568,0.43495710579718827,3.3030566279021185,3.2757461335692355,0.038620583713054664,0.08435187488794328,0.058518350124359124,0.08378729224205017,0.1291370987892151,0.21510642766952515,0.2444495260715485,0.21734951436519626,0.025514973322278003,0.06516018708966118,0.038286002090858334,0.054335574350947234,0.05294867790562465,0.10028312103147323,0.07285073269742412,0.11016837329625688,0.05243000015616417,0.09715419262647627,0.07232776284217833,0.1109941229224205,0.017654689028859142,0.059632256627082825,0.02584878355264664,0.03898680210113525,0.017654689028859142,0.059555962681770325,0.02584878355264664,0.03898680210113525,0.0050596621645983405,0.0040083534952654815,0.007355300886915411,0.011860971261498024,0.016775886110407222,0.024288119684180532,0.022338447564179974,0.031681284362344346,0.06486610323190689,0.1114213764667511,0.08654917031526567,0.13322651386260986,1236.7456172483126,1234.6872360337475,1235.389695816103,1235.3376493241915,284.72827605657614,289.6172837221756,286.13547319046984,286.148140181664,0.0,0.0,0.0,0.0,1234.403283352904,289.28780146328245,0,1251.0,1247.0,1214.0,1220.0,274.0,258.0,248.0,247.0,0.0,0.0,0.0,0.0,5
1281,60,7,33289,727.0,425.0,1.0,1.069607743027445,0.7214113637101908,1.0,0.785395776807833,0.8352323608966609,247.04130402887054,245.08161905781515,83.02409288875127,32.180687142114984,29.0,169.80365943824853,171.07777868705313,6.551554794553787,707.7039999999974,0.9832671205564824,0.7056500658401537,0.02662415402799347,0.1710383736373129,0.0927090766887915,0.004242783310042892,0.010820436949214291,0.03863769753677397,0.0026649720448462194,0.018409110593652085,0.010952446182761252,0.006623627911277782,0.0032615630838875678,0.013766716547978241,0.02795098711209056,0.015869936650687606,0.004585922278207099,0.0016095095570170324,0.005389250741228596,0.006740048335631728,0.0015915959647605552,0.003940078531665213,0.0072158928569931845,0.006515101355247346,0.008086068560672259,0.0013728140750898247,0.005399350303376371,0.006048791606819551,0.0011672212866572708,0.002941168206605526,0.0015850447074474618,17.202899290248748,39.36997024714947,27.81470976956189,31.07048150151968,2360.330238652416,3481.3118212334807,3637.020634030923,3882.6396154351532,0.051941711455583565,0.08426413685083389,0.07913710176944733,0.08853665739297867,0.017761506140232086,0.01791408658027649,0.029236294329166405,0.02650491893291473,4.619994636591959,2.368809352163681,4.541180510851651,3.3812945720929486,0.054520484060049064,0.07359426468610764,0.09303425997495653,0.09691004455089568,0.1889372020959854,0.2381933331489563,0.3225909769535065,0.2238498479127884,0.028201474246309432,0.06454093483139257,0.045597884868134236,0.050935215576261766,0.07090420975855134,0.1045784439674812,0.10925592940703906,0.11663431209814512,0.07249560952186583,0.10263217985630037,0.1100633218884468,0.11981383711099625,0.01438925787806511,0.05972381308674812,0.02517738565802574,0.0317845419049263,0.01438925787806511,0.05972381308674812,0.02517738565802574,0.0317845419049263,0.009297824493825137,0.0018118601109039661,0.014933671265434196,0.0131228303001981,0.025579022431962795,0.026216564856606332,0.03964595685671874,0.037083655161505136,0.08759822696447372,0.11996643245220184,0.13772793114185333,0.1424124538898468,751.3763027338186,749.1525867108585,751.6260449434986,750.6680501381747,423.6113799237481,427.4360390810004,424.34049784329386,425.2021647976026,0.0,0.0,0.0,0.0,747.3575355222446,425.89038421100076,0,795.0,685.0,792.0,795.0,404.0,407.0,409.0,403.0,0.0,0.0,0.0,0.0,7
1283,60,9,35903,1331.0,606.0,1.0,1.0622405754936879,0.6807742957189324,1.0,0.6706328451882845,0.7165973565513548,250.88367415353062,257.1575392633862,89.09545442950498,32.68564862403949,29.0,181.5290777205029,183.77059733767288,-38.633489805079726,793.4739999999967,0.9566862517819792,0.6911692602916717,0.026084474668631463,0.18175222369988275,0.07717652226478199,0.015724201357161082,0.020058547223190986,0.044270589762285394,0.008278558113831793,0.009528074982809812,0.008209771124418149,0.011630097636486538,0.006998184609387784,0.013382160215741694,0.02605117708151175,0.01420626982693156,0.0023741893132017532,0.009583254507565144,0.00351117912549295,0.001205528305333549,0.001518030684795798,0.007804335082464398,0.005064943261787493,0.003288113650614989,0.010119219609441387,0.006347399805613849,0.00898999371307815,0.005531069293929456,0.0037664343996714725,0.0031910103011366033,0.004618901612333605,13.69294278230518,44.57192346826196,21.104936338961124,29.257206136360765,2331.789566313848,4252.3610470965505,3087.4941059295093,4609.981723042205,0.0440184623003006,0.0962386503815651,0.05966277420520784,0.0934729501605034,0.019928283989429474,0.01922637224197388,0.024673838168382645,0.03510338068008423,2.9851107377194066,3.430928450543524,2.4899066256319644,4.2572099766447185,0.043167773634195335,0.10403601080179213,0.0646219551563263,0.09141679853200912,0.16394293308258054,0.2859235405921936,0.37283894419670105,0.24509041011333466,0.020778365375273417,0.06763569570297717,0.03202570005912159,0.04439636742998598,0.06494692828771545,0.11844027092712447,0.0859954350870264,0.12840101726992745,0.06578164547681807,0.11656367033720015,0.08683909475803375,0.1327000856399536,0.010223545134067535,0.05969329550862312,0.02006561309099197,0.02526894025504589,0.010223545134067535,0.05969329550862312,0.02006561309099197,0.02526894025504589,0.006726644289893042,0.009266713499419769,0.008648327807345977,0.013385624516466485,0.0275688773668202,0.032220490104526954,0.03460577086755754,0.047736344333188616,0.08436713367700578,0.13481345772743225,0.10941100120544434,0.1647097021341324,1330.2109419028798,1329.784044889001,1330.0324159675329,1328.6377465747764,615.4319625519556,615.6989146258858,614.7190830227992,615.8393733382496,0.0,0.0,0.0,0.0,1331.6178870846447,612.799208979751,0,1334.0,1312.0,1312.0,1348.0,666.0,677.0,613.0,627.0,0.0,0.0,0.0,0.0,9
1284,60,10,37273,442.0,763.0,1.0,1.0833451868808504,0.7370038589502663,1.0,0.7367370335230866,0.5186163388388633,265.11779778390405,274.8763358312243,86.49277426467484,31.407372733660196,27.65863337187866,185.0,179.19007997560982,81.79593369541121,950.3399999999966,0.9387719121499092,0.6274860910753863,0.003847404996823508,0.2008838827640612,0.07957527559249583,0.0010957089050893393,0.0017104739213555154,0.028870016174534118,0.02154119830861541,0.020200882611383995,0.0004663964540983751,0.0040279370974311435,0.0016004196456291446,0.0236924268326427,0.0305409098523937,0.004063654355171923,0.006506210915334017,0.000563639682687036,0.0009337614353185416,0.002068694740790016,0.0013537301352231728,0.0012439847636364573,0.004201118577960493,0.013656243380184785,0.007261893281118378,0.0030828398803770434,0.0008292194607454375,0.002608095837872622,0.0016254638294387475,0.003378317409549054,0.0010087017615534152,30.32443743571639,51.86250098049641,50.78822006843985,37.47393005900085,2105.723403684795,3196.87725944072,3335.8789841942494,2252.6702108923346,0.04441901296377182,0.07219043374061583,0.07034409046173096,0.05050736293196678,0.010574501007795334,0.010269321501255035,0.018005646765232086,0.00970473513007164,4.4526915808652765,0.29829010065226785,0.7442674882280329,5.324653474153066,0.0802929699420929,0.06944380700588226,0.19900816679000852,0.0791485458612442,0.1599603295326233,0.1908750981092453,0.2433966547250748,0.10629434883594513,0.03748385344340716,0.06410692333806725,0.06277901120944357,0.04632129797157089,0.056494604772483976,0.08576925011243314,0.08949853739152333,0.060437051240638924,0.054474707692861564,0.08174257725477219,0.08825818449258804,0.06019684299826623,0.018020905554294583,0.06027313694357873,0.029709314927458763,0.024872206151485443,0.018020905554294583,0.06027313694357873,0.029709314927458763,0.024872206151485443,0.011714205617243472,0.0015586204259247466,0.0237668511219783,0.011970262315054131,0.01706534601638698,0.019716786726745726,0.02606878084692109,0.012913796060033842,0.06564430892467499,0.09312581270933153,0.10634012520313264,0.06990157812833786,437.6306178925173,439.18269704042365,439.6899006768782,438.248435294364,750.5167207336943,754.3870990397551,753.9357741147595,749.4085963366034,0.0,0.0,0.0,0.0,439.3787728382475,754.6118906447026,0,458.0,414.0,453.0,453.0,779.0,759.0,716.0,771.0,0.0,0.0,0.0,0.0,10
1285,60,11,44595,1594.0,792.0,1.0,1.0428597251733696,0.6540643289745555,1.0,0.7770246724282129,0.8388086406056707,273.8756668079784,273.2489707208428,101.31633629380802,37.883807885111494,33.94112549695428,204.30219006208813,207.1702161258036,-79.07981378617514,817.3659999999971,0.9868879668049796,0.7600719118436239,0.07660618408884359,0.14216876578155613,0.07472908448812758,0.005912426371466657,0.007641820697633025,0.04330664994011176,0.005832602371277737,0.01237862282336941,0.02861642220775102,0.01990496385291046,0.001936354895708414,0.00596033405815741,0.01319152787166104,0.010917091605781824,0.003826647910592669,0.008928749218948597,0.0037925201169855508,0.0059811927283952545,0.0031276604172203533,0.004449026709206397,0.0035017189012983324,0.0059901670983410135,0.0053931242335733135,0.002518555619549993,0.007409246584382661,0.013203229082675644,0.0073037128744642575,0.0015097473523236345,0.0026868358957326216,18.86446946021169,45.33495081588626,30.410513542592525,37.61004054546356,2875.861635641195,4504.406351197511,4334.022785903886,5109.039126887918,0.04901197925209999,0.08372624963521957,0.07280079275369644,0.09262226521968843,0.014938581734895706,0.014328218996524809,0.022812239825725555,0.021950095891952515,6.645706040034648,1.4070574598172614,4.856678301336141,3.4993543649071968,0.046890974044799805,0.06971847265958786,0.15379567444324493,0.08387884497642517,0.17759975790977478,0.2500190734863281,0.2674753963947296,0.22835126519203186,0.02675811270952013,0.06430489477430675,0.0431354802022589,0.05334757524179229,0.0644884322377216,0.1010069817512616,0.0971862941115346,0.1145652904336342,0.063050277531147,0.09759670495986937,0.0946669727563858,0.11420615017414093,0.01348897535353899,0.05980010703206062,0.02677958272397518,0.0320134274661541,0.01348897535353899,0.05980010703206062,0.02677958272397518,0.0320134274661541,0.007990517871519795,0.0016587743368428748,0.012683983139244565,0.011203088719472341,0.02254346299921707,0.025263117285201826,0.03374307547824994,0.03255984004086143,0.0789806991815567,0.11258106678724288,0.11863889545202255,0.13646143674850464,1602.594100503297,1599.2577094898054,1601.0037418708778,1600.3228238876413,779.4144240565097,784.6216383171526,780.8329399377506,782.1308021482135,0.0,0.0,0.0,0.0,1600.239892364615,785.6291736741788,0,1594.0,1617.0,1532.0,1597.0,780.0,736.0,790.0,787.0,0.0,0.0,0.0,0.0,11
1287,60,13,40091,1822.0,943.0,1.0,1.0845230110548538,0.7422351488256278,1.0,0.6853162393162393,0.7649379171270022,275.8360264910137,278.4905743467811,91.35097153287424,34.468772014189724,30.886890422961002,184.2,184.84862395180144,40.28730865537162,811.5499999999963,0.9736024090533779,0.6580878572077683,0.005362550935724865,0.1883156397535259,0.08935997956346765,0.005735587475811411,0.007818195451531501,0.03107593852270512,0.014508296429991891,0.02153399177069629,0.002774373622900761,0.0015065519463604035,0.0037121355093753384,0.020554532333043114,0.030988896736640393,0.011067989482186015,0.00724302431282609,0.0013255612743487365,0.0008522487914321608,0.003069634986647405,0.0026579236693101502,0.0011243519635348194,0.0022077058413133973,0.01220800039030857,0.009030835367797651,0.004304108700825618,0.002405385333067963,0.0014197688258242988,0.0015674237582392835,0.0029391975241786945,0.002540375548222361,24.61840247176588,43.27850768715143,27.1755245923996,43.995010308921344,3291.081761362031,4023.424708019942,3361.2533791922033,5289.726118747145,0.0633402019739151,0.08430228382349014,0.06243991851806641,0.10528343915939332,0.018417641520500183,0.01420615613460541,0.020485237240791317,0.026855885982513428,7.2274571416813185,1.8217911969682845,4.2409063121304555,3.660372852180879,0.08966201543807982,0.07054245471954346,0.11459525674581528,0.13139544427394867,0.20086976885795596,0.19919127225875852,0.2386968731880188,0.24644845724105835,0.036634527487746836,0.0644025412011182,0.040439768738689874,0.06546876534065675,0.08209028862742339,0.10035730483200574,0.08384059712135401,0.13194298268307464,0.08342107385396957,0.09886319935321808,0.08370336145162582,0.13478294014930725,0.015030136331915855,0.059464409947395325,0.02478065155446529,0.03952086716890335,0.015030136331915855,0.059464409947395325,0.02478065155446529,0.03915464878082275,0.016593006839801132,0.0016924516012794275,0.013557716809841329,0.020563167641807836,0.029602248505855636,0.0220706486790658,0.029233288749907282,0.03832113306865138,0.10037384927272797,0.11276417225599288,0.10336461663246156,0.1596246212720871,1824.1608307204,1815.12894052414,1821.1864795202039,1820.5652843872067,937.9481198503141,937.3878986932705,937.3853852522682,938.0563566036283,0.0,0.0,0.0,0.0,1816.9471701878226,937.5017584994141,0,1879.0,1808.0,1763.0,1870.0,991.0,943.0,942.0,958.0,0.0,0.0,0.0,0.0,13
1292,60,18,53831,1747.0,1334.0,1.0,1.0324870272852618,0.629674566275477,1.0,0.7784896164748076,0.8667975787500289,296.4557660565291,297.19522203427164,114.58621208504974,42.28742991256646,37.64306044943742,230.50216850333854,230.3043365847253,75.13900680233903,883.4099999999963,0.9904781180713362,0.7754168563726833,0.012909752749779988,0.15418217452315391,0.07656372059345333,0.002683643460520405,0.005999382169208738,0.062027437128991926,0.014558917170933603,0.013564544944275149,0.006440476897826653,0.0030699939800475423,0.0005448566131390661,0.0013222855274067345,0.019644100135122224,0.015025238229183524,0.003190782645424097,0.0037596178555728537,0.0011098191451356576,0.0032585156361992123,0.0012583403505218964,0.01227762941664018,0.017908505194196823,0.002829247429153477,0.0070606824612986455,0.0012208148392539946,0.0019124162315801879,0.00317909166276939,0.0021148949450813287,0.0006710523296451379,0.0017227816798677086,23.674845580942932,48.47100034728646,29.359960420057178,39.38103305362165,5016.1602082950985,7260.374521382153,4849.15309811011,6664.370675325395,0.0646219551563263,0.10362020134925842,0.06811627745628357,0.10138094425201416,0.02656595408916473,0.026367589831352237,0.021179519593715668,0.02427709847688675,7.486985748754482,2.872989563628496,6.166264778130017,5.54980135187492,0.06547646224498749,0.07005416601896286,0.07510490715503693,0.10342565178871156,0.244190126657486,0.3515678644180298,0.2575112581253052,0.2211795151233673,0.03144069798265993,0.06437051838949065,0.03899065128825655,0.052298848676788384,0.0931834855064015,0.13487348407761612,0.09008105177518734,0.12380172531302397,0.093354694545269,0.13199053704738614,0.0938124656677246,0.13031204044818878,0.013900969177484512,0.05980010703206062,0.023285267874598503,0.03007553145289421,0.013900969177484512,0.05980010703206062,0.022751200944185257,0.03007553145289421,0.013584171436899464,0.0017447021657869904,0.011965750517126693,0.017465600695217524,0.04186857949889978,0.04551693470408511,0.031212533529944086,0.039534238321636966,0.11828793585300446,0.15602350234985352,0.11224536597728728,0.15133897960186005,1758.2926623560834,1749.9377056888,1757.0382569492035,1756.3849725486227,1345.5669514711753,1343.8445221413424,1346.5747977543601,1345.9229889309922,0.0,0.0,0.0,0.0,1750.8720068362095,1346.5613494083334,0,1780.0,1764.0,1840.0,1739.0,1324.0,1320.0,1351.0,1321.0,0.0,0.0,0.0,0.0,18
1293,60,19,39286,1349.0,1381.0,1.0,1.1006003796610495,0.7601566473236518,1.0,0.7088009237541948,0.807529842186832,277.6608080771917,278.0017985553331,89.62700485902674,33.953428671900284,30.67572330035593,180.56204181221543,180.4072915455829,-28.197218832477965,781.887999999997,0.9800795818832718,0.6472206096739107,0.025435032711697853,0.1841860089550051,0.0930118352647218,0.011667159548758368,0.00757418276807013,0.0259578001601506,0.019780735130270517,0.02104389270090841,0.01056023265730093,0.006664361669719968,0.005846325060252682,0.015164887972841459,0.0293876816841741,0.010470820353393879,0.006940930559647443,0.0067724522382741435,0.008226807887514155,0.002994235736384711,0.00515687865000398,0.0023162019272223626,0.0031724107751305536,0.012052337032232482,0.009966156535064384,0.0046736228220025655,0.002703464764505178,0.003924865662910947,0.00495859675073128,0.0015712136845295224,0.003389075687859656,21.39722291938961,42.12784017995,33.725749626755714,39.73795678466559,2837.0763908103113,3875.60477951169,4427.726653452964,4884.916398171336,0.0559624619781971,0.08262760192155838,0.08422217145562172,0.10150301456451416,0.015411611646413803,0.013321124017238615,0.027191579341888428,0.02270542085170746,3.054746750481655,1.2138997247367025,2.3386150617759807,1.6760480863980756,0.05044632777571678,0.06930647790431976,0.08163576573133469,0.09837491065263748,0.14041352272033691,0.2066529393196106,0.2957198321819305,0.21411459147930145,0.03251857586533375,0.0640240732218085,0.05125493864248589,0.06039203158763767,0.07221596474088253,0.09865104056182077,0.1127049496882595,0.1243424221903817,0.07478446513414383,0.09755092859268187,0.11331349611282347,0.13043412566184998,0.018677042797207832,0.059388112276792526,0.03353932872414589,0.03958190232515335,0.018646525219082832,0.059388112276792526,0.03353932872414589,0.03942931443452835,0.006333886277792042,0.0015299598101718515,0.010963388329654574,0.010740293329127723,0.021785570215971082,0.022720406646553185,0.03768389886785516,0.03318361808318049,0.08822766691446304,0.10965133458375932,0.13885709643363953,0.14958418905735016,1365.7740855022387,1364.3479439808548,1365.2350324434144,1364.9427448971096,1374.7677948669852,1372.0426786991732,1374.2957386763956,1373.5196305282534,0.0,0.0,0.0,0.0,1363.418240594614,1372.8231940131345,0,1362.0,1387.0,1374.0,1311.0,1437.0,1406.0,1367.0,1386.0,0.0,0.0,0.0,0.0,19
