,Unnamed: 0,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_ppar,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_ppar,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_ppar,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_ppar,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_ppar,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_ppar,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_ppar,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_ppar,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_ppar,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_ppar,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_ppar,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_ppar,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_ppar,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_ppar,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_ppar,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_ppar,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_ppar,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_ppar,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_ppar,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_ppar,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_ppar,Number_Object_Number,in_object
9,318,11,18,27089,1222.0,1567.0,1.0,1.0266386827369425,0.5401505307641806,1.0,0.7579674864993424,0.7611906252049632,203.204389726066,222.80035906613801,84.71717653463199,29.944609663868537,26.40075756488817,169.42278477229678,171.01039702665443,-5.7661984575628455,668.7359999999978,0.9608413435959282,0.6947175686489372,0.09191535565174916,0.17490645429046192,0.039583584676519186,0.012492516064910796,0.002729722333884077,0.04299241114077732,0.019561890506270937,0.012661153307842352,0.033673002561315286,0.013764014182188727,0.0010907720216040138,0.004990993700118995,0.0065956071097252105,0.005255126779913993,0.008185948368663841,0.01245526578090887,0.004087046328927544,0.005681413489919029,0.0027185667713125945,0.001693669973352429,0.014315151782475688,0.006462712392223433,0.0008776851357584468,0.006492724761739611,0.011367131252502828,0.005225540485648373,0.003016132571678025,0.004636808310990175,0.0018722748466670047,29.18075842410326,27.323796521872282,2.681345900055021,4203.314734145999,2532.3779378160834,281.197607412003,0.10910581797361374,0.08059815317392349,0.007492179982364178,0.03794918954372406,0.01451133191585541,0.002639811486005782,1.4065933947386056,1.9597075244012927,1.5114738270390573,0.08551155775785446,0.05569542944431305,0.00874341931194067,0.4201876819133759,0.13476768136024475,0.03488212451338768,0.05074914508539698,0.04751964612499527,0.004663210260965254,0.15516684758189667,0.09348362574536097,0.010380508967182359,0.16292057931423187,0.095613032579422,0.010574501939117908,0.03662165254354477,0.043198291212320335,0.002822919050231576,0.03662165254354477,0.043198291212320335,0.002609292743727565,0.008846581009663058,0.0017872466142136965,0.0008031275572165067,0.06099125397151346,0.020363269225415932,0.0036512116483880244,0.1933585107326508,0.1097581461071968,0.012893873266875744,1221.8899726445445,1220.9824279556956,1221.7858111616956,1569.6974261414996,1567.9452794623514,1570.6218623032667,0.0,0.0,0.0,1220.490863450109,1569.8423345269296,0,1180.0,1162.0,1245.0,1544.0,1579.0,1570.0,0.0,0.0,0.0,18,1.0
10,319,11,19,43344,489.0,1674.0,1.0,1.009031769994103,0.4648241179949183,1.0,0.7652137069011176,0.8878876311401441,249.33592058652562,249.4674327442361,109.71326264403952,38.72648261103681,34.205262752974136,219.9102089490163,220.762781517826,46.65303560396141,783.2319999999968,0.9912864493996568,0.8847701734954188,0.021216687567256767,0.09387219566996396,0.0478174613802813,0.013626213935964013,0.015522846629292996,0.05996687677257648,0.02579364517263493,0.005667113310710407,0.004975307256079874,0.005977052833589279,0.007687303857112122,0.02638582056478796,0.005542195587059204,0.0055643605501671505,0.004068811501429433,0.0018513536007484547,0.0036203017305375678,0.004145192447775457,0.0036174489134831217,0.003507125568986984,0.008359398409817406,0.005071486671721294,0.004745078041759874,0.002458611503508654,0.004013045788137361,0.004981386492651058,0.00337476720915528,0.002654844800659265,0.0010363470489747355,30.013504292815924,31.194995127618323,4.080827112775297,7840.726790159942,5729.468180816622,880.3124027252197,0.12037842720746995,0.10678263753652573,0.013656824827194214,0.05288778245449066,0.027664601802825928,0.006378271616995336,2.3048881021233067,0.6342440577925162,2.062985083940345,0.05836575850844384,0.05195697024464607,0.00941481627523899,0.4453498125076294,0.2437171041965485,0.046814680099487305,0.04526923724406625,0.047051274702290063,0.006155093684427294,0.1808953209246941,0.13218595839831626,0.020309902240799642,0.1919890195131302,0.13493552803993225,0.02107270993292332,0.035675592720508575,0.04299992322921753,0.0036621652543544774,0.035675592720508575,0.04299992322921753,0.0036621652543544774,0.005342999513643343,0.0015759701345043487,0.0010428415338021783,0.0779263268657169,0.039123900718531085,0.008286242597145159,0.2335545867681504,0.16218814253807068,0.02684061974287033,491.7032415636062,491.62834635435684,491.6163183933474,1681.6130547013386,1679.93019954349,1681.378482700216,0.0,0.0,0.0,491.4468899963086,1679.3224667774084,0,520.0,498.0,560.0,1725.0,1697.0,1665.0,0.0,0.0,0.0,19,1.0
11,320,11,20,22859,1944.0,1684.0,1.0,1.0611831906587428,0.7012818990743575,1.0,0.7583266985138004,0.8498415342045713,201.9802031940124,205.38743875904387,69.9714227381436,27.81683468289662,25.632011235952593,140.8590299162687,143.9884694215831,-21.775332678024093,581.3859999999978,0.9879632631010268,0.689953128036722,0.045529726359278606,0.17878347321643334,0.07945754141074808,0.005728732760028701,0.018491776596574788,0.04112150621081855,0.009407506507416074,0.012628942534497305,0.01972809676820885,0.0035014611063389025,0.005815917880653582,0.010587147694665709,0.027604960220089115,0.009536408831609788,0.00864618741936216,0.0024292213505040803,0.012729168115525007,0.008342670567758306,0.00318250248709842,0.0010926452308997886,0.007096610826604812,0.005660455312871488,0.002611275497387666,0.006587329790887996,0.007801292473989646,0.008783234398911668,0.0012125525050664119,0.005030989394524855,0.0015477018042696494,26.20184636861086,20.57285430654884,2.281193303409964,4307.171572569759,2029.6760222278533,284.74603137397213,0.12959487736225128,0.07753109186887741,0.009292744100093842,0.05276569724082947,0.010757610201835629,0.0029602507129311557,2.2587079649758524,0.5116381471656096,3.2130145225517937,0.08120851218700409,0.05227740854024887,0.00781261920928955,0.4406195282936096,0.1429617702960968,0.030090792104601864,0.06051234727161861,0.04751236560403888,0.005268344811570356,0.1884234468948667,0.0887911116946434,0.012456626771686078,0.1937285363674164,0.09042496234178543,0.01255817525088787,0.044007018208503716,0.043106738477945335,0.003479056991636753,0.044007018208503716,0.043106738477945335,0.0034180209040641785,0.007752706675180841,0.0016694995015512724,0.0007176778977753787,0.07436692670335708,0.018222412785439904,0.004274186508833569,0.2381094098091125,0.09959563612937927,0.015289540402591228,1955.9871433476544,1955.1193014449348,1958.235273202598,1682.1026241039715,1679.5107662762025,1680.7572021257288,0.0,0.0,0.0,1955.1074412703967,1680.0222669408108,0,1900.0,1924.0,1996.0,1694.0,1666.0,1716.0,0.0,0.0,0.0,20,1.0
0,324,12,4,39538,789.0,279.0,1.0,1.007131318679873,0.4582356881408636,1.0,0.7777253235768521,0.8849479605377712,237.5131984105506,238.5979882563975,105.3612832116238,37.170699703196384,32.756678708318404,210.7178207935912,211.10902786066475,50.82190506678786,749.2959999999971,0.9901952190736172,0.8842829686054358,0.02670767808690041,0.0951369353339677,0.04543461572833088,0.01350992669521763,0.0023500046955156517,0.06251297826785285,0.02441659558462692,0.005016939810521607,0.0016214509218531953,0.005407141236317682,0.0025219511232225803,0.030101139896794832,0.005018507454213955,0.007507374276137111,0.002372982354647181,0.008561265359775281,0.0055221501866245856,0.0013985344693424712,0.0016464655808931918,0.0074533304730334095,0.006807779865356622,0.0067731283727812865,0.002886516701129532,0.0015991047565850698,0.008433825456495066,0.0020366508737200517,0.002681162702091428,0.0009974624099916226,0.0007195178335094866,29.63114369288087,27.57077899575233,4.409430145751684,5154.380425736308,4995.619244195521,657.2094955416396,0.08005645871162415,0.07791256904602051,0.010635538026690485,0.04348820447921753,0.046753644943237305,0.005340658128261564,1.904730136525504,1.3450515521551136,3.2634752762877937,0.057953763753175735,0.0481422133743763,0.009018082171678543,0.34287023544311523,0.2829785645008087,0.04859998449683189,0.0464437988916628,0.043214387140677636,0.0069113325168521705,0.1303652290388059,0.12634982154371796,0.016622224076626026,0.13406576216220856,0.126131072640419,0.0161135271191597,0.03808651864528656,0.03979552909731865,0.005127031356096268,0.03808651864528656,0.03979552909731865,0.004913405049592257,0.003046592047770964,0.0011899582399422484,0.0007287573598647487,0.054396350981740164,0.054264594227657836,0.006870367943678313,0.17103837430477142,0.17166399955749512,0.021301595494151115,784.0008440342701,785.1481884636839,782.7198948713852,276.25277635042687,276.42217268005606,276.77154311786086,0.0,0.0,0.0,785.5444129698012,275.1368050988922,0,775.0,782.0,799.0,296.0,330.0,322.0,0.0,0.0,0.0,4,1.0
1,326,12,6,42285,1926.0,700.0,1.0,1.0138352593174371,0.5277263289641182,1.0,0.756034328625067,0.8777483490104218,251.29399273999766,251.3105648396024,105.0,38.11307198469864,33.734255586866,210.7341832736208,213.4527506801569,-48.73338336867919,778.059999999997,0.9897826621256276,0.8524618672376199,0.02551497337573123,0.11418929688357968,0.058854976280744965,0.009049891006926556,0.0022545640848176717,0.06511028678981443,0.02372052958901157,0.005005979862809878,0.0049862493574263644,0.007789135199218717,0.0011756495502841804,0.02290084801987619,0.004383505834597178,0.0102167847046538,0.0010804666471938298,0.008706750775866882,0.00591009137641034,0.0016412249935581669,0.0007014083630465786,0.00055454359423262,0.014092403671756525,0.008746686857893116,0.00263321987070426,0.0008638330235894883,0.003750847881199004,0.0007044717484429977,0.0038080396285069358,0.0008870505911077475,0.000464329074360025,23.41625094413757,28.381689216941595,2.2249332533683632,4374.211082268506,5678.084844715893,224.0814563948661,0.05088883638381958,0.07197680324316025,0.003982604946941136,0.0475471094250679,0.056984812021255486,0.001190203707665205,2.1617531386193414,0.7221423735134515,0.2499190058272184,0.041947051882743835,0.0473029688000679,0.004989700391888618,0.41705960035324097,0.3229266703128815,0.02993820048868656,0.035641173430955214,0.04319891813841946,0.003386504190819426,0.1034459283970322,0.13428130175513522,0.005299313146384442,0.09681849181652068,0.13878843188285828,0.005065995268523693,0.02870221994817257,0.039078354835510254,0.0020599679555743933,0.02870221994817257,0.039078354835510254,0.001983672846108675,0.003020833865794743,0.0012852375060767823,0.0005271123922217641,0.05516011699822684,0.06215179595451675,0.0016619506001052805,0.14645609259605408,0.1890135109424591,0.006439307238906622,1927.1681119074174,1925.3252942216413,1926.0486260550852,697.1420535061827,698.4576198618872,699.0952112856194,0.0,0.0,0.0,1925.9010287335927,698.8935319853376,0,1938.0,1950.0,1966.0,624.0,717.0,656.0,0.0,0.0,0.0,6,1.0
2,329,12,9,27473,945.0,1158.0,1.0,1.044510008103402,0.6626519375276839,1.0,0.7620804438280167,0.8726599396989086,215.93346808783852,215.3346233191495,80.06247560499239,30.0179585316716,26.87005768508881,160.2131791511629,161.71851378145726,-25.108845597776888,628.9779999999978,0.9895722647456102,0.754377062531198,0.018368889371215842,0.15906778755676204,0.08406208722080688,0.005499845293228689,0.009447169326563058,0.05346061107853965,0.009579152248742449,0.013415105655617272,0.0039973568092248135,0.007131691088284405,0.004868634979947476,0.005186772697080051,0.02380087485410198,0.01698700048438771,0.004156491019897704,0.00495318246371901,0.006477394486810848,0.0014898909009797635,0.0013701160341363053,0.00919242236834578,0.0148160822902429,0.0019688929970290607,0.007067629029143561,0.002528056000162499,0.0015576022146797563,0.0018745152073155835,0.005261136772645032,0.0030381238033402643,0.0004010019191751141,12.869108160957696,23.186129599809647,1.6752422384452077,1485.0243561621755,3155.7319468818605,100.16762119275518,0.035736627876758575,0.08805981278419495,0.003204394597560168,0.013641566038131714,0.028458073735237118,0.0003662165254354477,2.4611350735818207,0.7280459777121805,1.2237735958290292,0.030975814908742905,0.0472877100110054,0.004425116349011661,0.2236972600221634,0.226718544960022,0.0117952236905694,0.024054407777491016,0.0433385599996442,0.0031312939036359016,0.05405395683624562,0.11486666715982458,0.0036460386995506564,0.0471046008169651,0.11622796952724455,0.003540093079209328,0.01902800053358078,0.03938353434205055,0.002029449911788106,0.01896696351468563,0.03938353434205055,0.0018921187147498129,0.002031401099978266,0.001338762706374943,0.00038950461206455566,0.02896674377415195,0.03760857256860748,0.0007083518446766053,0.0634622722864151,0.14506371319293976,0.00395208690315485,953.9580997618292,956.4909110059162,955.1151264521117,1153.581212876235,1152.4832769535021,1153.0062518469015,0.0,0.0,0.0,955.8958249918103,1152.0638445018747,0,934.0,990.0,909.0,1209.0,1148.0,1142.0,0.0,0.0,0.0,9,1.0
3,330,12,10,30328,1612.0,1174.0,1.0,1.0120866938910265,0.5109304237593257,1.0,0.7628150309371698,0.8835308774688726,211.58200267559693,210.54453210663056,90.37698822156004,32.39990396562205,28.63564212655271,180.674292581983,181.88055897272687,-32.437960054625016,656.7739999999975,0.9895265750921728,0.8672267421411969,0.03338345003573455,0.10349025675955917,0.05588570427478059,0.013052486059491195,0.0028284971364467945,0.060272903523146265,0.024954951747792727,0.004179047259749748,0.005571793159664967,0.006929088044279782,0.004386011523893516,0.02283539574042501,0.00043828765501019863,0.009183221065851852,0.0016955488267437467,0.01198364946310105,0.007465247566684356,0.001002524748305365,0.0023783250295441065,0.002553106338207728,0.01008482034611955,0.007391014850301533,0.001032277714529832,0.002453042986744901,0.006978130149012263,0.002419173975333289,0.0028585818767498552,0.002598446603233217,0.0023116649045325298,26.49622348695993,24.02938897907734,4.586587384343146,3231.367775719613,2840.752165783197,614.6639083381743,0.08575570583343506,0.07203784584999083,0.014801251702010632,0.018875405192375183,0.01980620622634888,0.005111771635711193,0.3383838560593685,2.9733464715413924,0.5003374768137507,0.06587319821119307,0.0476081483066082,0.013519493862986565,0.3003280758857727,0.18287937343120567,0.05569542944431305,0.04765507821395672,0.04321832550193766,0.008249257885509256,0.10654734158927766,0.0936676393360326,0.020267208795112585,0.10704203695058824,0.09346150606870653,0.020279239863157272,0.03648431971669197,0.03923094645142555,0.005416953004896641,0.036133363842964165,0.03923094645142555,0.005416953004896641,0.006467188171737087,0.0013413794059145858,0.0012995057125182493,0.034692561994000504,0.028067772094583054,0.0073703193299854315,0.12404058873653412,0.1114366352558136,0.02513160929083824,1612.4465018584913,1609.1571903209729,1612.3647717259305,1172.786451957273,1173.0397368493432,1173.3387355442105,0.0,0.0,0.0,1612.1271762068054,1172.8984107095753,0,1624.0,1636.0,1666.0,1121.0,1189.0,1178.0,0.0,0.0,0.0,10,1.0
4,331,12,11,41617,649.0,1270.0,1.0,1.0006082945800867,0.22477776417105927,1.0,0.790236214491873,0.8866991460995298,232.7400594723261,233.56583654293286,112.0580206857144,38.31928489767139,33.734255586866,225.43033856410355,226.78425432419968,-88.48972655862673,767.9839999999973,0.9903975440558777,0.963289618962274,0.007066426208780115,0.03469460136754983,0.011991647566917622,0.00587561917920941,0.0043204601121261815,0.030932034450131707,0.009867790625917793,0.0057809040877042535,0.004176905731432204,0.0035471640677420717,0.005537964337757102,0.025909407084118426,0.007123306751782428,0.00423591335575983,0.0015117081592200975,0.002384107306531835,0.002786475088966453,0.004473836854827649,0.0016538172188110426,0.020240644701239555,0.004184808090698653,0.00259909113298974,0.0013979853550476315,0.001254915640387223,0.0013162490941946426,0.0022119687259055934,0.003385714040493148,0.001420885499402944,0.0013158780867758785,31.34384687244892,28.520744666457176,5.312840549275278,5426.2500527985385,4934.627348121257,821.1822126898915,0.07554741948843002,0.07306019961833954,0.012359808199107649,0.0480506643652916,0.040863662958145135,0.006561379879713058,3.9415221110378673,1.6021204689423507,2.803383695731938,0.06095979362726212,0.04625009372830391,0.01028458122164011,0.3157091736793518,0.2674448788166046,0.0643167793750763,0.04741883036679111,0.0431478739280744,0.008037580256089681,0.1303854206886258,0.11857239464933216,0.019731893521635183,0.13565270602703094,0.11853208392858505,0.019821468740701675,0.03930724039673805,0.03939879313111305,0.00588998245075345,0.03930724039673805,0.03939879313111305,0.005722133442759514,0.004298170915706188,0.0011965260569403936,0.0007263020394023107,0.05674003314553942,0.05000604239276467,0.008034848707589559,0.1738307774066925,0.15611505508422852,0.025635156780481345,646.1072264282661,648.0053357796609,646.8113485222707,1270.216696226475,1267.7549956373532,1268.9530243919385,0.0,0.0,0.0,649.5268760362353,1268.2566979839971,0,632.0,685.0,619.0,1265.0,1274.0,1203.0,0.0,0.0,0.0,11,1.0
5,332,12,12,29670,1086.0,1371.0,1.0,1.0063337998164497,0.3968149722298511,1.0,0.7810155571349601,0.7751654390759433,202.72926237851257,208.65521800328887,91.59148432032316,31.72638106250937,28.0,185.1620402028328,186.084910305174,-28.16160959834217,693.5319999999974,0.9819788512138212,0.8616624568787944,0.033625379330465555,0.11187327744292144,0.03134453895513032,0.016753219616628037,0.014142943112621697,0.07087891989738843,0.013527709689074205,0.009970311174724827,0.005193252658690317,0.006086665913654614,0.008792390329820033,0.03180276106288424,0.0016136999165007747,0.005147305113494991,0.007497221962344086,0.011090962456289195,0.00787846095333238,0.00285997299588078,0.003780165157696943,0.0062483974988379,0.006942247645529858,0.0053478682554611145,0.002246827159150424,0.002749539708648155,0.009454440640347271,0.005686969939881998,0.003227245072801134,0.0010227878652238189,0.0016689376116201795,28.325261365622282,26.967986576259136,3.512367502320558,2970.2300017848606,2725.8858797177672,315.17064510099584,0.0640421137213707,0.06111238151788712,0.00733958976343274,0.03344777226448059,0.02902266010642052,0.0030060270801186557,3.3249859259074843,1.4252127973267823,4.719631156866283,0.0646524727344513,0.07190050929784775,0.007888914085924625,0.2372167557477951,0.2258640378713608,0.030945297330617905,0.0487526013177664,0.04641650013125497,0.006045382964407157,0.10010886423272196,0.09187347083645996,0.01062253606676764,0.0949568897485733,0.09031815081834793,0.009948882274329662,0.03871214017271996,0.03967345878481865,0.0041046771220862865,0.03871214017271996,0.03967345878481865,0.003982604946941136,0.004719513559908664,0.007638419660948957,0.0007908210249507125,0.039540623305709566,0.03378910369358895,0.003849854423836001,0.1327458620071411,0.1191805899143219,0.013687342405319214,1086.60785118744,1084.7349447815618,1088.348571384427,1375.554732631425,1374.0735271023718,1375.9523859676294,0.0,0.0,0.0,1084.9608358611392,1372.6663296258846,0,1063.0,1088.0,1118.0,1417.0,1403.0,1389.0,0.0,0.0,0.0,12,1.0
6,333,12,13,31281,1358.0,1407.0,1.0,1.0360005072590168,0.6342384873523477,1.0,0.7351240834743373,0.7680598248429024,226.8046329612024,229.9934781684037,86.35392289873111,31.79371896613479,28.178005607210746,173.21791248447562,175.3511591794708,-28.961474906360827,715.3979999999973,0.9752759244247676,0.7518018164605462,0.07767607610044898,0.1502088681691435,0.0664545586352909,0.00787360678251593,0.018721006965450152,0.0455932923731187,0.0051757650068839645,0.00925496819765007,0.02685674586830706,0.019534566754042228,0.006840345205724398,0.0017489475247221802,0.0157829457123478,0.004932994606731187,0.005076711348600411,0.010414177951584336,0.0028853169305938266,0.008175438048006462,0.0025170566348223463,0.0014347932060891693,0.004203998279287568,0.006720020794141217,0.0039695282355356395,0.0029107112679778503,0.008677125340241,0.013096108394516193,0.004868926909077154,0.0012730298809559989,0.001225813184521288,36.75774781405926,26.00398262962699,2.916533214505762,3895.8852240853007,2471.886735126376,232.86003253934902,0.0793926939368248,0.05355916544795036,0.005645838100463152,0.03968871384859085,0.022186614573001855,0.0016021975316107273,4.647984571512395,1.6654231685155818,3.5101172896374737,0.07627984881401062,0.0485542081296444,0.006393530406057836,0.2679484188556671,0.1602197289466858,0.01716640032827854,0.061059381750929,0.04319598443459633,0.004844739558979671,0.12454477875020944,0.07902198571421554,0.00744413645789294,0.11396963149309156,0.07296863943338394,0.007049668114632369,0.04602121189236641,0.03923094645142555,0.00334172579459846,0.04602121189236641,0.03923094645142555,0.0030060273129493,0.006404695147040482,0.0013638013556969135,0.0005413267359339084,0.05130958131967512,0.028365167841584774,0.002135502600593898,0.16440069675445554,0.10154879093170166,0.009079118259251121,1358.7797668735138,1355.7343819472521,1357.9803773087494,1406.4335756974485,1407.7256522393686,1407.2682786433295,0.0,0.0,0.0,1355.0913973338447,1409.2619481474378,0,1362.0,1359.0,1365.0,1390.0,1390.0,1409.0,0.0,0.0,0.0,13,1.0
7,334,12,14,30492,899.0,1425.0,1.0,1.010613779300124,0.4649006989105071,1.0,0.7484536082474227,0.761774583657168,209.31272125635442,218.56349191939628,91.02197536858887,31.919454147647862,28.0178514522438,184.72651581194538,185.31770317641983,-34.879283127050506,709.2259999999973,0.9700478788553616,0.806315617062734,0.04952840991379276,0.14319622858122782,0.0411171201143038,0.02392986162540589,0.00289672182578708,0.07100990504577864,0.014113746358671688,0.0022129740181808287,0.007173078275959756,0.008903078206096203,0.009266043979345068,0.01321589854011759,0.005922700377602935,0.004027095333072345,0.006564806201374644,0.01268018663031382,0.007368979111514588,0.0031193438309808186,0.0068723646015235685,0.01127266520049108,0.009816749850357845,0.003857235783490243,0.004614849585427456,0.006135300626062093,0.009474610282965814,0.0014349160930021286,0.006322114564827663,0.003262336131940958,0.0011503487512415204,18.82044714130461,27.643320474773645,2.5722896517254408,1647.6224946845325,3446.603527162224,143.4556829277426,0.03947509080171585,0.08796826004981995,0.0039978637360036364,0.010406654328107834,0.02710001915693283,0.0006103608757257463,1.9169881232886328,3.4788127713130543,4.843210802204371,0.06189059466123581,0.07228198647499083,0.007644770201295614,0.20245669782161715,0.2431677728891373,0.02481116913259029,0.03168425444664076,0.04653757655685799,0.004330453959133739,0.05403458266707767,0.11303304234429434,0.004704699033442956,0.0478217750787735,0.1114671528339386,0.004547188524156811,0.021118486300110817,0.03949034959077835,0.002410925459116697,0.02084382437169552,0.03949034959077835,0.0021820401307195425,0.010548540985122543,0.007554826791509112,0.0012106508403748346,0.02537923710734877,0.038295836414005184,0.0011316328166253865,0.060898754745721824,0.1414206176996231,0.00521858548745513,898.3781368625968,896.8325931928571,904.940101795152,1423.9374956523595,1423.6385876089614,1423.7628786148646,0.0,0.0,0.0,900.1721107175653,1424.6131444313262,0,880.0,898.0,830.0,1415.0,1383.0,1463.0,0.0,0.0,0.0,14,1.0
8,335,12,15,48274,225.0,1487.0,1.0,1.079400687549812,0.7348493156878441,1.0,0.720142017483665,0.8355581470641257,300.8241670277613,295.26936854336924,99.29753269845129,38.67324962079303,34.88552708502482,198.86002034674462,204.0280968514,-32.00005271227358,852.0659999999964,0.9905711676772656,0.7042121639252334,0.01769894913797439,0.1680452834384292,0.09859001291508712,0.008873547737288994,0.004896458509209903,0.034731888426046444,0.003530947907620386,0.0197265542027469,0.009121022436137995,0.004861327600326183,0.0032733460546374147,0.014017681429164805,0.02786711011770161,0.018586935736908214,0.004244954644639761,0.004940793898741789,0.0036377884173410062,0.0009467443988216648,0.0021680055736203845,0.002656256993798167,0.0053591804678367605,0.00635844187654987,0.011326256205169518,0.0008563638216166052,0.005429444852655938,0.003526823724433108,0.0015255266809096786,0.0018978442579075281,0.001885152582260188,19.70141152478755,31.079514861106876,4.0510109956376255,3478.9359929990032,6107.124058213085,657.3995782556012,0.04307621717453003,0.0960250273346901,0.008926527574658394,0.02412451058626175,0.027969792485237118,0.004257267341017723,3.333288271882669,1.9357030213799717,4.75114583198058,0.03486686572432518,0.04684519767761231,0.008194094523787498,0.2697184681892395,0.2757152616977692,0.03611810505390167,0.02743929181725285,0.04328623239708478,0.005642076595595578,0.07206645384677057,0.12650959229011652,0.013618087961544545,0.07096970826387405,0.1272449791431427,0.013702602125704287,0.021774623543024063,0.03942931443452835,0.00395208690315485,0.021774623543024063,0.03942931443452835,0.00395208690315485,0.0023421860003822077,0.0012500841902109655,0.0006079117993832488,0.03321763513402552,0.0475353797697116,0.005341360898707646,0.09156939387321472,0.15307851135730746,0.01757839322090149,225.1512715493496,226.17615283809207,223.1124370562181,1493.8021467062883,1492.2688270095052,1494.6260290256664,0.0,0.0,0.0,225.43435389650745,1490.4809006918838,0,188.0,274.0,244.0,1528.0,1489.0,1437.0,0.0,0.0,0.0,15,1.0
