Channel_cebp,Channel_dapi,Channel_ppar,Count_nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06ConvertObjectsToImage,ExecutionTime_07SaveImages,ExecutionTime_08MeasureObjectIntensity,ExecutionTime_09MeasureObjectSizeShape,FileName_cebp,FileName_dapi,FileName_ppar,Frame_cebp,Frame_dapi,Frame_ppar,Group_Index,Group_Number,Height_cebp,Height_dapi,Height_ppar,ImageNumber,ImageSet_ImageSet,MD5Digest_cebp,MD5Digest_dapi,MD5Digest_ppar,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06ConvertObjectsToImage,ModuleError_07SaveImages,ModuleError_08MeasureObjectIntensity,ModuleError_09MeasureObjectSizeShape,PathName_cebp,PathName_dapi,PathName_ppar,ProcessingStatus,Scaling_cebp,Scaling_dapi,Scaling_ppar,Series_cebp,Series_dapi,Series_ppar,Threshold_FinalThreshold_nuclei,Threshold_OrigThreshold_nuclei,Threshold_SumOfEntropies_nuclei,Threshold_WeightedVariance_nuclei,URL_cebp,URL_dapi,URL_ppar,Width_cebp,Width_dapi,Width_ppar
-1,-1,-1,35.0,0.0,0,7.828125,0,16.640625,5.734375,1.09375,14.265625,54.53125,stad3-27-xy2c4.tif,stad3-27-xy2c1.tif,stad3-27-xy2c3.tif,0,0,0,11,1,2048,2048,2048,11,eLsKigCwGy3RqTPwYQ5nAFOj0WiJTm7AjZbvZAacCZUCDpRz7QAXiUBo,c13a174327eef81a1ed65071275e7d7c,a8ac93c2b6e5b3ab0d84f8490b0158a3,e62d3fe89655d47a390492425fa1fdb9,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03958984208293259,0.03958984208293259,-12.26384178037652,0.08753086067797909,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy2c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy2c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy2c3.tif,2044,2044,2044
-1,-1,-1,28.0,0.0,0,7.90625,0,16.484375,4.953125,1.140625,11.8125,53.546875,stad3-27-xy3c4.tif,stad3-27-xy3c1.tif,stad3-27-xy3c3.tif,0,0,0,12,1,2048,2048,2048,12,eLsKigCwGy3RqTPwYQ5nAFOj8WiJTm7AjZbvZAacCZUCDpRz7QAcIUBr,4de5d0145cf225b9e0fd220f7646f1e1,ad97bd902aec071b5000c5bbebabe3f6,2753d575cd2bc8e9f2c0d6fd00afaceb,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03658932261168957,0.03658932261168957,-12.605477899994824,0.058809231675311185,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy3c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy3c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy3c3.tif,2044,2044,2044
-1,-1,-1,31.0,0.0,0,7.234375,0,16.390625,5.484375,1.3125,13.25,56.25,stad3-27-xy4c4.tif,stad3-27-xy4c1.tif,stad3-27-xy4c3.tif,0,0,0,13,1,2048,2048,2048,13,eLsKigCwGy3RqTPwYQ5njDbCKAm40fKdzIAzoVLAgXKuHQAguUBu,3d8e7e4ebbadf104b40c80c48ccbdaa7,7cb21a108140a7119afab750f950c2be,7a5538a6c5239871d77a553fe8376cf9,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03341663000173867,0.03341663000173867,-12.439286344544325,0.10919364348485207,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy4c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy4c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy4c3.tif,2044,2044,2044
-1,-1,-1,20.0,0.0,0,8.328125,0,17.375,5.109375,1.234375,10.71875,53.015625,stad3-27-xy5c4.tif,stad3-27-xy5c1.tif,stad3-27-xy5c3.tif,0,0,0,14,1,2048,2048,2048,14,eLsKigCwGy3RqTPwYQ5nAFOj6WiJTm7AjZbvZAacCZUCDpRz7QAlUUBx,9402cb55741f695cd7227b56ef6d388c,753e968ab37f8862fcda4f73f264ecb4,8d87d9c395bd5f9f11f22664a0167a38,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.028278454003157094,0.028278454003157094,-12.78037904557813,0.05817499743308388,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy5c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy5c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy5c3.tif,2044,2044,2044
-1,-1,-1,22.0,0.0,0,8.109375,0,17.09375,5.453125,1.21875,12.078125,54.734375,stad3-27-xy6c4.tif,stad3-27-xy6c1.tif,stad3-27-xy6c3.tif,0,0,0,15,1,2048,2048,2048,15,eLsKigCwGy3RqTPwYQ5nAFOj2WiJTm7AjZbvZAacCZUCDpRz7QAp6UB0,f3b03ab878b3efb732785c83a6156ea7,3f8aae3c57d27e6729c5d23395477149,fa95f40cb055cf19376d2e30300d7a95,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03483132872497663,0.03483132872497663,-12.594665700221523,0.07510232009149051,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy6c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy6c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy6c3.tif,2044,2044,2044
-1,-1,-1,16.0,0.0,0,8.171875,0,16.5,4.53125,1.0625,8.90625,49.4375,stad3-27-xy7c4.tif,stad3-27-xy7c1.tif,stad3-27-xy7c3.tif,0,0,0,16,1,2048,2048,2048,16,eLsKigCwGy3RqTPwYQ5njPaeKAm40fKdzIAzoVLAgXKuHQAugUB3,d6cc1133cc4b31efcf7828b19a5f2aea,66e7452a787505c5a69ed4c57c6ffd21,b69fb2d288f6e6da1b9eca9bc1aae198,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03335316258016974,0.03335316258016974,-12.357196711754595,0.054296744138587545,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy7c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy7c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy7c3.tif,2044,2044,2044
-1,-1,-1,18.0,0.0,0,7.0,0,15.6875,4.703125,1.265625,7.671875,50.75,stad3-27-xy8c4.tif,stad3-27-xy8c1.tif,stad3-27-xy8c3.tif,0,0,0,17,1,2048,2048,2048,17,eLsKigCwGy3RqTPwYQ5nAFOjxWiJTm7AjZbvZAacCZUCDpRz7QAzGUB6,7585584c1cdcebdcb6bbecfc4059219a,ac2688df12de79fcf046fb1d8b439d9e,590e618e8940148d4087e67f58fcea2b,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03232846572063863,0.03232846572063863,-12.622230188410041,0.06951064323373345,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy8c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy8c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy8c3.tif,2044,2044,2044
-1,-1,-1,24.0,0.0,0,7.203125,0,15.71875,4.640625,1.15625,12.078125,55.0625,stad3-27-xy9c4.tif,stad3-27-xy9c1.tif,stad3-27-xy9c3.tif,0,0,0,18,1,2048,2048,2048,18,eLsKigCwGy3RqTPwYQ5nAFOj5WiJTm7AjZbvZAacCZUCDpRz7QA3sUB9,607979446b7e8332594cc09cf431ee2c,b62293508c242378cfac9515bd726808,9d8894968cbfce19d39d9e26b50edf77,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Z:\TAD\190718_3t3l1_time_course_r5\stad3-27,Done,65535,65535,65535,0,0,0,0.03631532174767926,0.03631532174767926,-12.401553636497995,0.0798253357394779,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy9c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy9c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-27/stad3-27-xy9c3.tif,2044,2044,2044
-1,-1,-1,28.0,0.0,0,7.609375,0,16.765625,4.8125,1.125,11.34375,53.640625,stad3-28-xy1c4.tif,stad3-28-xy1c1.tif,stad3-28-xy1c3.tif,0,0,0,19,1,2048,2048,2048,19,eLsKigCwGy3RqTPwYQFnjJbolATcaPlOZsCZUCngQDnXDgAcVEBr,8cec6b479bc08cd60138dd9b8f50fdad,469ab84c7ff6e171cd90393e3864b75d,6ec9a32506693df4220b9bdf34fba4a9,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-28,Z:\TAD\190718_3t3l1_time_course_r5\stad3-28,Z:\TAD\190718_3t3l1_time_course_r5\stad3-28,Done,65535,65535,65535,0,0,0,0.02320445596706122,0.02320445596706122,-12.330775650649286,0.08849740669910076,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-28/stad3-28-xy1c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-28/stad3-28-xy1c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-28/stad3-28-xy1c3.tif,2044,2044,2044
-1,-1,-1,18.0,0.0,0,7.390625,0,16.34375,4.640625,1.203125,9.21875,50.1875,stad3-28-xy2c4.tif,stad3-28-xy2c1.tif,stad3-28-xy2c3.tif,0,0,0,20,1,2048,2048,2048,20,eLsKigCwGy3RqTPwYQFnAFOj0WiJTm7AjZbvZAacCZUCDpRz7QAg7EBu,2d6057853fc2ff142d8ca396726ef35b,b1d4ea75fb8db7b4a0debd1151b95043,22fdb262262ea7b5d15c83574bb13466,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\190718_3t3l1_time_course_r5\stad3-28,Z:\TAD\190718_3t3l1_time_course_r5\stad3-28,Z:\TAD\190718_3t3l1_time_course_r5\stad3-28,Done,65535,65535,65535,0,0,0,0.026556736323982477,0.026556736323982477,-12.680650451644208,0.12935948192334087,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-28/stad3-28-xy2c4.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-28/stad3-28-xy2c1.tif,file:///Z:/TAD/190718_3t3l1_time_course_r5/stad3-28/stad3-28-xy2c3.tif,2044,2044,2044
