,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensity_dapi,Intensity_LowerQuartileIntensity_dapi,Intensity_MADIntensity_dapi,Intensity_MassDisplacement_dapi,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensity_dapi,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensity_dapi,Intensity_MedianIntensity_dapi,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensity_dapi,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensity_dapi,Intensity_UpperQuartileIntensity_dapi,in_object
0,37213,1.0296340753209778,0.6097399514109333,1.0,0.7416493941326531,0.8220562734037022,244.28768271733315,247.0728637467093,97.0,35.179303819313034,31.304951684997054,194.3336418545066,193.62279205201165,-45.1603259598481,754.2259999999969,0.9871345959997878,0.77611828462421,0.03514371382672644,0.15273340809066727,0.0695031377129144,0.0033823603839359486,0.01498746329885269,0.06221456716594082,0.011334788807999437,0.012338301919757093,0.014627678560053457,0.009889072350990595,0.003294445696461041,0.005195959500516011,0.01843256050688097,0.011021844563758848,0.0034861285984497475,0.009994847207433415,0.0050180005025549,0.005614050662057522,0.0015870286752808227,0.007531231170953901,0.0158093966654884,0.0034010534172782565,0.005957652781941189,0.000994471309109278,0.0045391694383184475,0.0072849813904593795,0.003502917840030266,0.0023189429264480967,0.0004021825432413688,22.01345852389932,2609.368554979563,0.057907987385988235,0.010757610201835629,2.0677650014466806,0.041870757937431335,0.1582665741443634,0.03461235616965301,0.07011981175878222,0.07209888100624083,0.030563820153474808,0.030563820153474808,0.0018659700089738614,0.018864867556015148,0.08101014792919159,1.0
1,36854,1.0786396540492864,0.7345250016140963,1.0,0.7784959864807773,0.8301437372332483,262.7224755481875,262.8402556687236,88.05112151472004,33.712793662899536,30.36445290137795,176.00149030665602,178.27864442335868,-83.280145724831,746.9139999999976,0.9875001674682812,0.6791926670128197,0.010735193933198323,0.18128350348058966,0.09177991520372628,0.0072567153138968265,0.0060822680118044654,0.03590406291609285,0.010330828564606256,0.0205019400922026,0.005752780239802963,0.0037197425864208865,0.004098949518414568,0.016219065214162637,0.031000418849060993,0.013458024788022622,0.006166520208045932,0.005203486393473105,0.002003944079066889,0.0014119469389436525,0.002276838210003957,0.002377314616462504,0.003971312815738095,0.0102001778211652,0.010656386242011585,0.0034702500039491906,0.0037012001147641157,0.0018358547459821734,0.001849721494575812,0.0018455400451330944,0.001233247629544221,22.036530148237944,2286.04967128858,0.04884412884712218,0.011764705181121826,1.1250845985144362,0.038544289767742164,0.13960479199886322,0.0342714310236982,0.06202989285528246,0.05960173904895784,0.0312657356262207,0.0312657356262207,0.0011113310675347598,0.017779344427705623,0.07290760427713394,1.0
2,37125,1.0182151888502269,0.5397218480881097,1.0,0.7689678742310321,0.8721050262442663,236.859510640242,240.30397416605493,98.79271228182778,35.426702342859826,31.38470965295043,198.47070095346717,199.39861809116303,-26.095484190839677,731.3979999999973,0.9894854675568704,0.8183808049491067,0.040827708463284026,0.13237180051685624,0.0592629459813909,0.020289914132801457,0.01614231531753259,0.06314376701731997,0.020547833374348304,0.005897091145449065,0.0045611815053042655,0.006479840142821344,0.011466130206181029,0.0097071177027906,0.008932350118399567,0.006401731144773352,0.006977015133886722,0.007727975017094031,0.010020106438887596,0.004627252229921935,0.0038960189667775827,0.010748797399055064,0.013783380748772596,0.0040642772924687105,0.0037365934675244656,0.004645833399706023,0.006288710951746794,0.0052050810221680325,0.002586866390156521,0.0038974637219614545,0.0018009597761581425,21.34923331066966,2327.2600321955983,0.04881361126899719,0.012726027518510818,2.648992375815835,0.037384603172540665,0.13868924975395205,0.03415877329707145,0.06268713891435954,0.0632486492395401,0.0312657356262207,0.0312657356262207,0.0010005511624570805,0.017037896222142083,0.07461661845445633,1.0
3,45391,1.0283618549843505,0.5723584267693426,1.0,0.7774295207755284,0.7860557687030336,266.0350043459436,278.0017985553331,106.90182411914213,38.17572660392176,33.83784863137726,214.28075506886418,218.14964949549469,68.27574786766377,851.8499999999971,0.973157815749416,0.747152440853588,0.04416447766202365,0.1678679925577081,0.0536476024306814,0.007682281229414867,0.026311886276227055,0.06084637614083986,0.0034785977778399447,0.0137410880004522,0.01568610699963979,0.007154887743384736,0.009937902108891495,0.0037316882873758774,0.01879923179658374,0.002345414242922141,0.010783428018235062,0.010777552531192485,0.007775360309194867,0.006435415800788452,0.003869663821622645,0.01330238213632294,0.010979743167414504,0.0021921988337880627,0.0064336158257603795,0.0038614446501697695,0.003915492898535762,0.01064694279498287,0.004268576671615204,0.002320997314733219,0.0018317988208070293,25.169237934052944,2341.7644816283137,0.043152514845132835,0.006988629698753357,1.040765729640105,0.038345921784639365,0.1101853996515274,0.03419733414952845,0.0515909427337647,0.05140764638781548,0.0312962532043457,0.03115892224013805,0.0010853926035285122,0.010923519765079194,0.05748073384165764,1.0
4,34004,1.0386082487290664,0.645442193890638,1.0,0.7188398444106207,0.8354702907663586,237.83250534171262,234.71898091121648,89.10667763978184,33.388943488108175,29.732137494637012,178.19090885900997,181.6586370095268,-45.966787814321286,715.161999999997,0.9874980034558366,0.7786667864839281,0.05046147786963062,0.1423954837642703,0.08016612577288752,0.008795621894661246,0.006497818385267721,0.050198773012692516,0.012123976073109659,0.0072059352690861155,0.01920162243077041,0.014633577594884425,0.006212837584917377,0.002064898341783648,0.017577607643333947,0.013222100852031037,0.0012364225902324394,0.007390979528612722,0.00342729331884991,0.0046144228289634395,0.004778714118172578,0.002959127920527937,0.011683099535835998,0.003570603730144456,0.003580803898684375,0.0005929098157301514,0.00722109106546885,0.010381874155997322,0.007648224305551361,0.00279575945066108,0.0021263269695895935,20.384023863822215,2424.896730095148,0.054261080920696265,0.0159456804394722,1.2510162603859567,0.038956284523010254,0.18197908997535706,0.03443247274294293,0.07131210240251583,0.06927596032619476,0.031052108854055405,0.031052108854055405,0.001308384569740836,0.023338383782794483,0.08599984645843506,1.0
5,46593,1.0873486949285278,0.747649441428454,1.0,0.713937666636021,0.7979103869837553,298.57419406730116,304.9098227345258,97.52948272189288,37.435439127352296,33.61547262794322,196.7739820199815,198.28121211803426,71.10435631944681,856.6199999999965,0.9848758679729857,0.6380988502511071,0.02501885819189485,0.19340102636051545,0.08498905902255799,0.007779610583630719,0.009531086755749887,0.028279550684901227,0.020343821405848526,0.02118694297707444,0.010622779164601848,0.003770856504692495,0.0011708256418635186,0.019796944772654385,0.029601432774666005,0.007642402566295437,0.01007348181736035,0.0035662411720513397,0.008942710196549492,0.004113928515692275,0.0008300184798247368,7.561823005548303e-05,0.002777378950507877,0.01321058108437758,0.005957301357221374,0.007166706335053264,0.004540145823205393,0.002870995167626761,0.004379713949649804,0.002671937879523432,0.0008885838047397172,24.467216048389677,2350.883731048554,0.04136720672249794,0.00801098719239235,1.274718958456717,0.03682002052664757,0.10429541766643524,0.03402950771681457,0.050455727921545165,0.04925612360239029,0.0313115119934082,0.0313115119934082,0.0010074333509416712,0.011238918631905742,0.05746547505259514,1.0
6,38093,1.1041840393761089,0.7706511087214875,1.0,0.7125514403292181,0.8239117301547173,275.4185093287681,273.4904020253727,87.20091742636656,33.86046173616178,30.61045573002793,174.60395339321656,175.51245610527005,-36.8955611673406,762.2319999999968,0.9902645090011049,0.6480579672768729,0.023397943773959453,0.18265499933237409,0.0973004445715082,0.007159887381755306,0.009087245183368434,0.020460434296400442,0.01515181093604015,0.02697329379125902,0.008443234991263369,0.004499200389817379,0.002975970074290409,0.020976016688122986,0.02844892825515776,0.009714980735940636,0.00913620469923312,0.004535891379758789,0.0065356174516498465,0.005613933846903849,0.001262269592668043,0.003388271920351386,0.001895485657232632,0.012735245348644059,0.009222866718660495,0.003115584797722432,0.003523777971342341,0.00248709632587092,0.003862161976471837,0.003144961796361807,0.0003163580082996783,21.864255789667368,2248.841950528324,0.04547188431024552,0.01261921226978302,1.1714354859023814,0.037109941244125366,0.13255512714385986,0.034109603416017736,0.05903556954107904,0.05772487819194794,0.030716411769390106,0.030716411769390106,0.0009624740522783368,0.016330034569771255,0.07071030884981155,1.0
7,70561,1.0090225268773427,0.2852253841239285,1.0,0.7415608710274088,0.7690598663207919,306.7295360285857,323.55679563254427,139.04315876734105,47.9951697045227,42.37924020083418,291.7538864783627,293.9881364967271,0.2515366890221047,1073.7599999999961,0.9607717654747964,0.8571066804867848,0.039801138379145035,0.1121501222497526,0.016472562035586114,0.017967734677514325,0.02235319371125111,0.06791533130783949,0.01595992245725574,0.011631080573213042,0.0020159140887024856,0.002481706215330547,0.013615768570158556,0.03019411720576768,0.013423189868610354,0.007129562117973753,0.008949577490518003,0.007047889556749137,0.006733620737672449,0.003727361228791342,0.005042998709180489,0.007880565655568099,0.0049645649880400355,0.009263146684331222,0.004962956242634547,0.002868080946200057,0.004533051651334621,0.003416569489805579,0.004231964995119633,0.00370317124304246,0.001498846407524135,33.691279584541924,4868.301860110833,0.05181963741779328,0.015533681958913803,2.2759290662284943,0.06472877413034439,0.1571831852197647,0.03682107058419882,0.0689942299586292,0.06894025951623918,0.030731670558452606,0.030731670558452606,0.007083731811433047,0.0214043056658922,0.08305485546588898,1.0
8,37640,1.026500492400331,0.6002171669462261,1.0,0.7543690877024211,0.8514469867718141,244.44729674112116,244.60989350392188,96.0260381354974,34.98832901468349,31.06444913401813,197.8335986210705,195.51801172759644,-33.635841673446805,745.333999999997,0.9811920806016452,0.8008290852746404,0.012784252062956792,0.1421060613878607,0.07215537625405165,0.003004481387442253,0.001969927769243237,0.06456346247009273,0.01900654317509196,0.010137065398598913,0.006166585980624725,0.0020017820908978037,0.0030652512176460424,0.008698623541397162,0.014805704028170956,0.012938243801849256,0.0008934939672872223,0.0037237554865077673,0.0003913207599925312,0.001874124764757848,0.0013156073177224056,0.00929512291278068,0.018656420766209842,0.006000767393578072,0.00837552234099847,0.0036344554687846647,0.0021666015071038925,0.0025061148341876736,0.0010402636783142783,0.004037648256416712,0.002331133849759528,21.476661387830973,2008.0780535191293,0.043610285967588425,0.009079117327928543,2.0995643348227544,0.03756771236658096,0.1261463314294815,0.034144135751718555,0.053349576342166034,0.05243000015616417,0.030823225155472755,0.030823225155472755,0.0010425475854826578,0.012177269188766205,0.06179903820157051,1.0
9,46738,1.06917717750514,0.7186889145667734,1.0,0.7636428991569179,0.8336255801266862,292.25534409800696,290.4134983088768,101.3903348450926,38.26817895764757,34.40930106817051,203.1310516339908,203.21442017811736,16.466842654339832,839.3719999999968,0.9891954241933604,0.7055110044191151,0.027732143372308785,0.1711523954266602,0.09220381940895124,0.007857280378604859,0.003977308600939494,0.038567596192134436,0.003950021348250629,0.020893236633570008,0.01163519661476948,0.008524130622695794,0.0043032459145100795,0.014134754928975462,0.02749980271884784,0.013716422741856756,0.004615745304198531,0.0035509159044471244,0.005071376862963813,0.0028869114326867647,0.003072848417143712,0.004290932744506765,0.008221468062472566,0.00606903078678417,0.010518668850047132,0.001437979606793968,0.006636290497993508,0.005660852900055839,0.005037427533105878,0.001186274649721424,0.0018169275025672555,24.368963237851855,2654.7560896500945,0.046616312116384506,0.008606091141700745,1.8174942972996584,0.03749141842126846,0.13026626408100128,0.0341302006132379,0.05680080640271501,0.05506981164216995,0.030884260311722755,0.030884260311722755,0.001010454007659553,0.01446642162787775,0.0638895258307457,1.0
10,69451,1.0106627050883918,0.4840047436574422,1.0,0.7769871902444482,0.8628340688728641,317.4680730821798,322.45309736456244,137.93114224133726,48.7440375889438,43.04648650006177,279.27802061524,277.80531798559986,50.95114612731114,1005.7279999999961,0.9900709219858154,0.8499769424308854,0.029038886411399883,0.11783322549539554,0.04820359713858827,0.013916836064094764,0.01636851201635443,0.06915621709587941,0.02112553264975436,0.005933985314325936,0.002355902548226871,0.0067237359188654046,0.0014007060557571405,0.02512710176009335,0.0058038460151896756,0.007195103398088869,0.005735450315088758,0.007948356457814046,0.007796044281126314,0.004038039586794514,0.0003102006418685773,0.000350840800294737,0.012003021505448795,0.005331242338668839,0.0025131495043826213,0.002982070212011704,0.006267855910597294,0.006740643622379596,0.002624333921732518,0.0004370630565549709,0.0017881245229495247,29.131944868713607,4903.175607375801,0.04936293512582779,0.01907377690076828,2.479438866202708,0.037033647298812866,0.16621652245521545,0.033992934502582985,0.07059906419455156,0.07061875611543655,0.030807964503765106,0.030807964503765106,0.001033410599747033,0.02413162413439476,0.08749523013830185,1.0
11,35793,1.3588133163147529,0.8897056444357399,1.0,0.7695433436532507,0.561726550299673,319.45372357713813,324.1188053785216,114.12712210513328,40.75556944721257,36.124783736376884,143.0,145.84168675017398,-84.34620654720018,894.8319999999983,0.9481338242695556,0.4338102008006024,0.047297644644148686,0.1677797937265094,0.08603016191480835,0.026478275951561086,0.012010992187150177,0.034205889466760384,0.049438219842244696,0.031884630860093466,0.016281763895025725,0.004193091561800468,0.005313584307448163,0.0025303710119514372,0.004261236264806599,0.014286190992907328,0.014445079176343082,0.002123470232230111,0.010640441310438571,0.008830464887692659,0.005014887434187694,0.009195088806525873,0.0068331714865332285,0.0050681457685406855,0.004140434789145443,0.007618084015048538,0.010228668888914466,0.004930549522965843,0.011347385686164444,0.007872989099553768,0.004123580793939441,23.644297007471323,2143.77633664012,0.05125505477190018,0.007995732128620148,3.2753417515612857,0.06166170910000801,0.11442740261554718,0.04140857619522123,0.059893731641385735,0.06012054532766342,0.0314335860311985,0.0314335860311985,0.009815584317611882,0.013241079684963724,0.06733806431293488,1.0
